tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,day,month,year,dow,jumlah_promosi
1975,2,1,51358000.0,1,1,42,12138.0,34391.0,32368.0,16184.0,5,3,2,0,380,14,1,2013,0,0
1944,3,1,139668000.0,0,0,30,109242.0,552279.0,196231.0,10115.0,3,4,5,0,844,23,4,2014,2,0
1969,3,0,170116516.0,0,0,69,164138.0,1184355.0,220351.0,201382.0,0,5,8,0,533,15,6,2013,4,6
1962,3,1,113800694.628,0,1,68,13512.468,146772.0,23716.0,18150.36,1,7,5,0,535,16,6,2013,3,1
1953,2,2,105639109.0,0,1,57,2023.0,23654.0,2988.0,8869.0,0,0,2,0,535,17,6,2013,4,3
1984,2,0,142745000.0,0,0,67,95081.0,1090397.0,44506.0,0.0,3,0,10,0,277,3,10,2012,2,0
1959,1,1,101349409.456,1,1,62,16184.0,58667.0,2023.0,0.0,5,6,7,0,502,16,5,2013,3,5
1969,2,1,179475520.0,0,0,32,304671.0,1363556.0,188701.0,286961.0,0,7,3,0,536,18,6,2013,4,1
1982,1,1,54566783.0,1,0,27,6008.0,10840.0,10737.0,9475.0,2,4,2,0,536,19,6,2013,3,0
1968,2,1,150502991.0,0,0,15,200724.0,1476057.0,211056.0,212900.0,2,9,5,0,538,21,6,2013,4,6
1973,1,2,141849364.0,0,0,43,73743.0,1019059.0,133597.0,16383.0,1,8,6,0,535,16,6,2013,3,0
1978,2,1,78139771.0,1,0,13,758.0,27054.056,151.0,0.0,1,2,2,0,535,15,6,2013,3,5
1960,3,1,93851000.0,0,1,2,0.0,14161.0,0.0,0.0,2,2,5,0,682,12,11,2013,1,0
1978,0,1,39820851.0,0,0,25,12358.0,12818.0,7650.0,13039.0,0,0,2,0,536,19,6,2013,3,1
1976,3,3,159047869.0,0,0,8,107224.0,1727463.0,36451.0,163853.0,0,6,3,0,535,15,6,2013,3,6
1964,2,1,130441229.0,0,1,94,49688.0,781481.0,148214.0,83577.0,1,3,6,0,533,15,6,2013,3,1
1973,4,1,119738026.0,0,1,43,2918.0,66828.532,7427.0,4479.0,2,3,4,0,534,15,6,2013,3,1
1960,2,2,121442820.0,0,1,61,54536.0,163749.0,15320.0,73903.0,3,4,6,0,535,18,6,2013,2,2
1984,1,2,115001184.0,1,0,67,66230.0,235832.0,67824.0,64157.0,5,5,5,0,534,16,6,2013,3,2
1955,2,0,152051390.0,0,0,40,159527.004,335894.0,116404.616,74774.0,3,10,3,0,536,18,6,2013,4,4
1973,2,1,147837784.0,0,0,68,60652.0,292222.0,259.0,34353.0,1,3,3,0,533,16,6,2013,3,4
1978,2,1,130077116.0,0,0,62,106987.0,526223.0,106888.0,254301.0,1,4,8,0,533,14,6,2013,3,1
1974,4,2,119936000.0,1,1,78,2023.0,76874.0,10115.0,0.0,3,3,4,0,689,19,11,2013,1,1
1957,2,4,151077360.708,0,0,70,40460.0,1068144.0,72828.0,126878.448,3,8,3,0,265,21,9,2012,4,1
1975,2,2,92709000.0,1,1,9,24276.0,220507.0,36414.0,26299.0,9,6,11,0,567,20,7,2013,5,6
1959,3,0,109441579.0,1,1,12,6630.0,134980.0,7956.0,3315.0,9,7,7,0,535,16,6,2013,3,4
1954,3,1,153079656.0,0,0,52,216006.0,529858.0,296034.0,56058.108,0,10,6,0,534,16,6,2013,4,0
1976,3,2,154243525.528,0,0,44,95351.0,633579.0,74049.0,9650.0,0,5,8,0,534,16,6,2013,3,5
1973,1,1,83001000.0,1,1,95,0.0,6069.0,8092.0,0.0,3,0,4,0,262,18,9,2012,1,0
1963,3,2,169398394.0,0,0,52,74647.0,1071062.0,99356.0,116750.0,0,4,10,0,534,15,6,2013,3,3
1954,2,1,188653237.0,0,0,39,100838.0,1523838.0,378563.0,182279.368,0,3,8,0,535,15,6,2013,3,2
1980,3,0,64404588.0,1,0,57,9611.0,26823.0,4549.0,1859.628,1,1,3,0,533,15,6,2013,4,3
1950,3,3,134984477.0,0,0,8,14602.0,239819.0,26483.0,17513.0,4,5,8,0,535,18,6,2013,3,4
1961,2,3,134945000.0,0,1,54,48552.0,256921.0,24276.0,40460.0,3,5,4,0,535,18,6,2013,2,0
1969,2,1,120175397.0,0,1,24,20230.0,190951.0,13889.0,43371.0,0,7,8,0,535,14,6,2013,3,3
1967,2,1,125853986.0,0,0,73,25696.0,479296.0,67937.0,64204.0,0,3,7,0,533,15,6,2013,4,4
1978,4,0,116230000.0,1,1,50,167909.0,279174.0,208369.0,101150.0,4,6,9,0,424,27,2,2013,2,1
1966,3,0,140368665.0,0,0,36,40642.0,991666.0,33945.0,66766.0,4,2,4,0,536,20,6,2013,2,5
1978,2,2,108321000.0,0,1,53,18207.0,317611.0,44506.0,0.0,4,6,7,0,402,5,2,2013,1,0
1968,2,2,95078507.0,0,1,31,2749.0,44506.0,1453.0,0.0,4,4,6,0,536,18,6,2013,3,5
1988,1,1,106603487.0,1,0,30,182381.0,474835.0,14472.0,69871.0,2,8,7,0,535,17,6,2013,3,0
1972,2,4,88426723.0,1,0,83,28136.0,206699.0,18390.0,9562.0,4,7,1,0,535,19,6,2013,3,0
1953,3,1,134796209.0,0,1,66,9394.0,117471.0,13578.0,7515.0,3,4,7,0,533,16,6,2013,3,4
1971,3,0,191753823.0,0,0,36,123021.0,1091814.0,339584.0,158101.0,0,3,8,0,534,15,6,2013,4,2
1977,3,1,133906000.0,0,1,3,0.0,463267.0,28322.0,38437.0,3,4,9,0,687,17,11,2013,6,6
1974,4,1,73453650.0,1,0,48,0.0,10497.0,1312.0,0.0,0,0,1,0,534,16,6,2013,3,1
1976,2,1,55839000.0,1,0,47,2023.0,24276.0,28322.0,20230.0,3,0,6,0,772,10,2,2014,0,2
1970,2,2,157185000.0,0,1,85,58667.0,859775.0,24276.0,388416.0,4,7,3,0,623,14,9,2013,5,0
1961,4,2,161282000.0,0,1,0,188139.0,663544.0,339864.0,103173.0,3,7,13,0,650,11,10,2013,4,0
1968,2,1,120678000.0,0,1,51,14161.0,224553.0,78897.0,52598.0,5,10,13,0,541,24,6,2013,0,5
1981,2,1,77965406.0,0,0,9,6509.0,26214.0,24936.0,36722.0,1,2,0,0,534,15,6,2013,2,5
1943,4,0,127494000.0,0,0,71,32368.0,530026.0,161840.0,135541.0,1,6,8,0,847,26,4,2014,5,0
1972,3,2,76312000.0,1,0,46,2023.0,78897.0,10115.0,6069.0,0,0,3,0,631,22,9,2013,6,0
1987,1,3,70066000.0,1,0,24,2023.0,8092.0,6069.0,0.0,0,0,4,0,433,8,3,2013,4,2
1972,2,1,173929485.0,0,0,10,99149.0,1317729.0,107387.0,301298.0,0,7,7,0,536,17,6,2013,4,6
1947,2,2,83934000.0,0,0,47,26299.0,20230.0,42483.0,10115.0,2,4,5,0,613,4,9,2013,2,0
1959,1,0,166355549.0,0,0,81,114636.0,1941971.0,127894.0,175999.0,0,4,12,0,533,16,6,2013,4,4
1978,2,1,53627560.0,0,0,15,27615.0,56450.0,13293.0,29991.0,2,4,2,0,534,17,6,2013,3,1
1976,2,0,181636485.0,0,0,48,309161.0,1918869.0,231754.0,245784.0,0,5,8,0,534,15,6,2013,4,6
1973,1,2,49103000.0,1,0,52,8092.0,17147.544,4046.0,6069.0,0,2,3,0,335,30,11,2012,4,1
1981,2,2,84236876.0,1,0,64,23334.0,175914.0,5598.0,36884.0,4,6,5,0,533,16,6,2013,3,5
1965,2,1,85103041.0,1,0,22,14404.136,155603.0,8583.0,18753.0,4,4,4,0,536,16,6,2013,3,6
1956,2,2,130944263.0,0,0,10,74513.0,872120.0,74786.0,36617.0,2,4,4,0,536,17,6,2013,3,0
1959,3,3,134102621.0,0,0,1,110078.744,900362.0,159271.0,96913.316,0,2,6,0,535,16,6,2013,4,6
1962,3,2,86461987.0,0,0,14,256422.0,283013.0,131987.0,81327.0,0,8,7,0,536,17,6,2013,4,0
1952,3,1,164834512.0,0,0,78,206346.0,1576608.0,17317.0,104186.0,0,4,8,0,534,19,6,2013,4,4
1974,3,2,119790109.0,0,1,79,18614.032,112093.0,17863.0,33810.0,3,3,6,0,533,16,6,2013,3,1
1984,2,2,166459000.0,0,0,25,265013.0,1549618.0,52598.0,378301.0,2,3,7,0,459,3,4,2013,2,5
1978,2,0,40859694.0,0,0,8,12972.0,17874.0,20689.0,5694.0,0,1,1,0,536,20,6,2013,4,3
1970,2,1,104263684.0,0,0,28,34513.0,419205.0,180818.0,64179.0,1,5,3,0,536,16,6,2013,3,3
1992,2,0,61008435.0,1,0,46,601.0,32585.0,24058.0,1855.0,0,4,2,0,535,18,6,2013,4,0
1980,1,1,139701000.0,0,0,53,198254.0,912373.0,445060.0,204323.0,0,4,8,0,272,28,9,2012,4,0
1972,0,1,57341000.0,1,0,18,8092.0,4046.0,22438.176,6069.0,0,4,0,0,595,17,8,2013,5,1
1989,2,1,45076000.0,1,0,31,26299.0,24276.0,12138.0,34391.0,4,5,5,0,407,10,2,2013,6,0
1963,1,1,164188357.0,0,0,51,80291.0,546857.0,247148.0,163779.0,0,4,10,0,534,16,6,2013,3,5
1956,3,2,107556491.844,0,1,51,8092.0,52598.0,18207.0,0.0,3,5,5,0,730,30,12,2013,0,1
1965,2,1,131453241.0,0,1,103,75299.0,157827.0,27373.0,89743.0,3,5,3,0,533,17,6,2013,3,2
1960,3,2,113232360.0,0,1,53,7908.0,119770.0,3172.0,9540.0,3,10,4,0,535,17,6,2013,3,4
1972,3,0,159339000.0,0,0,44,44506.0,1242122.0,163863.0,127449.0,0,6,10,0,469,13,4,2013,5,1
1961,3,1,72031421.0,1,0,38,6496.0,41373.0,2042.0,3882.56,6,1,5,0,534,16,6,2013,4,1
1968,2,2,161427726.0,0,0,60,25291.0,503553.0,107888.0,78508.0,3,4,6,0,535,16,6,2013,3,2
1984,3,1,183033272.0,0,0,36,121483.0,396122.0,136445.0,111978.0,0,7,10,0,535,17,6,2013,4,3
1965,2,2,151097693.0,0,0,82,171134.0,542058.0,128104.0,125208.0,2,9,6,0,535,18,6,2013,4,4
1969,3,1,107051205.0,0,1,61,21995.0,102216.0,28734.0,6767.0,1,4,12,0,534,16,6,2013,3,1
1974,4,2,154918516.0,0,0,13,115144.268,968873.0,343613.0,156976.0,1,3,5,0,535,15,6,2013,3,3
1970,2,1,128080540.0,0,1,22,0.0,324656.0,36561.0,26078.0,1,6,7,0,536,17,6,2013,3,1
1949,3,2,121230247.176,0,1,91,4613.98,106272.0,6995.28,5152.0,1,5,5,0,533,14,6,2013,3,2
1973,2,1,119674666.0,0,1,15,20067.0,179803.0,10054.0,52415.0,1,6,8,0,534,11,6,2013,2,3
1968,3,1,118143133.0,0,1,85,5796.0,143516.0,544.0,15134.0,3,6,6,0,533,16,6,2013,3,3
1973,4,2,135013000.0,0,1,42,0.0,894166.0,54621.0,133518.0,5,9,12,0,507,21,5,2013,1,2
1975,2,2,131765371.0,0,0,71,53835.0,499327.0,60749.0,52085.0,1,5,12,0,533,13,6,2013,3,0
1958,3,2,139553710.0,0,1,62,9608.0,104187.0,3251.0,0.0,3,5,5,0,535,18,6,2013,2,3
1943,2,1,107872693.0,0,0,29,56128.0,198829.0,82471.0,14204.0,1,9,4,0,534,16,6,2013,4,4
1969,1,1,165810335.0,0,0,26,240050.0,1542164.0,350848.0,196033.0,0,4,9,0,536,20,6,2013,4,4
1976,4,2,174526000.0,0,0,72,38437.0,1703366.0,42483.0,194208.0,2,7,7,0,879,28,5,2014,2,6
1986,2,0,174434922.0,0,0,91,104717.0,368676.0,77998.0,84663.0,0,4,12,0,533,12,6,2013,4,5
1978,2,2,146454000.0,2,0,32,254898.0,354025.0,32368.0,119357.0,0,8,9,0,800,10,3,2014,0,0
1976,2,0,15356197.0,0,1,89,18058.0,43704.0,20205.0,15036.0,2,11,2,0,533,17,6,2013,3,1
1968,2,1,147933950.0,0,0,17,62296.0,275245.0,16066.0,7077.0,1,4,10,0,536,19,6,2013,3,4
1981,2,1,83083000.0,1,1,17,16184.0,46529.0,0.0,0.0,3,3,2,0,347,12,12,2012,2,2
1975,2,2,158163566.0,0,0,86,48892.0,821629.0,480589.0,24479.0,1,1,8,0,533,13,6,2013,3,1
1976,2,0,97117000.0,0,0,27,40460.0,48552.0,89012.0,36414.0,2,2,3,0,723,23,12,2013,0,0
1972,3,0,80732848.0,1,0,19,11531.0,66892.0,2023.0,9440.0,3,4,2,0,534,18,6,2013,2,5
1964,2,0,63409537.0,1,0,17,1512.0,28490.0,5690.0,5558.0,3,4,3,0,534,16,6,2013,4,0
1951,2,1,98962000.0,0,1,36,26299.0,159817.0,12138.0,24276.0,5,6,6,1,380,14,1,2013,0,1
1962,3,1,100005938.0,0,1,59,1616.0,40519.0,4046.0,812.0,3,4,4,0,535,18,6,2013,3,3
1978,0,1,52877470.0,1,0,47,6069.0,19011.0,49619.0,0.0,2,0,0,0,534,17,6,2013,3,3
1960,2,0,185666280.0,0,0,78,68549.0,912702.0,207150.0,162667.852,0,3,6,0,533,15,6,2013,4,5
1972,2,0,45161000.0,1,0,76,0.0,24276.0,14161.0,6069.0,1,2,2,0,581,3,8,2013,5,0
1983,1,1,66058000.0,0,0,15,16184.0,4046.0,10115.0,13258.04,2,0,2,0,552,5,7,2013,4,2
1961,3,2,66081847.0,0,1,91,20978.0,58327.0,17680.0,5694.0,0,2,4,0,533,16,6,2013,3,0
1980,1,1,165021521.0,0,0,20,358483.0,1406186.0,299089.0,136914.304,0,2,8,0,536,17,6,2013,4,4
1957,2,2,151895227.0,0,1,66,158313.0,336680.0,168404.0,61209.0,3,10,7,0,535,18,6,2013,4,4
1972,2,0,139478044.0,0,0,39,110374.0,341470.0,36378.0,147488.0,1,8,4,0,535,17,6,2013,3,4
1975,2,2,49038025.0,1,0,63,2596.0,19094.0,30377.0,23421.0,1,2,3,0,535,19,6,2013,2,6
1952,2,3,43427000.0,1,1,34,12500.76,0.0,17846.784,10115.0,0,2,5,1,820,30,3,2014,6,1
1976,1,2,114051393.0,0,0,73,76855.0,257590.0,75296.0,70897.0,4,5,8,0,534,15,6,2013,3,2
1973,2,2,138318921.0,0,0,33,26766.0,622580.0,184366.0,88643.904,2,6,9,0,535,18,6,2013,2,5
1957,2,1,178997000.0,0,1,54,78897.0,582624.0,105196.0,115311.0,0,7,3,0,511,25,5,2013,5,1
1982,2,0,128058000.0,0,1,54,97104.0,208369.0,113288.0,70805.0,3,1,10,0,587,9,8,2013,4,0
1975,1,2,40830000.0,0,0,100,8092.0,0.0,16184.0,14161.0,2,0,3,0,808,18,3,2014,1,0
1959,2,3,161228963.0,0,0,36,38437.0,898677.0,287377.0,27110.0,4,1,8,0,534,14,6,2013,3,2
1946,2,2,151464000.0,0,0,18,161840.0,1252237.0,297592.008,360094.0,0,3,8,0,780,18,2,2014,1,6
1984,3,2,60631000.0,1,0,9,8092.0,6069.0,0.0,0.0,1,0,1,0,752,21,1,2014,1,0
1965,2,0,138401708.0,0,0,28,62278.0,987508.0,243307.0,135616.0,1,2,5,0,535,16,6,2013,3,5
1994,1,0,177879913.0,0,0,71,142699.904,1206155.0,116108.0,214510.0,2,6,10,0,533,13,6,2013,3,3
1965,2,1,97986796.0,0,1,37,16043.0,147160.0,12462.0,18996.0,4,6,6,0,536,17,6,2013,3,1
1976,2,1,78077598.0,0,0,70,29961.0,48085.0,0.0,43902.0,0,2,1,0,533,15,6,2013,3,3
1969,2,2,81247562.504,1,1,38,3181.0,4753.0,2887.0,7954.0,1,2,2,0,536,19,6,2013,3,3
1965,1,3,158692000.0,0,1,2,159817.0,368186.0,360094.0,281197.0,0,9,5,0,372,6,1,2013,6,6
1955,4,1,120255000.0,0,1,52,0.0,123403.0,6069.0,0.0,4,10,9,0,286,12,10,2012,4,0
1979,4,2,165410501.0,0,0,45,45741.0,671964.0,10562.0,44243.0,0,7,5,0,534,14,6,2013,3,5
1969,2,2,187786000.0,0,0,22,198254.0,1642676.0,311542.0,161840.0,2,5,4,0,536,16,6,2013,3,0
1975,4,1,135027585.0,0,0,44,0.0,912365.0,75026.0,124142.0,4,5,11,0,535,15,6,2013,2,2
1988,2,0,185807051.88,0,0,50,191808.0,1894896.0,132109.0,154828.0,2,4,10,0,534,14,6,2013,3,5
1958,1,0,68273000.0,0,0,34,52598.0,30345.0,26299.0,63064.556,1,3,5,0,534,15,6,2013,3,4
1961,3,2,136740000.0,0,1,0,28322.0,123403.0,26299.0,4046.0,0,3,7,0,865,14,5,2014,2,0
1969,1,1,138364361.0,0,0,96,31152.616,106046.0,46969.0,26891.0,4,7,6,0,533,15,6,2013,3,4
1978,2,1,78386769.0,0,0,5,7254.0,29017.0,17756.0,25745.0,1,3,0,0,535,15,6,2013,3,5
1974,3,0,76711376.0,1,0,33,10323.0,200425.0,40098.0,14267.0,4,5,5,0,536,17,6,2013,2,5
1967,2,1,41080339.0,1,0,40,3571.0,43941.0,4574.0,10679.0,3,3,1,0,536,20,6,2013,4,3
1964,2,0,138310773.0,0,0,22,69835.0,986552.0,220439.0,110083.0,1,4,6,0,535,17,6,2013,3,5
1977,2,1,88992000.0,1,0,48,76874.0,477428.0,182070.0,155771.0,4,13,5,0,288,14,10,2012,6,1
1969,3,3,48490000.0,1,0,99,14161.0,60690.0,32368.0,24276.0,3,4,2,0,325,20,11,2012,1,0
1947,3,3,101505007.0,0,0,71,194611.0,759674.0,258262.0,192588.0,0,4,10,0,534,16,6,2013,3,3
1974,2,0,57811258.0,0,0,28,3880.0,8009.0,4714.768,165.0,0,0,4,0,534,16,6,2013,3,1
1963,2,0,166733041.0,0,0,67,96198.0,1836032.0,107241.0,225258.0,0,4,11,0,533,14,6,2013,3,4
1977,2,2,87010000.0,1,0,77,16184.0,347956.0,54621.0,32368.0,4,8,6,0,825,4,4,2014,4,2
1948,2,1,151363292.0,0,0,17,165880.0,1276480.0,403138.0,345420.0,0,3,5,0,537,19,6,2013,4,6
1967,4,2,109815000.0,0,1,70,0.0,46529.0,0.0,0.0,5,10,4,0,791,1,3,2014,5,1
1968,1,0,156620016.0,0,0,62,79943.0,1243614.0,305809.0,58952.0,1,5,13,0,533,15,6,2013,3,0
1959,2,1,142478000.0,0,1,9,93058.0,527457.224,18207.0,155771.0,2,7,10,0,634,25,9,2013,2,0
1971,2,1,56172308.0,1,0,47,36966.0,305568.0,80711.0,43588.0,4,8,1,0,536,19,6,2013,4,0
1973,3,1,168403683.0,0,0,56,49511.0,809412.0,200355.0,96049.928,0,3,10,0,534,13,6,2013,3,5
1963,2,1,81513916.0,1,1,37,10115.0,193956.0,764.0,27679.0,6,5,3,0,534,16,6,2013,3,5
1966,2,0,94489831.0,0,1,23,10691.0,53174.0,12135.0,0.0,4,4,3,0,535,17,6,2013,3,5
1964,4,2,78109000.0,1,1,56,0.0,50575.0,10115.0,4046.0,3,0,6,0,218,5,8,2012,6,0
1984,3,1,183922137.0,0,0,75,99258.0,1812964.0,72906.0,69402.0,1,7,10,0,522,9,6,2013,4,3
1962,3,2,157902000.0,0,0,0,80920.0,1567825.0,46529.0,331772.0,3,6,14,0,221,8,8,2012,2,0
1959,2,0,84718581.0,1,1,3,830.0,125082.0,11577.0,18892.0,4,3,4,0,536,17,6,2013,3,6
1966,2,0,192499951.0,0,0,21,39839.0,1107619.0,217271.0,220557.0,0,4,9,0,534,14,6,2013,4,2
1968,3,1,100428057.0,0,0,51,3987.0,810446.0,6992.0,3437.0,2,3,4,0,534,15,6,2013,3,3
1957,3,1,85914000.0,1,2,33,14161.0,34391.0,0.0,0.0,5,2,1,0,812,22,3,2014,5,1
1979,4,2,175279000.0,0,0,9,34391.0,825384.0,10115.0,36414.0,0,10,5,0,584,6,8,2013,1,5
1962,2,1,77902429.0,1,0,39,15236.0,76696.0,31645.0,29301.0,3,1,4,0,534,15,6,2013,3,5
1955,2,2,151679865.0,0,1,76,163174.0,348987.0,143466.0,77380.0,3,9,6,0,535,18,6,2013,4,4
1975,4,1,63975639.236,1,0,26,4090.0,5848.0,264.0,6069.0,4,1,2,0,534,16,6,2013,3,0
1973,3,0,81933568.0,1,0,93,18849.0,41613.0,30118.0,7354.0,2,1,4,0,533,14,6,2013,3,2
1964,1,2,94493000.0,0,1,87,24276.0,38437.0,60690.0,36414.0,1,1,3,0,609,31,8,2013,5,0
1977,2,0,109250000.0,1,1,56,14161.0,155771.0,50575.0,4046.0,7,4,3,0,408,11,2,2013,0,0
1973,4,2,85299000.0,0,1,86,6069.0,89012.0,0.0,34391.0,3,1,4,0,652,13,10,2013,6,0
1959,3,2,139724667.0,0,1,62,8913.0,108361.0,3748.0,0.0,2,5,5,0,535,18,6,2013,2,3
1977,3,1,111579000.0,1,1,58,16184.0,119357.0,30345.0,10115.0,5,3,7,0,405,8,2,2013,4,2
1950,3,0,17824209.0,0,1,61,4207.0,23454.0,1451.0,7769.0,5,3,2,0,533,16,6,2013,3,1
1981,3,0,64834801.0,1,0,61,9971.0,29338.0,4189.0,0.0,1,1,3,0,533,15,6,2013,4,3
1955,2,1,178004000.0,0,0,64,58667.0,697935.0,155771.0,99621.628,2,3,9,0,497,11,5,2013,5,4
1982,2,1,51698177.0,1,0,26,14970.0,106813.0,18969.016,11652.0,1,0,3,0,534,15,6,2013,3,6
1955,3,1,104493113.0,0,1,65,4046.0,123499.0,12754.0,4572.0,6,9,4,0,533,16,6,2013,4,4
1980,3,1,138329376.0,0,0,71,200187.0,586027.0,40872.0,267657.0,0,7,4,0,533,17,6,2013,4,4
1967,2,0,180485895.0,0,0,60,334268.0,1928209.0,243318.0,219444.0,0,6,7,0,533,16,6,2013,4,6
1959,3,0,180019000.0,0,0,15,60690.0,1755964.0,50575.0,32368.0,1,5,5,0,688,18,11,2013,0,1
1957,4,2,117386779.0,0,0,73,12022.0,169917.0,3636.0,5864.0,2,5,7,0,533,16,6,2013,3,3
1973,2,3,119339000.0,0,1,78,157794.0,750533.0,0.0,256921.0,8,12,11,0,459,3,4,2013,2,0
1963,2,3,95876000.0,0,1,23,8092.0,34391.0,14161.0,0.0,3,3,5,0,738,7,1,2014,1,0
1953,3,2,105679000.0,1,1,58,0.0,42483.0,0.0,0.0,4,1,4,0,888,6,6,2014,4,0
1967,2,1,178945084.0,0,0,71,156413.0,728602.0,147662.0,224039.0,1,9,9,0,533,16,6,2013,3,5
1984,2,2,49832545.0,1,0,54,13598.0,35355.0,12948.0,686.0,0,1,0,0,534,13,6,2013,3,0
1968,2,2,156269453.0,0,0,23,141843.0,986873.0,358265.0,147912.0,0,6,4,0,536,18,6,2013,4,5
1950,3,0,108738092.0,0,1,17,11658.0,87029.0,16655.0,2997.0,7,8,6,0,536,17,6,2013,3,4
1964,2,1,110786318.0,0,1,39,30350.0,270850.0,23151.0,4492.0,7,7,8,0,535,16,6,2013,4,4
1969,3,2,155660764.0,0,0,45,106172.0,918960.0,398034.0,182184.0,0,6,3,0,535,17,6,2013,4,5
1951,3,2,172995184.0,0,0,22,80044.0,981848.0,197835.888,185603.0,0,1,10,0,534,12,6,2013,3,6
1972,2,2,40215000.0,1,0,27,0.0,12138.0,8092.0,14161.0,0,1,1,0,760,29,1,2014,2,2
1966,2,2,143597135.0,0,0,80,81022.0,636002.0,119260.716,111124.0,2,8,9,0,533,17,6,2013,3,3
1965,0,0,108994019.0,1,1,40,7099.0,4291.0,8205.0,661.0,2,0,4,0,534,15,6,2013,3,0
1965,2,0,165997224.0,0,0,68,176727.0,1821981.0,153637.0,156601.0,0,3,9,0,533,17,6,2013,4,4
1991,1,0,104622575.0,0,0,35,66768.0,433658.0,61066.0,69403.0,6,7,3,0,534,15,6,2013,3,4
1965,2,0,148992000.0,0,1,75,214438.0,299404.0,105196.0,242760.0,0,6,9,0,872,21,5,2014,2,3
1964,3,0,193292908.0,0,0,24,37045.0,1388462.0,253684.0,205408.0,0,3,9,0,534,15,6,2013,3,2
1972,3,1,173707643.0,0,0,61,128231.0,611171.0,106595.0,45348.0,0,7,9,0,533,13,6,2013,4,5
1974,4,2,163139000.0,0,0,14,396508.0,341887.0,115311.0,299404.0,3,4,12,0,667,28,10,2013,0,0
1972,2,0,176262985.0,0,0,87,148754.0,640394.0,121098.0,187729.0,0,6,10,0,533,15,6,2013,4,5
1978,2,0,188882814.0,0,0,70,120085.0,1576537.0,124937.0,93779.0,2,3,8,0,533,12,6,2013,3,5
1990,1,2,107857487.0,1,0,16,17488.0,27243.0,3327.0,0.0,1,0,2,0,534,14,6,2013,3,0
1959,4,1,110038000.0,0,1,54,22253.0,99127.0,34391.0,12138.0,0,9,6,0,570,23,7,2013,1,0
1952,2,2,134630130.0,0,0,48,55712.0,235239.0,20258.0,29329.0,2,5,7,0,535,16,6,2013,3,4
1981,1,2,25301000.0,0,0,35,17251.328,22253.0,20230.0,22253.0,2,1,2,0,337,2,12,2012,6,0
1965,2,1,122894539.0,0,0,37,127817.0,437474.0,150278.0,208511.0,2,7,2,0,536,17,6,2013,3,1
1974,2,1,120748000.0,0,1,52,8092.0,165886.0,147679.0,143633.0,0,4,7,0,534,15,6,2013,3,0
1971,3,0,95024085.0,0,1,6,9024.0,91765.0,15753.0,3500.0,4,5,5,0,536,17,6,2013,3,5
1974,4,1,63821000.0,1,0,72,2023.0,22253.0,4046.0,2023.0,4,1,1,0,875,24,5,2014,5,1
1968,3,2,124384244.0,0,0,65,144044.0,832709.0,187349.0,127648.196,3,10,4,0,535,18,6,2013,4,5
1972,4,1,80844935.0,1,1,128,15116.0,27723.0,14444.0,1925.0,0,4,5,0,533,13,6,2013,3,0
1986,1,2,31357000.0,1,0,4,10115.0,60690.0,14161.0,4046.0,5,6,3,1,315,10,11,2012,5,0
1987,2,0,138590355.0,0,0,18,10531.0,918943.0,350682.0,117603.124,0,2,5,0,535,16,6,2013,3,5
1972,2,0,174353967.0,0,0,16,72713.0,1475593.0,80597.0,277238.0,0,8,9,0,534,15,6,2013,3,6
1976,2,0,56372241.0,1,0,85,15628.0,261406.0,18603.0,793.0,2,2,4,0,533,15,6,2013,3,2
1970,3,2,143342270.0,0,1,40,237687.0,348613.0,158329.0,86343.0,1,4,11,0,536,19,6,2013,2,1
1981,2,0,153814093.0,0,0,53,107866.0,699128.0,123140.0,50312.0,1,4,10,0,534,12,6,2013,3,2
1973,3,1,155336573.0,0,0,97,210399.0,1220829.0,81846.0,71578.0,2,3,6,0,533,16,6,2013,3,1
1968,1,2,15564369.0,0,0,12,5650.0,19239.0,16532.0,18513.0,1,17,1,0,535,17,6,2013,3,2
1974,2,2,79743383.496,1,1,58,10115.0,38437.0,20230.0,10115.0,2,0,3,0,576,29,7,2013,0,0
1975,1,1,76789000.0,1,0,47,15347.4,68782.0,4046.0,8092.0,2,3,1,0,667,28,10,2013,0,0
1958,1,1,110627219.0,0,1,66,16679.0,76757.0,3757.0,0.0,5,6,6,0,535,17,6,2013,4,5
1980,2,0,82922758.0,1,0,29,16491.0,46221.0,4925.0,923.0,3,2,2,0,534,17,6,2013,3,2
1977,0,1,52349606.0,1,0,48,9792.0,25492.0,60544.0,10759.0,2,0,4,0,534,16,6,2013,2,3
1977,2,1,32582637.0,1,0,34,9273.0,36590.0,1683.0,49706.0,4,4,4,0,534,17,6,2013,4,6
1988,3,0,191773904.0,0,0,31,243851.0,1834459.0,195355.0,288181.0,0,6,10,0,534,17,6,2013,4,5
1981,2,1,142748000.0,1,0,44,58667.0,325703.0,91035.0,64736.0,3,13,10,0,316,11,11,2012,6,0
1972,3,1,45453000.0,1,0,26,32368.0,78897.0,70805.0,48552.0,2,6,0,0,510,24,5,2013,4,5
1982,2,2,77728140.0,0,0,11,15943.0,35561.0,37536.0,39235.0,1,2,0,0,534,13,6,2013,3,5
