ID,h2o,catboost,xgb,ag,final_prediction
5345,0,0,0,0,0
2143,0,0,1,1,0
2874,0,0,1,0,0
5706,0,0,0,0,0
3357,0,0,0,0,0
6684,0,0,0,0,0
4616,0,0,0,0,0
5749,0,0,0,0,0
3303,1,1,1,1,1
865,0,1,1,0,0
609,0,1,0,0,0
2920,0,0,0,0,0
439,0,1,1,1,1
4279,0,0,0,0,0
5920,0,0,0,0,0
2159,0,0,1,0,0
1681,0,0,0,0,0
5991,0,0,0,0,0
6508,0,0,0,0,0
631,1,1,0,1,1
6214,0,0,0,0,0
1491,0,0,0,0,0
3928,1,1,1,1,1
4317,0,0,0,0,0
1974,1,1,0,1,1
660,0,0,0,0,0
5697,0,0,0,0,0
2464,0,0,0,0,0
3073,0,0,0,0,0
7565,0,0,0,0,0
5462,0,0,0,0,0
4759,0,0,0,0,0
5936,0,0,0,0,0
5251,0,0,0,0,0
764,0,1,1,1,1
1435,1,1,1,1,1
135,1,1,1,1,1
822,0,0,0,0,0
6456,0,0,0,0,0
7416,0,0,0,0,0
4757,0,0,0,0,0
1354,0,0,0,0,0
6762,1,1,1,0,1
6372,0,0,0,0,0
6470,0,0,0,0,0
1732,0,1,1,1,1
5597,0,0,0,0,0
730,1,1,1,1,1
322,0,0,0,0,0
566,0,0,1,0,0
468,0,0,0,0,0
5833,0,0,0,0,0
2499,0,1,0,1,0
7289,0,0,0,0,0
6036,0,0,0,0,0
4709,0,0,0,0,0
5683,1,1,0,0,1
7231,0,0,0,0,0
2074,0,1,1,0,0
1268,0,1,0,0,0
6480,0,0,0,0,0
7359,0,0,0,0,0
3522,0,0,0,0,0
5887,0,0,0,0,0
306,0,0,0,0,0
3523,1,1,1,1,1
3321,0,0,0,0,0
6347,0,0,0,1,0
2321,0,0,0,0,0
1707,0,1,1,0,0
6674,0,0,0,0,0
2013,1,1,1,1,1
7056,1,0,0,1,1
262,0,1,1,0,0
1958,0,0,0,0,0
2623,0,0,0,0,0
5353,0,0,0,0,0
4204,0,1,1,0,0
1183,0,0,0,0,0
1225,0,0,0,0,0
3191,0,1,1,0,0
7337,1,1,1,1,1
3935,1,1,0,1,1
4846,0,0,1,1,0
396,0,0,0,0,0
2817,0,0,0,0,0
905,0,1,0,0,0
2390,0,0,0,0,0
1351,0,0,1,0,0
7317,0,0,0,0,0
437,0,0,0,0,0
3936,0,1,0,0,0
2260,0,0,0,0,0
4018,1,1,1,1,1
803,0,0,0,0,0
830,1,0,0,0,0
6776,0,0,0,0,0
2215,0,0,0,1,0
3211,1,1,1,1,1
126,0,0,1,0,0
7134,0,0,0,0,0
3311,0,0,0,0,0
1579,0,0,1,0,0
386,0,1,1,0,0
5787,0,0,0,0,0
785,0,0,0,0,0
176,0,0,0,0,0
292,1,1,1,1,1
1280,0,0,0,0,0
4927,1,0,0,0,0
293,1,1,1,1,1
2265,0,0,0,0,0
828,0,0,0,0,0
5289,0,0,0,0,0
1031,0,0,0,0,0
946,1,1,1,1,1
3270,1,1,1,1,1
4331,0,0,0,0,0
2565,1,1,1,1,1
3406,0,0,0,0,0
6205,0,0,0,0,0
5085,0,0,0,1,0
4352,1,1,1,1,1
605,0,0,0,0,0
4570,1,1,1,1,1
1557,1,1,1,1,1
2476,0,0,1,1,0
7110,0,0,0,0,0
2596,1,1,1,1,1
6451,0,0,0,0,0
489,0,1,1,1,1
5537,1,0,0,0,0
6796,0,0,0,0,0
7314,1,1,0,1,1
1399,0,0,0,0,0
3859,1,1,1,1,1
1784,0,0,1,0,0
1950,0,0,0,0,0
5949,0,0,0,0,0
4766,0,0,0,0,0
2429,1,1,0,0,1
7187,0,0,0,0,0
2721,0,1,0,1,0
7324,0,0,0,0,0
3857,1,1,1,1,1
7139,0,0,0,0,0
1231,1,1,1,1,1
3345,0,0,1,0,0
3448,0,0,0,0,0
1663,0,0,0,0,0
3089,0,0,0,0,0
6201,0,0,0,0,0
2719,1,1,0,1,1
2605,0,0,0,0,0
99,0,1,0,0,0
6627,0,0,0,1,0
4809,1,1,1,1,1
4016,1,1,1,1,1
345,1,0,0,0,0
4253,1,1,1,1,1
498,1,1,1,0,1
281,0,0,0,0,0
5076,0,0,0,0,0
3041,1,1,1,1,1
2187,0,0,0,0,0
4451,0,0,0,0,0
6235,0,0,0,1,0
4084,1,1,1,1,1
2720,0,0,0,0,0
3190,1,1,1,1,1
5335,0,0,0,0,0
7102,0,0,0,0,0
2,0,0,0,0,0
6175,0,0,0,0,0
4424,0,0,0,0,0
2972,0,1,0,1,0
567,0,0,0,1,0
7087,0,0,0,0,0
7268,0,0,0,0,0
3977,1,1,1,1,1
1799,0,0,1,1,0
1145,1,1,0,1,1
1489,0,0,0,0,0
3206,1,1,1,1,1
5934,0,0,0,0,0
5853,0,0,0,0,0
4466,0,1,0,0,0
3549,1,1,1,0,1
1294,0,0,0,0,0
5145,1,1,0,1,1
1716,1,1,1,1,1
307,0,0,0,0,0
721,0,0,0,0,0
3277,0,0,0,0,0
6238,0,0,0,0,0
3924,1,1,1,1,1
3704,1,1,1,1,1
5132,0,0,0,0,0
5546,0,0,0,0,0
6395,0,0,0,0,0
3987,1,1,1,1,1
3118,0,0,0,0,0
7340,0,0,1,1,0
6704,0,0,0,0,0
3622,1,1,1,1,1
765,0,0,1,0,0
3940,1,1,1,1,1
2292,0,0,0,0,0
7228,0,0,0,0,0
3525,1,1,1,1,1
5834,0,0,0,0,0
6550,0,0,0,0,0
4960,0,0,0,0,0
4950,0,0,0,0,0
130,0,0,0,0,0
7403,0,0,0,0,0
2163,0,0,0,0,0
2438,0,0,0,0,0
340,0,1,1,0,0
2805,0,0,0,0,0
3309,1,1,1,1,1
3529,0,0,0,0,0
4724,0,1,1,1,1
2908,0,1,0,1,0
1338,0,1,0,0,0
6514,1,0,0,0,0
5496,0,0,0,0,0
819,1,0,0,1,1
5478,0,0,0,0,0
4100,1,1,1,1,1
1449,1,1,1,1,1
5473,0,0,0,0,0
276,0,0,0,0,0
4342,0,0,0,0,0
2548,0,0,0,0,0
6543,0,0,0,0,0
7350,0,0,0,0,0
2171,0,0,0,0,0
4080,1,1,0,1,1
1051,0,0,0,0,0
2249,0,1,1,1,1
4259,0,0,0,0,0
4386,0,1,1,1,1
1515,0,1,0,1,0
6865,0,0,0,0,0
7327,0,0,0,0,0
7617,0,0,0,0,0
6966,0,0,0,0,0
7237,0,0,0,0,0
6363,0,0,0,0,0
4401,0,0,0,0,0
5731,1,1,1,1,1
3626,1,1,1,1,1
3911,0,1,1,1,1
2832,0,0,0,0,0
4662,0,0,0,0,0
1909,1,1,1,1,1
4771,0,0,0,0,0
5243,0,0,0,0,0
7538,0,0,0,0,0
4838,0,0,1,0,0
3860,1,1,1,1,1
2311,1,1,1,1,1
5488,0,0,0,0,0
1733,0,0,0,0,0
6169,0,1,0,1,0
4518,0,0,0,0,0
7198,0,0,0,0,0
2919,1,1,1,1,1
2554,1,0,1,1,1
1684,0,0,0,0,0
4476,0,0,0,0,0
6602,0,0,0,0,0
555,0,0,0,0,0
5899,0,0,0,0,0
7346,0,0,0,0,0
7276,0,0,0,0,0
3375,0,0,0,0,0
6584,0,0,0,0,0
2490,0,0,0,0,0
3047,0,1,0,0,0
6824,1,0,0,0,0
3851,1,1,1,1,1
2606,0,0,0,0,0
7043,0,1,1,1,1
6900,0,1,1,1,1
2262,0,1,1,1,1
4644,0,0,0,0,0
6637,0,0,0,0,0
2839,1,1,1,1,1
7341,0,1,0,1,0
1343,0,0,1,1,0
2796,1,0,0,1,1
3925,1,1,1,1,1
2813,1,1,1,1,1
1217,0,0,1,0,0
2918,0,0,0,0,0
3986,1,0,0,0,0
1917,0,0,0,1,0
128,0,0,0,0,0
6682,0,1,0,0,0
6588,0,0,0,0,0
2518,1,1,1,1,1
1108,0,0,0,0,0
358,0,0,0,0,0
2784,1,1,1,1,1
7045,1,0,1,1,1
5039,0,0,0,0,0
5410,0,0,0,0,0
7624,0,0,0,1,0
3832,1,1,1,1,1
2701,1,1,1,1,1
6159,0,0,0,0,0
594,1,1,1,1,1
3025,0,0,0,0,0
2088,0,0,0,0,0
5661,0,0,0,0,0
6679,0,0,0,0,0
4479,1,1,1,1,1
202,1,1,1,1,1
4979,0,0,0,0,0
367,1,1,1,1,1
5454,0,0,0,0,0
3215,0,0,0,0,0
4096,1,1,1,1,1
2400,1,1,1,1,1
2844,0,0,1,0,0
2799,1,1,1,0,1
5217,0,0,0,0,0
3332,1,1,1,1,1
3516,1,1,0,1,1
3881,1,1,1,1,1
2181,0,0,0,0,0
4215,0,0,0,0,0
5057,0,0,0,0,0
4698,0,1,1,1,1
252,0,0,0,0,0
2759,0,0,0,0,0
5231,0,0,0,0,0
3238,0,0,0,0,0
4545,0,0,0,0,0
1450,0,1,1,0,0
2819,1,1,1,1,1
1011,0,0,1,0,0
2556,1,0,1,1,1
6168,0,0,0,0,0
5313,0,0,0,0,0
4824,0,1,1,1,1
5716,0,0,0,0,0
3809,1,1,1,1,1
4457,0,0,0,0,0
2693,1,1,1,1,1
3397,0,0,0,0,0
5323,1,1,1,1,1
1429,0,0,0,0,0
2408,0,0,0,0,0
903,0,1,1,1,1
7011,1,0,0,1,1
6918,0,0,0,0,0
7064,1,1,1,1,1
1236,0,0,0,0,0
4606,0,1,1,1,1
4517,0,0,0,0,0
1001,1,1,1,1,1
6500,0,0,0,0,0
5617,1,1,1,0,1
1796,1,1,0,1,1
942,1,1,1,1,1
49,0,0,0,0,0
893,0,0,0,0,0
7201,0,0,0,0,0
740,0,0,0,0,0
5441,0,0,0,0,0
2906,0,0,0,0,0
6862,0,0,0,0,0
3693,1,1,0,1,1
4248,0,0,0,0,0
239,0,0,0,0,0
1610,1,1,1,1,1
496,0,0,0,0,0
2161,1,0,0,0,0
5814,0,0,0,0,0
7062,0,0,0,0,0
7514,0,0,0,0,0
3198,0,0,0,0,0
1053,1,1,0,1,1
6531,0,0,0,0,0
2958,1,1,1,1,1
4881,1,1,1,1,1
1153,0,0,0,0,0
4952,0,0,0,0,0
3910,1,1,1,1,1
3961,1,1,1,1,1
725,1,1,1,1,1
6924,0,0,0,0,0
5870,1,1,1,1,1
104,0,0,0,0,0
7398,1,1,1,0,1
5043,0,0,0,0,0
5807,0,0,0,0,0
6096,0,0,0,0,0
474,1,0,0,0,0
7167,1,1,1,1,1
1689,0,0,0,0,0
7046,0,0,1,1,0
4078,1,1,1,1,1
1199,0,0,0,0,0
223,1,0,0,0,0
1645,0,0,0,0,0
874,0,0,0,0,0
5652,1,1,1,1,1
6323,0,0,0,0,0
6386,0,0,0,0,0
3496,0,0,0,0,0
265,0,0,0,0,0
4301,0,0,0,0,0
5616,1,1,1,1,1
1740,0,0,0,0,0
7362,0,0,0,0,0
2011,0,0,0,0,0
179,0,0,0,0,0
6416,1,0,0,0,0
1980,0,0,0,0,0
2048,1,1,1,1,1
3700,1,1,1,1,1
2939,0,0,1,0,0
1033,1,1,1,1,1
4332,1,1,1,1,1
2513,0,1,1,0,0
7405,0,0,0,0,0
1308,0,0,0,0,0
2046,0,0,0,0,0
809,1,1,0,1,1
5391,0,0,0,0,0
5904,1,1,1,1,1
858,0,0,0,0,0
5078,0,0,0,0,0
2206,0,0,0,0,0
7494,0,0,0,0,0
2096,1,1,1,1,1
6004,0,0,0,0,0
7431,0,0,0,0,0
2984,0,0,0,0,0
3302,1,1,1,1,1
687,0,0,1,0,0
3245,1,1,1,0,1
6690,0,0,0,0,0
3223,0,0,0,0,0
1283,0,0,0,0,0
1493,0,0,0,0,0
221,1,1,1,1,1
4131,1,1,1,1,1
1203,1,1,1,1,1
6080,0,0,0,0,0
4237,0,0,0,0,0
5244,0,0,0,0,0
4723,0,0,0,0,0
3620,1,1,1,1,1
374,0,0,0,0,0
87,0,0,0,0,0
3728,1,1,1,1,1
5187,0,0,0,0,0
6729,0,0,0,0,0
5286,1,1,1,1,1
5312,0,0,0,0,0
5691,0,0,0,0,0
6284,0,0,0,0,0
4074,1,1,1,1,1
4146,0,0,0,0,0
4211,0,0,0,0,0
4611,1,1,1,1,1
2954,0,1,0,0,0
3558,0,0,0,0,0
5308,0,0,0,0,0
6454,0,0,0,0,0
7573,0,0,0,0,0
2375,0,0,0,0,0
1954,0,0,1,0,0
2381,1,1,1,1,1
6959,0,0,0,0,0
4932,0,0,0,0,0
4150,0,1,1,1,1
4179,0,0,0,1,0
5905,0,0,0,0,0
4617,0,0,0,0,0
5771,1,1,1,0,1
5625,0,0,0,0,0
1154,0,0,0,0,0
3735,1,1,1,1,1
3456,0,0,0,0,0
1994,1,1,1,1,1
558,1,1,1,1,1
6681,0,1,1,0,0
5577,1,0,0,0,0
7627,1,1,1,1,1
5225,0,0,0,0,0
6174,0,0,1,0,0
6063,0,0,0,0,0
2022,0,1,0,0,0
5311,0,0,0,0,0
4003,1,1,1,1,1
4435,0,0,0,0,0
6609,0,0,1,0,0
3537,0,0,0,1,0
495,0,0,0,0,0
6189,0,0,0,0,0
6192,0,0,0,0,0
2887,0,0,0,0,0
5077,0,0,0,0,0
5066,1,1,1,1,1
3882,0,1,1,0,0
6337,0,1,1,1,1
6212,0,0,0,0,0
7572,0,0,0,0,0
4529,1,1,1,1,1
4329,1,1,1,1,1
3066,0,0,0,1,0
4935,0,0,0,0,0
2563,0,0,0,0,0
3858,1,1,1,1,1
2969,0,0,0,0,0
4256,0,0,0,0,0
3472,0,0,0,0,0
3325,0,1,0,1,0
1226,0,0,0,0,0
518,0,1,1,1,1
1839,0,0,1,0,0
3133,0,0,0,0,0
1677,0,0,0,1,0
156,0,0,0,0,0
286,1,1,0,1,1
4622,0,0,0,0,0
4864,0,1,1,0,0
6583,0,0,0,0,0
15,0,0,0,0,0
6562,0,0,0,0,0
3598,1,1,1,1,1
3810,1,1,1,1,1
2524,0,0,0,0,0
4268,0,0,0,0,0
2997,0,0,0,0,0
6833,0,0,0,0,0
6977,0,0,0,0,0
3131,1,0,1,1,1
6780,0,1,0,0,0
6207,0,0,0,0,0
6196,0,0,0,1,0
1782,1,1,1,1,1
4258,1,1,1,1,1
2982,0,1,1,0,0
4428,0,1,1,1,1
4552,0,0,0,0,0
5614,0,0,0,0,0
3063,1,0,0,0,0
2573,1,1,1,1,1
5067,0,0,0,0,0
1016,0,0,0,1,0
4511,1,1,1,1,1
659,0,0,0,0,0
7183,0,0,0,0,0
5813,0,0,0,0,0
925,0,0,1,0,0
6938,0,0,0,0,0
5477,1,1,1,1,1
5468,0,0,0,0,0
5877,0,0,0,0,0
2125,0,0,0,0,0
1151,0,0,0,0,0
1328,0,0,0,0,0
7109,0,0,0,0,0
2357,1,1,1,1,1
1087,0,0,0,0,0
4030,1,1,1,1,1
1172,1,1,1,1,1
2300,1,1,0,0,1
3979,1,1,1,1,1
1766,0,0,0,0,0
5852,0,0,0,0,0
6030,0,1,1,1,1
3130,0,0,0,0,0
2297,0,0,0,0,0
1717,1,1,0,1,1
4307,0,0,0,0,0
317,0,0,0,0,0
6558,0,0,0,0,0
7509,0,1,1,1,1
1131,1,1,1,1,1
42,0,1,1,0,0
7609,0,0,0,0,0
4994,1,1,1,1,1
6434,0,0,0,0,0
592,1,1,1,1,1
2256,0,0,0,1,0
4210,0,0,0,0,0
6216,0,0,0,0,0
2331,0,0,0,0,0
5958,0,0,0,0,0
2054,0,1,1,0,0
584,1,0,0,0,0
1545,1,1,1,1,1
5854,0,0,0,0,0
5973,1,0,0,1,1
3243,0,0,0,0,0
6753,0,0,0,0,0
3507,0,0,0,0,0
73,0,0,0,0,0
5985,0,0,0,0,0
3690,1,1,1,1,1
2626,0,0,0,0,0
5429,0,0,0,0,0
1932,1,1,1,0,1
4046,1,1,1,1,1
748,1,0,0,0,0
5112,1,1,1,1,1
5021,0,0,0,0,0
2581,0,0,1,0,0
5758,0,0,0,0,0
6517,0,0,0,0,0
5990,0,0,0,0,0
5107,0,0,0,0,0
3662,1,1,1,1,1
1010,0,1,1,1,1
1931,1,0,0,0,0
7202,1,1,1,0,1
2772,0,0,0,1,0
975,0,1,0,0,0
525,1,1,1,1,1
603,0,0,0,0,0
667,1,1,1,1,1
6689,1,0,0,0,0
7479,0,0,0,0,0
4955,0,0,0,1,0
1868,0,0,0,0,0
44,1,0,0,0,0
7429,0,0,0,0,0
3289,0,0,0,0,0
257,0,0,0,0,0
6099,0,0,0,0,0
7272,0,0,0,0,0
2620,0,0,0,0,0
2094,0,0,0,0,0
5792,0,1,0,1,0
4032,1,1,0,1,1
3751,1,1,1,1,1
3429,0,0,0,0,0
5902,1,1,1,1,1
4679,0,0,1,0,0
6136,0,0,0,0,0
5730,0,0,0,0,0
6852,0,0,0,0,0
3889,1,1,1,1,1
3060,0,0,0,0,0
6808,0,1,1,1,1
7082,0,0,1,1,0
5199,0,0,0,0,0
6481,0,0,0,0,0
1319,0,1,0,1,0
1035,0,0,0,0,0
6974,0,0,0,0,0
744,0,0,0,0,0
4551,0,0,0,0,0
481,0,0,0,0,0
3085,0,0,0,0,0
5848,0,0,0,0,0
418,1,1,1,1,1
5144,0,0,1,0,0
4164,0,0,0,0,0
4038,1,1,1,1,1
6150,0,0,0,0,0
4612,0,0,0,0,0
7339,1,0,0,0,0
5442,0,0,0,0,0
5935,1,1,1,1,1
4398,0,0,0,0,0
2154,0,0,0,0,0
965,0,1,1,1,1
5001,0,0,0,0,0
6665,0,0,0,0,0
3152,1,1,1,1,1
882,0,1,0,1,0
5378,0,0,0,0,0
5594,0,0,0,0,0
7381,0,0,0,0,0
1594,0,0,0,0,0
7072,0,1,0,0,0
7036,0,0,0,0,0
7135,0,0,0,0,0
3418,1,1,1,1,1
5017,0,0,0,0,0
4097,1,1,1,1,1
1907,1,1,1,1,1
6955,1,0,0,0,0
4978,0,0,0,0,0
7063,1,1,1,1,1
3777,0,0,0,0,0
690,0,0,0,0,0
4280,0,0,0,0,0
4153,1,1,1,1,1
4686,1,1,1,1,1
4519,0,0,0,0,0
5200,0,0,0,0,0
7001,0,0,0,0,0
1559,0,0,0,0,0
3688,1,1,1,1,1
4088,0,0,0,0,0
7101,0,0,0,0,0
1176,1,1,1,0,1
3008,1,1,1,1,1
4464,0,1,1,1,1
3656,1,1,1,1,1
6468,0,0,0,0,0
490,1,1,1,1,1
3752,1,1,1,1,1
4135,1,1,1,1,1
1345,1,0,1,1,1
6717,0,0,0,0,0
6478,0,0,0,1,0
7071,0,0,0,0,0
251,0,1,1,0,0
5013,0,0,0,0,0
4797,0,0,0,0,0
7399,0,0,0,0,0
3509,0,0,0,0,0
1215,0,0,0,0,0
6368,0,0,0,0,0
4802,0,0,0,0,0
2448,0,0,0,0,0
368,1,1,1,1,1
4884,0,0,1,1,0
6082,0,0,0,0,0
3719,0,1,1,1,1
6389,0,0,0,0,0
676,0,0,0,0,0
4810,0,0,1,1,0
207,0,0,0,0,0
6203,0,0,0,0,0
6979,0,0,0,0,0
3005,0,1,0,0,0
3241,1,1,1,1,1
6146,0,0,0,0,0
1658,1,1,1,1,1
4214,0,0,0,0,0
1004,0,1,0,0,0
7090,0,0,0,0,0
2550,0,0,1,1,0
1739,0,0,1,0,0
4966,0,0,0,0,0
6736,0,0,0,0,0
1165,0,0,0,0,0
1060,0,0,0,0,0
3527,1,1,1,1,1
643,0,0,0,0,0
3244,0,0,0,0,0
5128,0,0,0,0,0
5385,0,0,0,1,0
5211,0,0,0,0,0
2065,1,0,1,1,1
5562,0,0,1,0,0
2924,0,0,1,1,0
2547,1,1,1,1,1
3976,1,1,1,1,1
234,1,1,1,1,1
3042,0,0,0,0,0
5976,0,0,0,0,0
2726,1,0,0,1,1
6545,0,0,0,0,0
2257,0,0,0,0,0
5424,0,0,0,0,0
6077,0,0,0,0,0
6288,0,0,0,0,0
3269,0,0,0,0,0
2795,0,0,0,0,0
6375,0,0,0,0,0
4834,0,0,0,0,0
7361,0,0,0,1,0
7230,0,0,0,0,0
6580,0,0,0,1,0
4170,0,0,0,1,0
4695,0,0,0,0,0
1326,0,0,0,1,0
2210,0,0,0,0,0
699,1,1,1,1,1
391,0,0,0,0,0
2849,1,1,1,1,1
7529,0,0,0,0,0
232,1,1,1,1,1
218,0,0,0,0,0
1315,1,0,1,1,1
6635,0,0,0,0,0
888,0,0,0,0,0
4060,1,1,1,1,1
4295,0,0,0,0,0
6423,0,0,0,0,0
6256,0,0,0,0,0
4092,1,1,0,1,1
13,0,0,0,0,0
6772,0,0,0,0,0
6942,1,1,1,1,1
891,0,0,0,0,0
3149,0,0,0,0,0
3340,1,1,0,1,1
6532,0,0,0,0,0
5316,0,0,0,0,0
7616,0,0,0,0,0
1473,0,0,1,0,0
3455,1,1,1,1,1
2350,0,0,0,0,0
6222,0,0,0,0,0
5175,0,0,0,0,0
3196,1,1,0,1,1
6784,0,0,0,0,0
155,0,0,0,0,0
5246,0,0,0,0,0
3107,0,0,0,0,0
1633,1,1,1,1,1
4936,0,0,0,0,0
7179,0,0,0,0,0
7164,0,0,0,1,0
625,1,1,1,1,1
288,0,0,0,0,0
6280,0,0,0,0,0
2123,0,0,0,0,0
1865,0,0,0,0,0
3160,1,1,1,1,1
4423,0,1,1,1,1
3046,1,1,0,1,1
6632,0,0,0,0,0
6371,0,0,0,1,0
4537,0,0,0,0,0
805,0,0,0,0,0
3210,1,1,1,1,1
692,1,1,1,1,1
1789,1,0,0,1,1
3038,0,1,1,1,1
5329,0,0,0,0,0
543,0,0,0,0,0
742,0,0,0,0,0
5443,0,0,0,0,0
4173,0,0,0,0,0
7275,0,0,1,0,0
7540,0,0,0,0,0
7240,0,0,0,0,0
6336,0,0,0,0,0
829,0,0,0,0,0
3666,1,1,1,1,1
381,1,1,0,1,1
4014,0,0,0,1,0
4469,0,0,0,0,0
1674,1,1,1,1,1
2204,0,0,0,0,0
3606,1,1,1,1,1
494,0,0,0,0,0
7608,1,1,1,1,1
3602,1,1,1,1,1
477,0,0,0,0,0
646,0,0,0,0,0
6387,1,0,0,0,0
6727,0,0,0,0,0
6850,0,0,0,0,0
2253,0,0,0,0,0
5425,0,0,0,0,0
4783,0,0,0,1,0
5708,0,0,0,0,0
1309,0,0,0,0,0
4807,0,0,0,1,0
4961,0,0,0,0,0
1620,0,0,0,0,0
2144,0,0,0,0,0
5389,0,0,0,0,0
2915,0,0,0,0,0
473,1,0,1,0,1
1823,1,1,1,0,1
3684,1,0,0,0,0
3101,0,0,1,0,0
4407,0,0,0,0,0
6879,0,0,0,0,0
2378,0,1,0,0,0
1630,1,1,1,1,1
1940,1,1,1,1,1
1464,1,1,1,0,1
2387,0,0,0,0,0
6995,0,0,1,1,0
4649,0,0,0,0,0
2899,1,1,1,1,1
3938,1,1,1,1,1
926,1,1,1,1,1
2852,0,0,0,0,0
2176,1,1,1,1,1
4041,1,1,1,1,1
5823,1,0,0,0,0
1421,1,1,1,1,1
5981,0,0,0,0,0
6215,0,0,0,0,0
4427,0,0,0,0,0
6989,0,0,0,0,0
1356,0,0,0,0,0
1837,0,0,0,0,0
3284,1,1,1,1,1
2045,0,0,0,0,0
7033,0,0,0,0,0
5331,0,0,0,0,0
4340,0,0,0,0,0
1788,0,1,1,1,1
6334,0,0,0,0,0
106,0,0,0,0,0
2901,0,0,0,0,0
6749,0,0,0,0,0
5309,0,0,0,1,0
5632,1,1,1,1,1
2196,0,0,0,0,0
2820,0,0,0,0,0
3779,0,1,1,1,1
2952,1,0,1,0,1
5459,0,0,0,0,0
4977,0,1,1,1,1
2923,0,0,0,0,0
2027,0,1,1,1,1
7583,0,0,1,0,0
5829,0,0,0,0,0
5612,0,0,0,0,0
3934,1,1,1,1,1
977,0,0,0,0,0
1763,0,1,1,1,1
981,0,1,1,1,1
1119,1,1,1,1,1
6155,0,0,0,0,0
2837,1,1,1,1,1
5777,1,1,1,1,1
6513,0,0,0,0,0
1327,1,1,1,1,1
4628,0,0,0,0,0
2549,0,0,0,0,0
4790,1,1,1,1,1
6107,0,1,1,1,1
6024,0,0,0,0,0
1760,1,1,1,1,1
3484,0,1,1,0,0
4719,0,0,0,0,0
5230,0,0,0,0,0
6821,0,0,0,0,0
7159,0,0,1,0,0
2964,0,0,0,0,0
5656,0,0,0,0,0
6224,0,0,0,0,0
7438,0,0,0,0,0
1687,0,0,0,0,0
4857,0,0,0,0,0
4794,0,0,0,0,0
2965,0,0,0,0,0
2621,1,1,0,1,1
1988,0,0,0,0,0
447,0,0,0,0,0
4022,1,1,1,1,1
4272,0,0,0,0,0
6325,0,0,0,0,0
4805,0,0,0,0,0
4065,1,1,1,1,1
5239,0,0,0,0,0
6654,0,0,0,0,0
6444,0,0,0,0,0
389,0,0,0,0,0
6945,0,0,0,0,0
6021,0,0,0,0,0
1127,0,0,0,0,0
2333,1,1,0,1,1
808,0,0,0,0,0
6494,0,0,0,0,0
2439,1,1,0,1,1
6787,0,0,1,1,0
7331,0,0,0,0,0
1568,0,0,0,0,0
2670,0,0,0,0,0
4613,1,1,1,1,1
7413,0,0,1,1,0
3878,1,1,1,1,1
6195,0,0,1,0,0
424,0,0,0,0,0
7010,0,1,0,1,0
7242,0,0,0,0,0
1413,0,0,0,0,0
423,0,0,0,1,0
6098,0,0,0,0,0
2616,0,0,0,1,0
5809,0,0,0,0,0
6217,1,1,1,1,1
2869,0,0,0,0,0
3307,0,0,0,0,0
1040,0,1,0,0,0
4870,0,0,0,0,0
2000,1,0,0,0,0
6446,0,0,0,0,0
2637,0,0,0,0,0
5559,0,0,0,0,0
6234,0,0,0,0,0
3838,1,1,0,1,1
4360,0,0,1,0,0
997,0,0,0,1,0
3677,0,0,0,0,0
7599,0,0,0,0,0
7131,0,0,0,0,0
1947,0,0,0,0,0
3674,0,1,1,1,1
4197,0,1,1,1,1
2833,1,1,1,1,1
7075,0,0,1,1,0
3721,1,1,1,1,1
6032,0,0,1,1,0
3950,1,0,0,0,0
486,1,0,0,0,0
4335,0,0,0,0,0
6307,0,0,0,0,0
1638,1,1,1,1,1
5040,0,0,0,0,0
733,0,0,0,0,0
5471,0,0,0,0,0
6711,0,0,0,0,0
3382,0,1,0,1,0
287,0,0,0,0,0
4281,0,0,0,0,0
7199,1,1,0,1,1
715,0,0,0,0,0
3855,0,0,0,0,0
3460,0,0,0,0,0
7338,0,0,0,0,0
6269,0,0,0,0,0
854,0,0,0,0,0
2615,0,0,0,0,0
4879,0,0,0,1,0
4183,1,1,1,1,1
246,1,1,1,1,1
1029,0,1,0,1,0
1553,1,1,1,1,1
5943,0,0,0,0,0
5538,1,1,1,1,1
3435,0,1,1,1,1
6554,1,0,0,1,1
7447,0,0,0,0,0
5647,0,0,0,0,0
4660,1,1,1,1,1
7307,1,1,1,1,1
7629,0,0,0,0,0
7592,0,0,0,0,0
5662,0,0,0,0,0
7066,0,1,1,1,1
3837,0,1,1,0,0
2205,0,0,0,0,0
2607,0,0,0,1,0
2746,1,1,1,1,1
6400,0,0,0,0,0
2807,0,0,0,0,0
6260,0,0,0,0,0
3272,1,0,0,0,0
2654,0,0,0,0,0
6043,0,0,0,0,0
600,0,0,1,0,0
4312,1,1,1,1,1
6891,1,1,1,1,1
5490,0,0,0,0,0
323,0,0,0,0,0
2627,1,0,1,1,1
4132,1,1,1,1,1
6074,0,0,0,0,0
2080,0,1,1,1,1
37,1,1,1,1,1
652,1,1,1,0,1
1265,0,0,0,0,0
5553,0,1,1,1,1
7140,0,0,0,0,0
2202,0,0,0,0,0
4024,0,0,1,1,0
390,0,0,0,0,0
6037,0,0,0,0,0
5055,0,0,0,0,0
732,1,1,1,0,1
5765,0,0,0,0,0
4349,0,0,0,0,0
4835,0,0,1,1,0
3233,0,0,0,1,0
5885,0,0,0,0,0
5007,0,0,0,1,0
3635,1,1,1,1,1
1320,0,0,0,0,0
5184,0,0,0,0,0
3169,1,1,1,1,1
6624,0,0,0,0,0
2334,1,1,1,1,1
