ID,h2o,catboost,xgb,ag,final_prediction
5345,1,1,1,1,1
2143,0,0,0,0,0
2874,0,0,0,0,0
5706,1,1,1,1,1
3357,0,0,0,0,0
6684,0,0,0,0,0
4616,0,0,0,0,0
5749,1,1,1,1,1
3303,0,0,0,0,0
865,0,0,1,1,0
609,0,0,0,0,0
2920,0,0,0,0,0
439,0,0,0,0,0
4279,0,0,0,0,0
5920,1,1,1,1,1
2159,0,0,0,1,0
1681,0,0,0,0,0
5991,0,0,0,0,0
6508,0,0,0,0,0
631,0,0,0,0,0
6214,0,0,0,0,0
1491,0,0,0,0,0
3928,0,0,0,0,0
4317,0,0,0,0,0
1974,0,1,1,1,1
660,0,0,0,1,0
5697,1,1,1,1,1
2464,0,0,0,0,0
3073,0,0,0,0,0
7565,1,1,1,1,1
5462,1,1,1,1,1
4759,0,0,0,0,0
5936,1,1,1,1,1
5251,1,1,1,1,1
764,0,0,0,0,0
1435,0,0,0,0,0
135,1,1,1,1,1
822,0,1,1,0,0
6456,0,0,0,0,0
7416,0,0,0,0,0
4757,0,0,1,0,0
1354,0,0,0,0,0
6762,0,0,0,0,0
6372,0,0,0,0,0
6470,0,0,0,0,0
1732,0,0,0,0,0
5597,1,1,1,1,1
730,0,0,0,0,0
322,0,0,0,0,0
566,0,0,0,0,0
468,0,0,0,1,0
5833,1,1,1,1,1
2499,0,0,0,0,0
7289,0,0,0,0,0
6036,0,0,0,0,0
4709,0,0,0,0,0
5683,1,1,1,1,1
7231,0,0,0,0,0
2074,0,1,1,0,0
1268,0,0,0,0,0
6480,0,0,0,0,0
7359,0,0,0,0,0
3522,0,1,1,1,1
5887,1,1,1,1,1
306,0,0,0,0,0
3523,0,0,0,0,0
3321,0,0,0,0,0
6347,0,0,0,0,0
2321,0,0,0,0,0
1707,1,1,1,1,1
6674,0,0,0,0,0
2013,0,0,0,0,0
7056,0,0,0,0,0
262,0,0,0,0,0
1958,0,0,0,0,0
2623,0,0,0,0,0
5353,1,1,1,1,1
4204,0,0,0,0,0
1183,1,0,0,0,0
1225,0,0,0,0,0
3191,1,1,1,1,1
7337,0,0,0,0,0
3935,1,1,1,1,1
4846,0,0,0,0,0
396,0,0,0,0,0
2817,0,0,0,0,0
905,0,0,0,0,0
2390,0,0,0,0,0
1351,0,0,0,0,0
7317,0,0,0,0,0
437,0,1,1,1,1
3936,0,0,0,0,0
2260,0,0,1,1,0
4018,0,0,0,0,0
803,0,0,0,0,0
830,0,0,0,0,0
6776,0,0,0,0,0
2215,1,0,1,1,1
3211,0,0,0,0,0
126,0,0,0,0,0
7134,0,0,0,0,0
3311,0,0,0,0,0
1579,0,0,0,0,0
386,0,0,0,0,0
5787,1,1,1,1,1
785,0,0,0,0,0
176,0,0,0,0,0
292,0,0,0,0,0
1280,1,1,1,1,1
4927,0,0,0,0,0
293,0,0,0,0,0
2265,0,0,0,0,0
828,0,0,1,0,0
5289,1,1,1,1,1
1031,0,0,0,0,0
946,0,0,0,0,0
3270,0,0,0,0,0
4331,0,0,0,0,0
2565,0,0,0,0,0
3406,0,0,0,0,0
6205,0,0,0,0,0
5085,1,1,1,1,1
4352,0,0,1,0,0
605,0,0,0,0,0
4570,0,0,0,0,0
1557,0,0,0,0,0
2476,0,0,0,0,0
7110,0,0,0,0,0
2596,0,1,1,0,0
6451,0,0,0,0,0
489,0,0,0,0,0
5537,0,1,1,0,0
6796,0,0,0,0,0
7314,0,0,0,0,0
1399,0,0,0,1,0
3859,0,0,0,0,0
1784,0,0,0,0,0
1950,0,1,1,0,0
5949,1,1,1,1,1
4766,0,0,0,0,0
2429,0,0,0,0,0
7187,0,0,0,0,0
2721,0,0,0,0,0
7324,0,0,0,0,0
3857,0,0,0,0,0
7139,0,0,0,0,0
1231,0,0,0,0,0
3345,0,0,0,0,0
3448,1,1,1,1,1
1663,0,0,0,0,0
3089,0,1,0,0,0
6201,0,0,0,0,0
2719,0,0,0,0,0
2605,0,0,0,0,0
99,0,0,0,0,0
6627,0,0,0,0,0
4809,0,0,0,0,0
4016,0,0,0,0,0
345,0,0,0,0,0
4253,0,0,1,1,0
498,0,0,0,0,0
281,0,1,0,1,0
5076,1,1,1,1,1
3041,0,0,0,0,0
2187,0,0,1,1,0
4451,0,0,0,0,0
6235,0,0,0,0,0
4084,0,0,0,0,0
2720,0,0,0,0,0
3190,0,1,1,1,1
5335,1,1,1,1,1
7102,0,0,0,0,0
2,1,1,1,1,1
6175,0,0,0,0,0
4424,0,0,0,0,0
2972,0,0,0,0,0
567,0,0,0,0,0
7087,0,0,0,0,0
7268,0,0,0,0,0
3977,0,0,0,0,0
1799,0,1,1,1,1
1145,0,0,0,0,0
1489,0,0,0,1,0
3206,1,1,1,0,1
5934,1,1,1,1,1
5853,1,1,1,1,1
4466,1,1,1,0,1
3549,1,1,1,1,1
1294,0,0,0,0,0
5145,0,1,1,1,1
1716,0,0,0,0,0
307,0,1,1,1,1
721,0,0,0,0,0
3277,0,0,0,0,0
6238,0,0,1,1,0
3924,0,1,1,0,0
3704,0,0,0,0,0
5132,1,1,1,1,1
5546,1,1,1,1,1
6395,0,0,0,0,0
3987,0,0,0,0,0
3118,0,0,0,1,0
7340,0,0,0,0,0
6704,0,0,0,0,0
3622,0,0,0,0,0
765,0,0,0,0,0
3940,0,0,0,0,0
2292,0,1,0,1,0
7228,0,0,0,0,0
3525,0,0,0,0,0
5834,1,1,1,1,1
6550,0,0,0,0,0
4960,0,0,0,0,0
4950,0,0,0,0,0
130,0,0,0,0,0
7403,0,0,0,0,0
2163,1,0,1,1,1
2438,0,0,1,1,0
340,1,0,0,1,1
2805,0,0,0,0,0
3309,0,0,0,0,0
3529,0,0,0,0,0
4724,0,0,0,0,0
2908,0,0,0,0,0
1338,0,0,0,0,0
6514,1,0,0,0,0
5496,1,1,1,1,1
819,0,0,0,0,0
5478,1,1,1,1,1
4100,0,0,0,0,0
1449,0,1,0,0,0
5473,1,1,1,1,1
276,0,0,0,0,0
4342,0,0,0,0,0
2548,0,1,1,1,1
6543,0,0,0,0,0
7350,0,0,0,0,0
2171,0,0,0,1,0
4080,0,1,0,0,0
1051,0,0,0,0,0
2249,0,1,1,1,1
4259,0,1,0,0,0
4386,1,0,0,0,0
1515,0,0,0,1,0
6865,0,0,0,0,0
7327,0,0,0,0,0
7617,0,0,0,0,0
6966,0,0,1,0,0
7237,0,0,0,0,0
6363,0,0,0,0,0
4401,0,0,0,0,0
5731,1,1,1,1,1
3626,0,0,0,0,0
3911,0,0,0,0,0
2832,0,1,1,1,1
4662,0,0,0,0,0
1909,0,0,0,0,0
4771,1,0,1,1,1
5243,0,1,0,1,0
7538,0,0,0,0,0
4838,0,0,0,0,0
3860,0,0,0,0,0
2311,0,0,0,0,0
5488,1,1,1,1,1
1733,0,0,0,0,0
6169,0,0,0,0,0
4518,0,0,0,0,0
7198,0,0,0,0,0
2919,0,0,0,0,0
2554,0,0,0,0,0
1684,0,0,0,0,0
4476,0,0,0,0,0
6602,0,0,0,0,0
555,1,1,1,1,1
5899,1,1,1,1,1
7346,0,0,0,0,0
7276,0,0,0,0,0
3375,0,0,0,0,0
6584,0,0,0,0,0
2490,0,0,0,0,0
3047,0,0,0,0,0
6824,0,0,0,0,0
3851,0,0,0,0,0
2606,0,0,0,1,0
7043,0,0,0,0,0
6900,0,0,0,0,0
2262,0,0,0,0,0
4644,0,0,0,0,0
6637,0,0,0,0,0
2839,0,0,0,0,0
7341,0,0,0,0,0
1343,0,0,0,0,0
2796,0,1,0,1,0
3925,0,0,0,0,0
2813,0,0,0,0,0
1217,0,0,0,0,0
2918,0,0,0,0,0
3986,0,1,1,1,1
1917,0,0,0,0,0
128,0,1,1,1,1
6682,0,0,0,0,0
6588,0,0,0,0,0
2518,0,0,0,0,0
1108,0,0,1,1,0
358,0,0,0,0,0
2784,0,0,0,0,0
7045,0,0,1,0,0
5039,1,1,1,1,1
5410,1,1,1,1,1
7624,0,0,1,1,0
3832,0,0,1,1,0
2701,0,0,0,0,0
6159,0,0,0,0,0
594,0,0,1,1,0
3025,0,0,0,0,0
2088,0,0,0,0,0
5661,0,1,1,1,1
6679,0,0,0,0,0
4479,0,0,0,0,0
202,0,0,0,0,0
4979,0,0,0,1,0
367,0,0,0,0,0
5454,1,1,1,1,1
3215,0,1,1,1,1
4096,0,0,0,0,0
2400,0,0,0,0,0
2844,0,0,0,0,0
2799,0,0,0,0,0
5217,1,1,1,1,1
3332,0,1,1,0,0
3516,0,0,0,0,0
3881,0,0,0,0,0
2181,0,0,0,0,0
4215,0,0,0,0,0
5057,1,1,0,1,1
4698,1,1,1,1,1
252,0,0,0,0,0
2759,0,0,0,0,0
5231,1,1,1,1,1
3238,0,0,0,0,0
4545,0,0,0,0,0
1450,0,0,0,0,0
2819,0,0,0,0,0
1011,0,0,0,0,0
2556,0,0,0,0,0
6168,0,0,0,1,0
5313,1,1,1,1,1
4824,0,0,0,0,0
5716,1,1,1,1,1
3809,0,0,0,0,0
4457,0,0,0,0,0
2693,0,0,0,0,0
3397,0,0,0,1,0
5323,1,1,1,1,1
1429,0,0,0,0,0
2408,0,1,0,0,0
903,0,0,0,0,0
7011,0,0,0,0,0
6918,1,1,1,1,1
7064,0,0,0,0,0
1236,0,0,0,0,0
4606,0,1,0,0,0
4517,0,0,0,0,0
1001,0,0,0,0,0
6500,0,0,0,0,0
5617,1,1,1,1,1
1796,0,0,0,0,0
942,0,0,0,0,0
49,0,0,0,0,0
893,0,0,0,0,0
7201,0,0,0,0,0
740,0,0,0,0,0
5441,1,1,1,1,1
2906,0,0,1,1,0
6862,0,0,0,0,0
3693,0,0,0,0,0
4248,0,0,0,0,0
239,0,0,0,0,0
1610,1,0,0,1,1
496,0,0,0,0,0
2161,0,1,1,1,1
5814,1,1,1,1,1
7062,0,0,0,0,0
7514,0,0,1,1,0
3198,1,1,1,1,1
1053,0,0,0,0,0
6531,0,0,0,0,0
2958,0,0,1,0,0
4881,0,0,0,0,0
1153,0,0,0,0,0
4952,0,0,0,0,0
3910,0,0,0,0,0
3961,1,1,1,1,1
725,0,0,0,0,0
6924,0,1,1,1,1
5870,1,1,1,1,1
104,0,0,0,0,0
7398,0,0,0,0,0
5043,1,1,1,1,1
5807,1,1,1,1,1
6096,0,0,0,0,0
474,0,0,0,0,0
7167,0,0,0,0,0
1689,0,0,0,1,0
7046,0,0,0,0,0
4078,0,0,0,0,0
1199,0,0,0,0,0
223,0,0,0,0,0
1645,0,0,0,0,0
874,0,0,0,0,0
5652,1,1,1,1,1
6323,0,0,0,0,0
6386,0,0,0,0,0
3496,0,1,1,1,1
265,0,0,0,0,0
4301,0,0,0,0,0
5616,1,1,1,1,1
1740,0,0,0,0,0
7362,0,0,0,0,0
2011,0,0,0,0,0
179,0,0,0,1,0
6416,0,0,0,0,0
1980,0,0,0,0,0
2048,0,0,1,1,0
3700,0,0,0,0,0
2939,0,0,0,0,0
1033,0,0,0,0,0
4332,0,0,0,0,0
2513,0,0,1,0,0
7405,0,0,0,0,0
1308,1,1,1,1,1
2046,0,1,1,1,1
809,0,0,0,0,0
5391,1,1,1,1,1
5904,1,1,1,1,1
858,0,0,0,0,0
5078,1,1,1,1,1
2206,0,0,0,0,0
7494,0,0,0,0,0
2096,0,0,0,0,0
6004,0,0,0,0,0
7431,0,0,0,1,0
2984,0,1,1,1,1
3302,0,0,0,0,0
687,0,0,0,0,0
3245,0,0,0,0,0
6690,0,0,0,0,0
3223,0,0,0,0,0
1283,0,0,0,0,0
1493,1,1,1,0,1
221,0,0,0,0,0
4131,0,0,0,0,0
1203,0,0,0,0,0
6080,0,0,0,0,0
4237,0,0,0,1,0
5244,1,1,1,1,1
4723,0,0,0,0,0
3620,1,1,1,1,1
374,0,0,0,0,0
87,0,0,0,1,0
3728,0,1,1,1,1
5187,1,1,1,1,1
6729,0,1,1,1,1
5286,1,1,1,1,1
5312,1,1,1,1,1
5691,1,1,1,1,1
6284,0,0,0,0,0
4074,0,0,0,0,0
4146,0,0,0,0,0
4211,1,1,1,1,1
4611,0,0,0,1,0
2954,0,0,0,0,0
3558,1,1,1,1,1
5308,1,1,1,1,1
6454,0,0,0,0,0
7573,0,0,0,0,0
2375,0,0,0,0,0
1954,0,0,0,0,0
2381,0,0,0,0,0
6959,0,0,0,0,0
4932,0,0,0,0,0
4150,0,1,1,0,0
4179,0,0,0,0,0
5905,1,1,1,1,1
4617,0,0,0,0,0
5771,0,1,1,1,1
5625,1,1,1,1,1
1154,0,0,0,0,0
3735,0,0,0,0,0
3456,0,0,0,0,0
1994,0,0,0,0,0
558,0,0,0,0,0
6681,0,0,0,0,0
5577,0,1,1,0,0
7627,1,0,0,0,0
5225,1,1,1,1,1
6174,0,0,0,0,0
6063,0,0,0,0,0
2022,0,0,0,0,0
5311,1,1,1,1,1
4003,0,0,0,0,0
4435,0,0,0,0,0
6609,0,0,0,0,0
3537,0,0,0,0,0
495,0,0,0,0,0
6189,0,0,0,0,0
6192,0,0,0,0,0
2887,0,0,0,0,0
5077,1,1,1,1,1
5066,1,1,1,1,1
3882,0,0,0,1,0
6337,0,0,0,0,0
6212,0,0,0,0,0
7572,0,0,0,0,0
4529,0,0,0,0,0
4329,0,0,1,0,0
3066,0,0,0,0,0
4935,0,0,0,0,0
2563,0,0,0,0,0
3858,0,0,0,0,0
2969,0,0,0,0,0
4256,0,0,0,0,0
3472,0,0,0,0,0
3325,1,1,0,0,1
1226,0,1,1,1,1
518,0,0,0,0,0
1839,0,0,0,0,0
3133,0,0,0,0,0
1677,0,0,0,0,0
156,0,0,0,0,0
286,0,0,0,0,0
4622,0,0,0,0,0
4864,0,0,0,0,0
6583,0,1,0,1,0
15,0,0,0,0,0
6562,0,0,0,0,0
3598,0,0,0,0,0
3810,0,0,0,0,0
2524,0,0,0,0,0
4268,0,0,0,0,0
2997,0,0,0,0,0
6833,0,0,0,0,0
6977,0,0,0,0,0
3131,0,0,0,0,0
6780,0,0,0,0,0
6207,0,0,0,0,0
6196,0,0,0,0,0
1782,1,1,1,1,1
4258,1,1,1,0,1
2982,0,0,0,0,0
4428,0,0,0,0,0
4552,0,0,0,0,0
5614,1,1,1,1,1
3063,0,0,0,0,0
2573,0,0,0,1,0
5067,1,1,1,1,1
1016,0,1,0,0,0
4511,0,0,0,0,0
659,0,0,0,0,0
7183,1,0,1,1,1
5813,1,1,1,1,1
925,0,0,0,0,0
6938,0,0,0,0,0
5477,1,1,1,1,1
5468,1,1,1,1,1
5877,1,1,1,1,1
2125,0,0,0,0,0
1151,0,0,0,0,0
1328,0,0,0,0,0
7109,0,0,1,0,0
2357,0,0,0,0,0
1087,0,0,0,0,0
4030,1,0,0,0,0
1172,0,0,0,0,0
2300,0,0,0,0,0
3979,0,0,0,0,0
1766,0,0,0,0,0
5852,1,1,1,1,1
6030,0,0,0,0,0
3130,0,1,1,1,1
2297,0,0,0,0,0
1717,0,0,0,0,0
4307,0,0,0,0,0
317,0,0,0,0,0
6558,0,0,0,0,0
7509,0,0,0,0,0
1131,0,0,0,0,0
42,0,0,0,0,0
7609,0,0,0,0,0
4994,0,0,0,0,0
6434,0,0,0,0,0
592,0,0,0,0,0
2256,0,0,0,0,0
4210,0,0,0,0,0
6216,0,0,0,0,0
2331,0,0,0,0,0
5958,1,1,1,1,1
2054,0,0,0,0,0
584,0,0,0,0,0
1545,0,0,0,0,0
5854,1,1,1,1,1
5973,0,0,0,0,0
3243,0,0,0,0,0
6753,0,0,0,0,0
3507,0,1,0,0,0
73,0,1,0,1,0
5985,0,0,0,0,0
3690,1,1,1,1,1
2626,0,0,0,1,0
5429,1,1,1,1,1
1932,0,0,0,0,0
4046,0,0,0,0,0
748,0,0,0,0,0
5112,1,1,1,1,1
5021,1,1,1,1,1
2581,0,0,0,0,0
5758,1,1,1,1,1
6517,0,0,0,0,0
5990,0,0,0,0,0
5107,1,1,1,1,1
3662,0,0,0,0,0
1010,0,0,0,0,0
1931,0,0,0,0,0
7202,0,0,0,0,0
2772,0,0,0,0,0
975,0,0,0,0,0
525,0,0,0,0,0
603,0,0,0,0,0
667,0,0,0,0,0
6689,1,1,1,0,1
7479,0,0,0,0,0
4955,0,0,0,0,0
1868,0,0,0,0,0
44,0,0,0,0,0
7429,0,0,0,0,0
3289,1,0,1,0,1
257,0,0,0,0,0
6099,0,0,0,0,0
7272,0,0,0,0,0
2620,0,0,0,0,0
2094,0,0,1,1,0
5792,1,1,1,1,1
4032,0,0,0,0,0
3751,0,0,0,0,0
3429,0,0,0,0,0
5902,1,1,1,1,1
4679,0,1,0,0,0
6136,0,0,0,0,0
5730,1,1,1,1,1
6852,0,0,0,0,0
3889,0,0,0,0,0
3060,1,1,1,1,1
6808,0,0,0,0,0
7082,0,0,0,0,0
5199,0,1,1,0,0
6481,0,0,0,0,0
1319,0,0,0,0,0
1035,0,0,0,0,0
6974,0,0,0,0,0
744,0,0,0,0,0
4551,0,0,0,0,0
481,0,0,0,0,0
3085,0,0,0,1,0
5848,1,1,1,1,1
418,0,0,0,0,0
5144,1,1,1,1,1
4164,0,0,0,0,0
4038,0,0,1,0,0
6150,0,0,0,0,0
4612,0,0,0,0,0
7339,0,0,0,0,0
5442,1,1,1,1,1
5935,1,1,1,1,1
4398,0,0,0,0,0
2154,0,0,0,0,0
965,0,0,0,0,0
5001,0,0,0,0,0
6665,0,0,0,0,0
3152,0,0,0,0,0
882,0,0,0,0,0
5378,1,1,1,1,1
5594,1,1,1,1,1
7381,0,0,0,0,0
1594,0,0,0,0,0
7072,0,0,0,0,0
7036,0,0,0,0,0
7135,0,0,1,0,0
3418,0,0,0,0,0
5017,1,1,1,1,1
4097,0,0,0,0,0
1907,0,0,0,0,0
6955,0,0,0,0,0
4978,0,0,0,0,0
7063,1,0,0,0,0
3777,0,0,0,0,0
690,0,0,0,0,0
4280,0,0,1,0,0
4153,0,0,0,0,0
4686,0,0,0,1,0
4519,0,0,0,0,0
5200,1,1,1,1,1
7001,0,0,0,0,0
1559,1,0,0,0,0
3688,0,0,0,0,0
4088,0,0,0,0,0
7101,0,0,0,0,0
1176,0,0,1,0,0
3008,0,0,0,0,0
4464,0,0,0,0,0
3656,0,0,0,0,0
6468,0,0,0,0,0
490,0,0,0,0,0
3752,0,0,0,0,0
4135,0,0,0,0,0
1345,0,0,0,0,0
6717,0,0,0,0,0
6478,0,0,0,0,0
7071,0,0,0,0,0
251,0,0,0,0,0
5013,1,1,1,1,1
4797,0,0,0,0,0
7399,0,0,0,1,0
3509,1,1,0,1,1
1215,0,0,0,0,0
6368,0,0,0,0,0
4802,0,0,0,0,0
2448,0,0,0,0,0
368,0,0,0,0,0
4884,0,0,0,0,0
6082,0,0,0,0,0
3719,0,0,0,0,0
6389,0,0,0,0,0
676,0,0,0,0,0
4810,0,0,0,0,0
207,0,0,0,0,0
6203,0,0,0,0,0
6979,0,0,0,0,0
3005,0,0,0,0,0
3241,0,0,0,0,0
6146,0,0,0,0,0
1658,0,0,0,0,0
4214,0,0,0,0,0
1004,0,0,0,0,0
7090,0,0,0,0,0
2550,0,0,0,0,0
1739,0,0,0,0,0
4966,0,0,0,0,0
6736,0,0,0,0,0
1165,0,0,0,0,0
1060,0,0,0,0,0
3527,0,0,0,0,0
643,0,0,0,0,0
3244,1,1,1,1,1
5128,1,1,1,1,1
5385,1,1,1,1,1
5211,1,1,1,1,1
2065,0,0,1,0,0
5562,1,1,1,1,1
2924,0,0,1,0,0
2547,0,0,0,0,0
3976,0,0,0,0,0
234,0,0,0,0,0
3042,0,0,0,0,0
5976,0,0,0,0,0
2726,0,0,0,0,0
6545,0,0,0,0,0
2257,0,1,1,1,1
5424,1,1,1,1,1
6077,0,0,0,0,0
6288,0,0,0,0,0
3269,0,0,0,0,0
2795,0,0,0,0,0
6375,0,0,0,0,0
4834,0,0,0,0,0
7361,0,0,1,0,0
7230,0,0,0,0,0
6580,0,0,0,0,0
4170,0,0,0,0,0
4695,0,0,0,0,0
1326,0,0,0,0,0
2210,0,1,1,1,1
699,0,0,0,0,0
391,0,0,0,0,0
2849,0,0,0,0,0
7529,0,0,0,0,0
232,0,0,0,0,0
218,0,0,0,0,0
1315,0,0,0,0,0
6635,0,0,0,0,0
888,0,0,1,0,0
4060,1,1,1,1,1
4295,0,0,0,0,0
6423,0,0,0,0,0
6256,0,0,0,0,0
4092,0,0,0,0,0
13,0,0,1,1,0
6772,0,0,0,0,0
6942,0,0,0,0,0
891,0,0,0,0,0
3149,0,0,0,0,0
3340,0,0,0,0,0
6532,0,0,1,0,0
5316,1,1,1,1,1
7616,0,0,0,0,0
1473,0,0,0,0,0
3455,0,0,0,0,0
2350,0,0,0,0,0
6222,0,0,0,0,0
5175,1,1,1,1,1
3196,0,0,0,0,0
6784,0,0,0,0,0
155,1,0,0,1,1
5246,1,1,1,1,1
3107,1,1,1,1,1
1633,0,0,0,0,0
4936,0,0,0,0,0
7179,0,0,0,0,0
7164,1,0,0,1,1
625,0,0,0,0,0
288,0,0,0,0,0
6280,0,0,0,0,0
2123,1,0,0,1,1
1865,0,1,1,1,1
3160,0,0,0,0,0
4423,0,0,0,0,0
3046,0,0,0,0,0
6632,0,0,0,0,0
6371,0,0,0,0,0
4537,0,0,0,0,0
805,0,1,1,1,1
3210,0,0,0,0,0
692,0,0,0,0,0
1789,0,1,1,0,0
3038,0,0,0,0,0
5329,1,1,1,1,1
543,0,0,0,0,0
742,0,0,1,1,0
5443,1,1,1,1,1
4173,0,0,0,0,0
7275,0,0,0,0,0
7540,0,0,0,0,0
7240,0,0,0,0,0
6336,0,0,0,0,0
829,0,0,0,0,0
3666,0,0,0,0,0
381,0,0,0,0,0
4014,0,0,0,0,0
4469,0,0,0,1,0
1674,1,0,0,0,0
2204,0,0,0,0,0
3606,0,0,0,0,0
494,0,0,0,0,0
7608,0,0,0,0,0
3602,0,0,0,0,0
477,1,1,1,1,1
646,0,0,0,0,0
6387,0,0,0,0,0
6727,0,0,0,0,0
6850,0,1,1,1,1
2253,0,0,0,0,0
5425,1,1,1,1,1
4783,1,1,1,1,1
5708,1,1,1,1,1
1309,0,0,0,0,0
4807,0,1,0,0,0
4961,0,0,0,0,0
1620,0,0,0,0,0
2144,1,1,0,0,1
5389,1,1,1,1,1
2915,0,0,0,0,0
473,0,0,0,0,0
1823,0,0,0,1,0
3684,0,0,0,0,0
3101,0,1,1,1,1
4407,0,0,0,0,0
6879,0,0,0,0,0
2378,0,0,0,0,0
1630,0,0,1,0,0
1940,0,0,0,0,0
1464,0,0,0,0,0
2387,0,0,0,0,0
6995,0,0,0,0,0
4649,0,0,0,0,0
2899,0,0,0,0,0
3938,0,0,0,0,0
926,0,0,0,0,0
2852,0,1,1,1,1
2176,0,0,0,0,0
4041,0,0,0,0,0
5823,1,1,1,1,1
1421,0,0,1,0,0
5981,0,0,0,0,0
6215,0,0,0,0,0
4427,0,0,0,0,0
6989,0,0,0,0,0
1356,0,0,0,0,0
1837,0,0,0,0,0
3284,0,0,0,1,0
2045,0,0,0,0,0
7033,0,0,0,0,0
5331,1,1,1,1,1
4340,0,0,0,0,0
1788,0,0,0,0,0
6334,0,0,0,0,0
106,0,0,0,0,0
2901,0,1,1,1,1
6749,0,0,1,0,0
5309,1,1,1,1,1
5632,1,1,1,1,1
2196,0,0,0,0,0
2820,0,0,1,1,0
3779,0,0,0,1,0
2952,0,0,0,0,0
5459,1,1,1,1,1
4977,0,0,0,0,0
2923,0,0,0,0,0
2027,0,0,0,0,0
7583,0,0,0,0,0
5829,1,1,1,1,1
5612,1,1,1,1,1
3934,0,0,0,0,0
977,0,1,0,1,0
1763,1,1,1,0,1
981,0,0,0,0,0
1119,0,0,0,0,0
6155,0,0,0,0,0
2837,0,0,0,1,0
5777,1,1,1,1,1
6513,0,0,0,0,0
1327,0,0,0,0,0
4628,0,0,0,0,0
2549,0,1,0,0,0
4790,0,0,0,0,0
6107,0,0,0,0,0
6024,0,0,0,0,0
1760,0,0,0,1,0
3484,0,0,0,0,0
4719,0,0,1,0,0
5230,1,1,1,1,1
6821,1,1,1,1,1
7159,0,0,0,0,0
2964,0,0,0,0,0
5656,1,1,1,1,1
6224,0,0,0,0,0
7438,0,1,1,1,1
1687,0,0,0,0,0
4857,0,0,0,0,0
4794,0,0,0,0,0
2965,0,1,1,1,1
2621,0,0,0,0,0
1988,0,0,0,0,0
447,0,0,0,0,0
4022,0,0,0,0,0
4272,0,0,0,0,0
6325,0,0,0,0,0
4805,0,0,0,0,0
4065,0,0,0,0,0
5239,1,1,1,1,1
6654,0,0,0,0,0
6444,0,0,0,0,0
389,0,0,0,0,0
6945,0,0,0,0,0
6021,0,0,0,0,0
1127,0,0,0,0,0
2333,0,0,0,0,0
808,1,1,1,1,1
6494,0,0,0,0,0
2439,0,0,0,0,0
6787,0,0,0,0,0
7331,0,0,0,0,0
1568,0,0,0,0,0
2670,0,0,0,1,0
4613,0,0,0,0,0
7413,0,0,0,0,0
3878,0,0,0,0,0
6195,0,0,0,0,0
424,0,0,0,0,0
7010,0,0,0,0,0
7242,0,0,0,0,0
1413,0,0,0,0,0
423,0,0,0,0,0
6098,0,0,0,0,0
2616,0,0,0,0,0
5809,1,1,1,1,1
6217,0,0,0,0,0
2869,0,0,0,0,0
3307,0,0,0,0,0
1040,0,0,0,0,0
4870,0,0,0,0,0
2000,0,0,0,0,0
6446,0,0,0,0,0
2637,0,0,0,0,0
5559,1,1,1,1,1
6234,0,0,0,0,0
3838,0,1,1,0,0
4360,0,0,0,0,0
997,0,0,0,0,0
3677,0,1,1,1,1
7599,0,0,0,0,0
7131,0,0,0,0,0
1947,0,0,0,0,0
3674,0,0,0,0,0
4197,0,0,0,0,0
2833,0,0,0,0,0
7075,0,0,0,0,0
3721,0,0,0,0,0
6032,0,0,0,0,0
3950,0,1,1,0,0
486,0,0,0,0,0
4335,0,0,0,0,0
6307,0,0,0,0,0
1638,0,0,0,0,0
5040,0,1,1,1,1
733,0,0,0,0,0
5471,1,1,1,1,1
6711,0,0,0,0,0
3382,0,0,0,0,0
287,1,0,0,0,0
4281,0,0,0,0,0
7199,0,0,0,0,0
715,0,0,0,0,0
3855,0,0,0,0,0
3460,0,0,0,0,0
7338,0,0,0,0,0
6269,0,0,0,0,0
854,0,0,0,0,0
2615,0,0,0,0,0
4879,0,0,0,0,0
4183,0,0,0,0,0
246,0,0,0,0,0
1029,1,0,1,1,1
1553,0,0,0,0,0
5943,1,1,1,1,1
5538,1,1,1,1,1
3435,0,0,0,0,0
6554,0,0,0,0,0
7447,0,0,1,0,0
5647,1,1,1,1,1
4660,1,1,1,0,1
7307,0,0,0,0,0
7629,0,0,0,0,0
7592,0,0,0,0,0
5662,1,1,1,1,1
7066,0,0,0,0,0
3837,0,0,0,0,0
2205,0,0,0,0,0
2607,0,0,0,0,0
2746,0,1,1,1,1
6400,0,0,0,0,0
2807,1,0,0,1,1
6260,0,0,0,0,0
3272,1,1,1,1,1
2654,0,0,0,0,0
6043,0,0,0,0,0
600,0,0,0,0,0
4312,0,0,0,0,0
6891,0,0,0,0,0
5490,1,1,1,1,1
323,0,0,0,0,0
2627,0,0,0,0,0
4132,0,0,0,0,0
6074,0,0,0,0,0
2080,0,0,0,0,0
37,0,0,0,0,0
652,1,0,1,1,1
1265,0,0,0,1,0
5553,1,1,1,1,1
7140,0,0,0,0,0
2202,0,0,0,0,0
4024,1,1,1,1,1
390,0,0,0,0,0
6037,0,0,0,0,0
5055,1,1,1,1,1
732,0,0,0,0,0
5765,1,1,1,1,1
4349,0,0,0,0,0
4835,0,0,0,0,0
3233,1,1,1,1,1
5885,1,1,1,1,1
5007,0,1,1,1,1
3635,0,0,0,0,0
1320,1,0,1,1,1
5184,0,0,0,0,0
3169,0,0,0,0,0
6624,0,0,0,0,0
2334,1,0,1,1,1
