tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,day,month,year,dow,jumlah_promosi
1945,3,0,119319000.0,0,1,7,44506.0,262990.0,0.0,8092.0,6,6,8,0,371,5,1,2013,5,1
1951,3,1,135568438.0,0,1,79,7094.0,107458.0,8513.0,8092.0,3,4,5,0,533,15,6,2013,3,4
1962,2,0,152265512.0,0,0,21,116002.0,394871.0,115740.0,76068.0,2,9,4,0,534,16,6,2013,4,4
1991,2,0,201964000.0,0,0,30,52598.0,1800470.0,501704.0,56644.0,3,9,7,0,338,3,12,2012,0,4
1960,4,2,90720000.0,1,1,24,4046.0,16184.0,2023.0,4046.0,3,1,1,0,752,21,1,2014,1,2
1961,2,0,107405293.0,1,1,60,13642.0,169310.0,7997.0,20128.244,8,4,5,0,534,19,6,2013,3,1
1960,2,0,166317156.0,0,0,84,118944.0,1943241.0,108115.0,168559.0,0,4,11,0,533,16,6,2013,4,4
1957,2,0,112185799.0,0,0,65,111521.308,848559.0,273331.0,137141.0,2,8,8,0,533,15,6,2013,3,5
1972,3,0,78985307.0,1,0,4,7061.0,36184.0,1412.0,0.0,2,3,1,0,536,17,6,2013,4,5
1962,2,1,155147592.0,0,0,50,170383.0,792225.0,392708.0,156311.0,2,3,8,0,536,18,6,2013,3,2
1984,2,1,140163760.0,0,0,15,34662.0,919535.0,270758.0,74908.0,1,3,7,0,535,13,6,2013,3,5
1976,4,2,143555000.0,0,1,40,123403.0,262990.0,0.0,44506.0,3,5,12,0,895,13,6,2014,4,1
1955,1,2,166588731.0,0,0,44,88410.0,1411861.452,346570.0,242268.0,0,8,10,0,535,15,6,2013,3,4
1951,1,2,134053667.0,0,0,6,144855.0,469698.0,36132.0,70848.0,0,9,7,0,536,19,6,2013,4,4
1964,3,0,67815000.0,0,1,61,2023.0,50575.0,16184.0,6069.0,2,0,2,0,386,20,1,2013,6,1
1983,2,0,161299104.0,0,0,29,132700.0,380646.0,330634.0,64486.0,3,3,7,0,535,16,6,2013,4,2
1968,3,1,125119623.0,0,1,25,87478.0,601464.0,108687.0,96536.0,6,7,6,0,536,17,6,2013,4,6
1958,2,1,62137181.0,1,0,40,127.0,14001.0,159.0,2245.0,0,0,2,0,534,14,6,2013,4,1
1982,2,2,51870338.0,1,0,26,4046.0,90366.0,23087.0,10698.0,1,0,2,0,535,16,6,2013,3,6
1971,3,1,117614259.0,0,1,60,13931.0,113202.0,39448.0,33446.0,1,3,10,0,534,15,6,2013,2,3
1960,3,0,144925000.0,0,0,100,82943.0,916419.0,109242.0,107219.0,1,6,10,0,469,13,4,2013,5,0
1959,2,1,121956618.0,0,1,28,28912.256,356116.0,35674.0,48049.0,6,6,11,0,536,18,6,2013,2,6
1967,2,1,132878893.0,0,0,1,166655.0,1033405.0,39042.0,19919.0,3,3,7,0,537,18,6,2013,3,6
1960,4,0,103207934.0,1,1,26,41.0,7804.0,10279.0,0.0,0,0,1,0,536,17,6,2013,3,0
1967,2,2,121892471.0,0,1,60,64050.0,327601.0,59730.156,50463.116,3,5,7,0,535,18,6,2013,3,2
1962,2,2,64631665.0,0,0,62,12399.0,195477.0,81386.0,22728.0,3,4,3,0,535,18,6,2013,3,2
1974,2,2,49310105.0,1,0,69,4135.0,12425.0,19605.0,19317.0,1,3,2,0,535,19,6,2013,2,6
1967,4,3,128956415.528,0,2,44,71881.88,436968.0,22253.0,0.0,5,13,12,0,505,19,5,2013,6,0
1955,2,1,148758912.0,0,0,42,200596.0,941455.0,331361.0,293877.0,1,5,9,0,537,20,6,2013,3,2
1967,4,2,109556000.0,0,1,11,103173.0,349979.0,232645.0,159817.0,4,8,10,0,465,9,4,2013,1,1
1974,3,2,179623000.0,0,0,26,374255.0,1604239.0,214438.0,339864.0,0,8,4,0,347,12,12,2012,2,1
1968,3,1,121397815.0,0,1,43,23592.0,634159.0,31704.0,40486.0,5,9,6,0,535,16,6,2013,3,6
1979,2,2,168914226.0,0,0,59,62670.0,948813.0,163407.0,221726.0,1,5,7,0,534,11,6,2013,3,5
1946,3,2,163596000.0,0,0,39,277151.0,1357433.0,48552.0,70805.0,1,4,9,0,789,27,2,2014,3,1
1971,2,0,61796756.0,1,0,82,18412.0,36986.0,15199.0,21474.0,2,3,4,0,532,15,6,2013,4,0
1975,1,2,52866543.0,1,0,9,4046.0,37660.0,23980.0,2658.0,1,0,2,0,535,16,6,2013,3,6
1994,2,0,101046000.0,0,0,91,32368.0,325703.0,6069.0,23386.704,3,5,5,0,251,7,9,2012,4,1
1991,1,0,104913638.0,1,0,31,68503.0,446334.0,62632.0,70461.0,7,7,3,0,535,16,6,2013,3,4
1956,3,1,117227688.0,0,1,69,3246.0,129372.0,2446.0,22391.0,1,4,11,0,533,17,6,2013,3,3
1951,4,2,112200483.0,1,1,41,0.0,206512.0,1967.0,21859.0,3,11,4,0,534,15,6,2013,3,6
1949,2,1,164262105.0,0,0,62,226883.0,1524478.0,42321.0,88388.0,0,1,8,0,533,15,6,2013,4,4
1973,2,1,131433532.0,0,1,53,13239.0,241032.0,30069.0,46073.0,5,5,11,0,534,16,6,2013,2,0
1972,3,2,110700346.0,1,1,4,19112.0,271043.0,22935.0,9556.0,9,5,7,0,535,14,6,2013,3,4
1973,2,0,79174564.0,1,0,87,12017.0,49939.0,20161.0,0.0,1,5,3,0,533,16,6,2013,3,0
1993,0,0,30510000.0,1,0,8,6069.0,0.0,26299.0,0.0,4,0,3,0,666,27,10,2013,6,0
1966,2,2,84851000.0,1,1,100,0.0,12138.0,4046.0,0.0,1,0,2,0,814,24,3,2014,0,2
1974,1,1,72884677.0,0,1,9,662.0,23365.0,5282.0,1857.0,0,0,2,0,534,15,6,2013,3,0
1967,2,0,96649749.0,1,1,50,5164.092,43529.0,0.0,2218.0,3,0,0,0,535,18,6,2013,3,6
1968,2,1,151493178.0,0,0,11,103926.0,1333538.0,427057.0,189694.0,1,4,4,0,536,18,6,2013,4,6
1953,1,2,194195426.0,0,0,5,48552.0,1167323.0,112858.0,76507.0,0,4,6,0,535,15,6,2013,3,2
1982,2,1,77543733.0,0,0,12,5559.0,77312.0,26825.0,27234.0,1,4,2,0,535,17,6,2013,2,5
1988,3,2,39487307.0,2,0,53,8231.0,15269.0,15796.0,13052.0,2,5,4,0,534,16,6,2013,3,0
1971,2,1,52778365.0,1,0,8,17471.0,44579.388,24470.0,2985.0,0,3,4,0,534,17,6,2013,4,6
1966,2,2,146252791.0,0,0,53,58565.0,1199072.0,148911.588,138971.0,0,11,8,0,535,17,6,2013,4,1
1968,2,3,57218894.736,1,0,87,24276.0,36414.0,10115.0,16030.772,2,3,2,0,300,26,10,2012,4,0
1957,2,1,181064657.0,0,1,102,68012.0,666959.0,64505.0,28970.0,3,0,6,0,533,14,6,2013,3,3
1973,3,3,112588197.0,1,0,9,6798.0,152747.0,5339.0,4775.0,1,4,5,0,535,15,6,2013,3,0
1967,3,0,140436460.0,0,0,34,42505.0,1028672.0,34855.0,68693.0,3,2,4,0,537,20,6,2013,2,5
1971,2,1,175215366.8,0,1,88,184598.0,1331639.0,72952.0,195401.0,7,2,7,0,534,16,6,2013,3,1
1986,2,1,136872791.0,0,0,41,24083.0,713080.0,66469.0,150919.0,2,8,10,0,534,15,6,2013,3,2
1980,0,1,49302000.0,1,0,62,6069.0,18207.0,26894.344,10115.0,1,0,5,0,709,9,12,2013,0,0
1970,4,2,64596000.0,1,0,39,26924.18,285243.0,0.0,20230.0,2,9,5,0,384,18,1,2013,4,1
1967,2,1,147948985.0,0,0,8,62568.0,272529.0,18782.0,5803.012,1,4,11,0,536,20,6,2013,3,4
1970,1,2,132040227.0,0,1,20,68048.0,432484.0,29325.0,63446.0,3,5,11,0,536,18,6,2013,3,6
1955,2,0,73037000.0,0,1,47,16184.0,82943.0,32368.0,0.0,5,2,5,0,228,15,8,2012,2,6
1959,2,1,164733000.0,0,0,58,68782.0,991270.0,125426.0,214438.0,0,6,12,0,404,7,2,2013,3,1
1973,2,0,147231000.0,0,0,43,218484.0,1584009.0,271082.0,202300.0,1,4,11,0,283,9,10,2012,1,3
1993,0,0,30415916.0,1,0,8,10089.892,6741.0,27647.0,449.0,2,0,3,0,536,19,6,2013,4,0
1984,2,1,91324839.0,0,0,70,4586.0,22945.0,7011.0,5258.0,2,1,3,0,533,16,6,2013,3,1
1975,2,0,69548417.0,1,0,45,7789.0,35040.0,52479.0,3256.0,0,4,1,0,536,18,6,2013,4,2
1983,0,0,33237000.0,0,0,57,10115.0,0.0,4046.0,0.0,0,0,3,0,376,10,1,2013,3,0
1958,2,0,138857180.0,0,0,33,74287.0,1020620.0,155040.0,121788.0,2,2,4,0,534,17,6,2013,3,5
1969,2,1,46051000.0,1,0,38,8092.0,4046.0,28322.0,4046.0,4,2,5,0,686,16,11,2013,5,0
1974,1,1,65816611.0,1,0,20,6069.0,8062.0,20412.0,7073.0,1,2,3,0,535,18,6,2013,3,2
1976,3,1,138946026.0,0,0,53,157538.0,570439.156,38264.0,211159.0,0,7,4,0,534,16,6,2013,4,4
1952,2,1,117605035.0,0,1,61,6278.0,159119.0,4883.0,36902.0,1,6,10,0,534,16,6,2013,3,3
1971,3,1,149502730.724,0,0,48,76874.0,736372.0,196231.0,60690.0,0,0,6,0,694,24,11,2013,6,0
1972,2,2,152235930.0,0,0,58,44676.0,548011.0,155698.0,82772.0,2,6,10,0,534,13,6,2013,3,4
1971,3,0,94914000.0,0,0,68,22253.0,297381.0,32368.0,22253.0,4,9,14,0,234,21,8,2012,1,0
1975,2,1,140034990.0,0,0,19,55333.0,947932.0,186451.756,80321.0,2,2,7,0,535,15,6,2013,3,5
1984,1,0,83476000.0,1,0,54,28322.0,123403.0,44506.0,26299.0,4,4,2,0,824,3,4,2014,3,0
1959,3,1,163273009.0,0,0,83,156647.0,922313.0,141036.0,99875.0,2,5,9,0,533,18,6,2013,3,4
1966,3,1,117173937.0,0,1,69,2229.0,95836.0,413.0,7147.0,1,2,11,0,534,16,6,2013,3,3
1969,3,1,178040007.52,0,0,79,240717.0,1581026.0,84743.0,131039.0,0,7,8,0,533,16,6,2013,4,4
1962,1,1,164266226.0,0,0,65,97298.556,617864.0,271612.0,115446.0,0,3,10,0,533,16,6,2013,4,5
1983,2,2,145082000.0,0,0,68,167909.0,441014.0,297381.0,275128.0,3,3,10,0,846,25,4,2014,4,0
1968,2,1,150458229.0,0,0,18,202966.0,1518978.0,216754.0,203023.0,2,8,5,0,537,20,6,2013,3,6
1974,2,0,79146799.0,1,0,8,0.0,101505.0,11444.0,16349.0,1,3,0,0,534,16,6,2013,3,5
1962,2,0,134608876.0,0,1,59,76378.0,432261.0,52719.58,14532.0,3,6,10,0,535,18,6,2013,3,3
1957,4,3,111637000.0,0,1,46,10115.0,56644.0,2023.0,0.0,6,3,6,0,484,28,4,2013,6,0
1945,3,3,101650442.0,0,0,74,218966.0,852420.0,290411.0,216943.0,0,4,11,0,534,16,6,2013,3,3
1955,2,4,136969000.0,0,1,33,32368.0,244783.0,68782.0,129472.0,0,6,11,0,866,15,5,2014,3,0
1957,2,1,110985581.0,0,1,9,4046.0,317118.0,17618.0,27479.0,10,6,6,0,536,16,6,2013,3,0
1955,2,1,146536789.0,0,0,25,53979.0,456383.0,46971.0,27680.0,0,8,5,0,534,16,6,2013,3,4
1975,2,2,151621433.0,0,0,62,65258.0,586076.0,147492.496,94587.28,1,7,9,0,533,14,6,2013,3,4
1981,2,2,114693466.0,0,0,85,91451.0,419842.0,68643.0,16571.0,3,2,14,0,533,15,6,2013,3,6
1965,3,1,165919726.0,0,0,94,204679.0,1636501.0,33812.0,136170.0,0,8,8,0,535,18,6,2013,4,4
1950,2,0,105976000.0,0,0,100,10115.0,465290.0,131495.0,78897.0,3,7,7,0,233,20,8,2012,0,1
1971,2,0,94894669.0,0,0,63,20653.0,271961.0,29879.0,21186.0,3,5,13,0,533,16,6,2013,3,0
1969,2,1,129047000.0,0,1,60,20230.0,305473.0,28322.0,2023.0,7,12,10,0,547,30,6,2013,6,1
1957,3,1,130924910.0,0,1,37,49085.0,147546.0,1762.0,49085.0,3,7,6,0,534,16,6,2013,3,2
1969,2,0,76957000.0,1,1,27,28322.0,101150.0,2023.0,28322.0,3,4,3,0,240,27,8,2012,0,3
1988,2,1,111932958.32,1,0,26,251070.0,433938.0,359494.0,145272.0,2,2,15,0,534,15,6,2013,3,0
1980,1,0,100641810.0,0,0,50,10115.0,3180076.0,15990.0,13821.0,0,0,2,0,534,12,6,2013,3,3
1983,3,0,76377879.0,1,0,23,3825.0,223290.0,32513.0,0.0,3,7,5,0,536,18,6,2013,3,5
1969,3,0,172040556.0,0,0,92,191897.0,1570672.0,245051.0,222002.0,0,6,11,0,533,15,6,2013,4,6
1987,3,0,183186838.0,0,0,47,141372.0,1774551.0,107252.0,113670.0,2,8,11,0,534,14,6,2013,3,0
1957,2,2,109239000.0,0,1,48,50575.0,285243.0,60690.0,0.0,5,2,5,0,662,23,10,2013,2,0
1977,2,2,85970000.0,1,0,55,24276.0,226576.0,18207.0,34391.0,7,8,6,0,227,14,8,2012,1,6
1968,3,0,140101542.0,0,0,29,42818.0,1013949.0,70251.0,67440.0,3,2,4,0,536,20,6,2013,2,5
1987,3,0,66360252.0,1,0,6,10643.0,35075.0,2988.0,10862.0,4,0,6,1,534,15,6,2013,3,0
1959,1,0,81423000.0,1,1,67,22253.0,26299.0,18207.0,14161.0,1,1,1,0,822,1,4,2014,1,2
1977,2,2,78047815.0,1,0,16,290.0,26299.0,0.0,0.0,1,2,2,0,535,16,6,2013,3,5
1979,1,2,53433024.0,0,0,23,16200.0,16167.0,10073.0,25291.0,3,2,3,0,535,16,6,2013,3,1
1985,1,0,142763322.0,0,0,68,96416.0,1144326.0,46342.0,0.0,2,1,9,0,524,10,6,2013,3,0
1966,4,3,170777516.0,0,0,48,150561.0,1472920.0,139252.0,179694.0,2,3,7,0,535,15,6,2013,2,3
1982,2,0,154838820.0,0,0,91,152674.0,714949.0,144781.0,48447.0,1,3,8,0,533,15,6,2013,3,2
1965,3,1,109836843.664,0,1,7,18207.0,131495.0,42483.0,20230.0,2,3,6,0,448,23,3,2013,5,0
1993,0,2,33247000.0,1,0,17,2023.0,24276.0,18207.0,26299.0,3,4,1,0,696,26,11,2013,1,2
1963,3,2,141759440.0,0,0,61,6695.0,252900.0,18149.0,10043.0,1,1,11,0,534,16,6,2013,3,3
1948,3,0,148678203.0,0,0,3,112557.764,1101349.0,186874.0,153589.0,1,6,6,0,536,18,6,2013,4,2
1980,2,1,164940990.0,0,0,21,364459.0,1367514.0,284070.0,112399.0,0,2,7,0,535,16,6,2013,4,4
1959,4,2,112620570.0,0,1,81,19386.0,305844.0,56644.0,46652.0,9,3,14,0,534,16,6,2013,4,0
1965,2,2,151121730.0,0,0,82,171257.0,533091.0,128686.0,123127.0,2,9,6,0,535,18,6,2013,4,4
1973,4,0,81331000.0,1,1,3,7782.288,36414.0,4046.0,0.0,5,4,1,0,540,23,6,2013,6,0
1966,2,1,30811216.0,1,0,50,2023.0,23339.0,0.0,1710.0,1,3,4,0,534,17,6,2013,4,2
1977,3,1,150866574.924,0,0,55,162166.0,483380.0,38450.0,217407.0,0,7,4,0,534,15,6,2013,4,4
1965,3,2,169068678.0,0,0,85,152448.0,782907.0,237561.0,1950.0,2,2,9,0,533,13,6,2013,2,5
1992,1,2,50419000.0,1,0,95,6069.0,18207.0,4046.0,4046.0,1,2,6,0,797,7,3,2014,4,2
1965,2,0,160781199.0,0,0,89,86906.0,819836.0,426363.0,252382.0,1,4,7,0,533,16,6,2013,4,2
1975,2,2,38661852.0,1,0,58,932.0,53199.0,15251.0,5294.0,2,5,3,0,535,18,6,2013,3,0
1968,2,1,164636535.0,0,0,37,225380.78,1443431.0,187789.0,102935.0,0,1,8,0,534,17,6,2013,4,4
1970,2,2,150896810.0,0,0,84,170111.0,616992.0,123245.0,142599.0,2,9,6,0,534,18,6,2013,4,4
1959,2,2,151741411.0,0,1,71,135312.0,388168.0,148255.0,78686.0,3,9,7,0,535,19,6,2013,3,4
1988,0,1,26586000.0,1,0,43,12138.0,18207.0,14161.0,22253.0,0,1,2,0,247,3,9,2012,0,2
1974,1,2,46954000.0,1,0,93,14161.0,44506.0,20230.0,0.0,2,3,5,0,548,1,7,2013,0,2
1979,2,1,114407000.0,1,1,50,95081.0,441014.0,26299.0,70805.0,7,8,9,0,299,25,10,2012,3,0
1967,2,0,139488516.0,0,1,53,21211.0,85925.0,39429.0,19199.0,2,8,5,0,534,16,6,2013,3,4
1974,2,0,42543875.0,0,0,62,51813.0,44766.0,19511.0,25058.0,1,5,2,0,535,18,6,2013,3,0
1963,3,2,111630950.0,0,0,56,45085.0,227955.0,58370.0,23251.0,3,6,9,0,535,17,6,2013,3,2
1958,2,1,138486421.0,0,0,84,185154.0,405956.0,138702.0,168486.0,3,8,8,0,535,18,6,2013,3,3
1988,2,2,165170000.0,0,0,25,277151.0,819315.0,97104.0,279174.0,0,4,9,0,761,30,1,2014,3,0
1957,2,0,138548454.0,0,0,33,80413.0,1018869.0,178669.0,131998.0,1,2,4,0,534,17,6,2013,3,5
1972,2,2,51069792.0,1,0,47,3049.0,28199.0,9088.0,10267.692,1,4,2,0,536,18,6,2013,3,6
1952,3,0,108816120.0,0,1,18,832.0,67004.0,481.0,0.0,8,6,7,0,535,16,6,2013,4,4
1952,2,0,75798111.0,0,1,10,26731.0,176923.0,6069.0,24522.424,0,1,4,0,534,15,6,2013,3,0
1954,3,2,90561000.0,0,1,92,12138.0,358071.0,30345.0,8092.0,5,8,4,0,533,15,6,2013,4,1
1971,3,1,91612799.0,1,1,30,9929.0,166643.0,15617.328,278.0,4,5,5,0,536,17,6,2013,3,0
1957,2,1,151041692.0,0,0,28,233335.0,1080285.0,426640.0,242442.0,0,3,5,0,537,19,6,2013,4,6
1959,3,4,63537000.0,0,0,9,139587.0,385347.628,210392.0,136625.448,2,9,6,0,230,17,8,2012,4,6
1980,2,1,138353737.0,0,0,12,37264.0,930281.0,279433.0,72276.0,0,7,7,0,535,13,6,2013,3,5
1965,2,0,124842792.0,0,1,65,17025.0,353223.0,15715.0,22264.0,1,6,11,0,533,15,6,2013,3,4
1975,2,2,140233090.0,0,0,74,84309.0,517145.0,118513.0,169824.0,0,2,9,0,533,16,6,2013,4,3
1981,2,0,54608584.0,0,0,39,11168.0,34750.0,1747.0,3770.0,1,3,1,0,534,15,6,2013,4,0
1989,2,1,184357456.0,0,0,94,301116.0,1233555.0,205729.0,199119.0,2,3,6,0,533,14,6,2013,3,3
1969,1,1,116905024.0,0,1,55,34445.0,116254.0,2028.0,150071.0,2,3,4,0,534,16,6,2013,3,6
1970,2,0,184719313.692,0,0,19,123532.728,1446509.0,174538.0,215443.0,0,3,10,0,534,15,6,2013,4,0
1971,1,3,59965000.0,1,0,48,10115.0,26299.0,26299.0,0.0,1,1,3,0,773,11,2,2014,1,2
1971,3,0,79010618.0,1,0,4,7249.0,36448.0,1449.0,0.0,2,3,1,0,536,18,6,2013,4,5
1959,1,2,64915642.0,1,0,79,5975.0,51942.0,234.0,18019.0,3,1,0,0,535,17,6,2013,3,2
1979,2,2,160751080.0,0,0,24,217350.0,1312416.0,335555.0,67125.0,0,5,6,0,536,17,6,2013,4,6
1962,3,2,97865173.0,0,1,87,6867.0,45836.0,8890.0,0.0,4,4,8,0,535,18,6,2013,3,5
1959,1,0,166372883.0,0,0,79,114094.0,1912279.348,141269.0,180879.0,0,4,12,0,533,16,6,2013,3,4
1987,3,0,180284410.0,0,0,35,126641.0,1414253.0,283967.0,241025.0,0,8,10,0,534,15,6,2013,3,6
1966,2,0,178373612.08,0,0,55,81725.0,1745003.0,104194.0,267154.0,1,5,10,0,534,14,6,2013,3,4
1990,2,1,67022000.0,1,0,2,10115.0,56644.0,18207.0,10115.0,1,4,3,0,819,29,3,2014,5,0
1957,3,1,160520742.0,0,0,49,42856.0,896364.0,65715.0,52784.0,0,2,7,0,534,15,6,2013,3,2
1959,1,0,166435605.0,0,0,71,112132.0,1888961.0,189669.0,198539.0,0,5,12,0,533,16,6,2013,3,4
1979,2,0,194854340.0,0,0,29,309619.0,1035688.0,324988.0,99777.0,0,5,10,0,535,15,6,2013,4,0
1986,2,0,174501300.0,0,0,91,106316.0,969323.412,79563.0,88406.0,0,4,12,0,533,12,6,2013,3,5
1975,2,0,175889229.0,0,0,88,139750.0,584840.0,112286.0,166656.0,0,6,10,0,533,15,6,2013,4,5
1965,3,1,95020000.0,0,1,76,14161.0,149702.0,16184.0,14161.0,5,6,5,0,605,27,8,2013,1,0
1969,3,1,181324665.0,0,0,91,195252.0,1694097.0,49204.0,111108.0,0,5,8,0,534,18,6,2013,4,5
1956,2,2,95075000.0,1,2,3,0.0,18207.0,0.0,0.0,0,2,0,0,707,7,12,2013,5,0
1961,2,2,155175000.0,0,0,47,171955.0,799085.0,414715.0,165886.0,3,3,8,0,910,28,6,2014,5,2
1964,4,2,124746000.0,0,1,83,66759.0,803131.0,115311.0,97104.0,4,12,4,0,288,14,10,2012,6,5
1986,3,2,165037105.0,0,0,11,39171.0,784692.0,18689.0,46349.0,0,4,6,0,535,14,6,2013,3,5
1986,2,2,181066000.0,0,0,90,36414.0,236691.0,224553.0,299404.0,1,7,10,0,719,19,12,2013,3,1
1951,2,3,101580899.0,0,0,71,197376.0,1522149.0,262255.0,196780.0,0,3,9,0,534,15,6,2013,3,3
1979,2,1,77879297.0,1,0,15,365.0,45130.0,3108.0,0.0,1,3,3,0,535,17,6,2013,3,5
1959,1,2,166521987.0,0,0,49,128649.0,1682335.0,317255.0,243706.0,0,8,11,0,535,16,6,2013,3,4
1976,2,2,119517000.0,0,1,83,60690.0,178024.0,32368.0,97104.0,3,5,11,0,698,28,11,2013,3,1
1968,2,2,137973905.0,0,0,86,122844.0,652735.0,131868.0,201469.0,0,7,6,0,535,18,6,2013,3,3
1980,2,2,72626000.0,1,0,13,16184.0,84966.0,10115.0,12138.0,9,2,4,0,463,7,4,2013,6,1
1961,3,2,140364560.0,0,1,60,6309.0,123985.0,5608.0,0.0,2,4,7,0,535,18,6,2013,2,3
1976,3,0,100945727.0,0,1,98,11768.0,171276.0,738.0,19860.0,0,5,5,0,533,14,6,2013,3,0
1967,2,3,155565000.0,0,0,8,151562.22,602854.0,141610.0,186116.0,0,12,4,0,339,4,12,2012,1,1
1959,2,2,99309000.0,0,1,87,8092.0,107219.0,10229.444,0.0,3,3,5,0,396,30,1,2013,2,0
1963,2,2,138343192.0,0,0,66,22676.0,382814.0,102797.0,53568.0,2,6,10,0,535,15,6,2013,3,5
1972,2,1,69700887.0,1,0,41,1077.0,40247.0,8906.0,0.0,1,1,4,0,534,15,6,2013,4,2
1956,2,0,132456851.0,0,1,36,62533.0,186948.0,4849.0,69792.0,2,5,7,0,535,17,6,2013,3,0
1983,3,2,169919816.0,0,0,53,53472.244,729702.0,93072.0,177379.0,0,4,8,0,532,11,6,2013,3,5
1953,2,1,110328774.0,0,0,58,44843.0,250956.0,37868.0,3603.0,4,9,8,0,533,14,6,2013,4,4
1960,2,1,165469413.0,0,0,34,87685.0,1088806.0,89278.0,63670.0,0,8,8,0,535,16,6,2013,4,6
1952,2,2,57575409.0,1,1,124,25168.0,29095.0,16778.0,1844.0,3,0,5,0,531,11,6,2013,3,0
1972,2,1,119624979.0,0,0,17,20376.0,183279.0,10041.0,50981.0,1,7,8,0,534,14,6,2013,2,3
1982,2,1,81639000.0,1,0,53,6069.0,26299.0,0.0,0.0,1,0,1,1,607,29,8,2013,3,2
1973,2,1,147914465.0,0,0,23,123407.0,712075.0,123179.0,45328.0,0,3,7,0,536,18,6,2013,4,4
1967,2,2,136147507.0,1,0,16,115907.0,474894.0,16841.0,104088.0,3,4,6,0,536,19,6,2013,2,6
1974,1,0,100181414.0,0,0,26,10115.0,683284.0,9696.0,2808.0,0,3,2,0,534,15,6,2013,3,3
1968,3,2,120873805.0,0,1,56,58510.972,268278.0,54249.0,182534.0,7,2,8,0,534,15,6,2013,2,0
1952,2,2,134715779.0,0,0,54,42468.0,200404.0,17899.0,23160.0,3,5,7,0,535,16,6,2013,3,4
1957,2,2,148952989.0,0,0,57,225126.0,912066.0,346319.0,312767.0,1,5,9,0,536,20,6,2013,3,2
1970,1,1,103669000.0,0,1,15,30345.0,32368.0,20230.0,24276.0,0,3,4,0,555,8,7,2013,0,2
1984,2,2,167137144.0,0,0,30,213716.0,1388570.0,60550.0,338933.0,1,3,7,0,535,16,6,2013,3,5
1961,3,1,156073583.0,0,0,23,64072.0,719631.048,148410.0,83640.0,2,7,5,0,536,16,6,2013,3,5
1981,2,1,183511873.0,0,0,96,241255.0,1088054.0,169463.0,155426.0,2,3,6,0,533,13,6,2013,3,3
1968,4,2,113587000.0,1,1,16,0.0,28322.0,0.0,4046.0,4,0,3,0,801,11,3,2014,1,0
1953,4,0,93325227.0,0,0,26,31221.0,46195.0,1251.0,20123.776,2,4,3,0,534,16,6,2013,3,5
1902,4,1,169668686.0,0,0,40,277813.0,1106672.0,193109.0,115176.0,2,4,4,0,539,22,6,2013,4,3
1972,3,2,167464686.0,0,0,47,163852.0,1115469.0,249332.0,143300.0,1,4,9,0,535,16,6,2013,2,1
1952,2,2,147190000.0,0,0,65,60690.0,855729.0,178024.0,271082.0,3,5,8,0,567,20,7,2013,5,6
1976,2,2,83038490.0,1,0,63,32939.0,205690.0,10400.0,32082.0,6,7,4,0,535,17,6,2013,3,5
1969,1,1,64777000.0,1,1,89,10115.0,44506.0,2023.0,24276.0,1,0,4,0,557,10,7,2013,2,2
1972,2,2,60553000.0,1,0,28,2023.0,28506.892,16184.0,20230.0,0,3,2,0,813,23,3,2014,6,0
1957,1,1,53976203.0,1,1,84,1962.0,46408.0,6767.552,550.0,4,2,1,0,533,17,6,2013,3,0
1970,2,2,29146000.0,1,0,17,2023.0,18207.0,0.0,0.0,0,4,4,0,754,23,1,2014,3,2
1960,2,0,138505990.0,0,0,25,39380.0,1121239.0,228269.752,202202.0,4,6,5,0,536,17,6,2013,3,5
1947,4,4,161754000.0,0,0,44,390439.0,770763.0,307496.0,256921.0,1,1,8,0,824,3,4,2014,3,0
1970,0,2,28399173.0,0,0,30,9400.0,25584.0,30983.0,19180.0,0,1,3,0,536,17,6,2013,3,2
1970,2,0,108047924.0,0,1,70,14029.0,197852.0,19511.0,8026.0,1,6,1,0,535,17,6,2013,3,3
1952,2,1,69710883.0,1,1,11,12138.0,20230.0,30345.0,18207.0,5,0,5,0,534,15,6,2013,3,1
1965,2,2,88315000.0,1,1,47,4046.0,14161.0,0.0,0.0,1,5,4,0,889,7,6,2014,5,0
1951,1,1,137171467.0,0,0,11,86933.0,1331346.0,178297.0,97556.0,0,3,9,0,535,18,6,2013,3,6
1956,3,2,118297481.0,0,0,59,38107.0,329955.388,75271.0,58805.0,1,9,5,0,533,15,6,2013,3,3
1969,2,2,103653869.0,0,0,12,45062.0,547627.0,239523.0,84966.0,1,5,3,0,535,15,6,2013,3,3
1962,4,2,169834597.0,0,0,33,62713.0,762666.0,135645.484,124047.704,1,4,13,0,535,16,6,2013,3,3
1960,2,0,73078757.0,0,0,45,13742.0,63410.0,25043.0,0.0,3,1,4,0,534,14,6,2013,4,6
1956,4,2,112664766.0,0,1,82,20320.0,284848.924,44451.0,37148.0,10,5,14,0,533,16,6,2013,4,0
1963,3,1,166412766.0,0,0,67,93263.0,808549.0,262013.0,37144.0,2,2,11,0,533,13,6,2013,3,5
1974,3,0,94904000.0,1,1,4,0.0,22253.0,0.0,2023.0,1,5,6,0,624,15,9,2013,6,0
