tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,day,month,year,dow,jumlah_promosi
1981,2,1,183511873.0,0,0,96,241255.0,1088054.0,169463.0,155426.0,2,3,6,0,533,13,6,2013,3,3
1968,4,2,113587000.0,1,1,16,0.0,28322.0,0.0,4046.0,4,0,3,0,801,11,3,2014,1,0
1953,4,0,93325227.0,0,0,26,31221.0,46195.0,1251.0,20123.776,2,4,3,0,534,16,6,2013,3,5
1902,4,1,169668686.0,0,0,40,277813.0,1106672.0,193109.0,115176.0,2,4,4,0,539,22,6,2013,4,3
1972,3,2,167464686.0,0,0,47,163852.0,1115469.0,249332.0,143300.0,1,4,9,0,535,16,6,2013,2,1
1952,2,2,147190000.0,0,0,65,60690.0,855729.0,178024.0,271082.0,3,5,8,0,567,20,7,2013,5,6
1986,2,1,57299000.0,1,0,83,6069.0,16184.0,12138.0,18207.0,2,1,5,0,709,9,12,2013,0,3
1976,2,2,83038490.0,1,0,63,32939.0,205690.0,10400.0,32082.0,6,7,4,0,535,17,6,2013,3,5
1969,1,1,64777000.0,1,1,89,10115.0,44506.0,2023.0,24276.0,1,0,4,0,557,10,7,2013,2,2
1972,2,2,60553000.0,1,0,28,2023.0,28506.892,16184.0,20230.0,0,3,2,0,813,23,3,2014,6,0
1957,1,1,53976203.0,1,1,84,1962.0,46408.0,6767.552,550.0,4,2,1,0,533,17,6,2013,3,0
1970,2,2,29146000.0,1,0,17,2023.0,18207.0,0.0,0.0,0,4,4,0,754,23,1,2014,3,2
1960,2,0,138505990.0,0,0,25,39380.0,1121239.0,228269.752,202202.0,4,6,5,0,536,17,6,2013,3,5
1947,4,4,161754000.0,0,0,44,390439.0,770763.0,307496.0,256921.0,1,1,8,0,824,3,4,2014,3,0
1970,0,2,28399173.0,0,0,30,9400.0,25584.0,30983.0,19180.0,0,1,3,0,536,17,6,2013,3,2
1970,2,0,108047924.0,0,1,70,14029.0,197852.0,19511.0,8026.0,1,6,1,0,535,17,6,2013,3,3
1952,2,1,69710883.0,1,1,11,12138.0,20230.0,30345.0,18207.0,5,0,5,0,534,15,6,2013,3,1
1965,2,2,88315000.0,1,1,47,4046.0,14161.0,0.0,0.0,1,5,4,0,889,7,6,2014,5,0
1980,3,0,131831873.0,0,0,35,54025.0,551091.0,71179.0,105717.0,1,4,3,0,534,15,6,2013,3,5
1951,1,1,137171467.0,0,0,11,86933.0,1331346.0,178297.0,97556.0,0,3,9,0,535,18,6,2013,3,6
1956,3,2,118297481.0,0,0,59,38107.0,329955.388,75271.0,58805.0,1,9,5,0,533,15,6,2013,3,3
1969,2,2,103653869.0,0,0,12,45062.0,547627.0,239523.0,84966.0,1,5,3,0,535,15,6,2013,3,3
1962,4,2,169834597.0,0,0,33,62713.0,762666.0,135645.484,124047.704,1,4,13,0,535,16,6,2013,3,3
1960,2,0,73078757.0,0,0,45,13742.0,63410.0,25043.0,0.0,3,1,4,0,534,14,6,2013,4,6
1956,4,2,112664766.0,0,1,82,20320.0,284848.924,44451.0,37148.0,10,5,14,0,533,16,6,2013,4,0
1963,3,1,166412766.0,0,0,67,93263.0,808549.0,262013.0,37144.0,2,2,11,0,533,13,6,2013,3,5
1976,2,2,14418000.0,0,1,55,6069.0,14161.0,0.0,0.0,3,1,3,0,243,30,8,2012,3,0
1974,3,0,94904000.0,1,1,4,0.0,22253.0,0.0,2023.0,1,5,6,0,624,15,9,2013,6,0
1943,2,2,136696000.0,0,0,13,77967.6,971823.92,180047.0,36414.0,0,2,14,0,462,6,4,2013,5,0
1966,2,2,85195000.0,1,0,60,8092.0,97104.0,10115.0,0.0,3,2,3,0,660,21,10,2013,0,1
1966,2,0,72561168.0,0,0,70,3517.0,26473.0,4796.0,0.0,2,3,4,0,533,17,6,2013,4,1
1961,1,0,81081038.0,0,1,55,15556.0,20941.0,12179.0,9473.0,1,1,1,0,533,15,6,2013,3,2
1989,2,0,138605922.0,0,0,17,4441.0,913096.0,362161.0,126776.0,0,3,6,0,535,15,6,2013,3,5
1963,4,3,157964000.0,0,0,33,151725.0,240737.0,349979.0,80920.0,0,2,15,0,258,14,9,2012,4,6
1968,2,2,152313373.0,0,0,15,268510.0,629808.0,120132.0,105517.0,0,10,4,0,536,18,6,2013,4,5
1970,2,1,102041895.0,0,1,48,14908.0,75208.0,47495.0,23942.0,1,6,3,0,536,16,6,2013,3,4
1986,2,1,181332729.0,0,0,67,150110.0,868547.0,287925.0,262126.0,1,6,11,0,534,16,6,2013,3,1
1959,2,0,189622720.0,0,0,75,57702.0,960696.0,221889.0,204581.0,0,3,7,0,533,13,6,2013,4,5
1952,2,1,94953000.0,0,1,40,6069.0,271082.0,46529.0,44506.0,1,5,4,0,322,17,11,2012,5,1
1963,2,2,119258000.0,0,1,0,210392.0,137564.0,22253.0,91035.0,1,6,5,0,375,9,1,2013,2,0
1980,1,0,91441000.0,0,1,48,0.0,4046.0,8092.0,0.0,0,0,4,0,549,2,7,2013,1,0
1961,1,2,127243006.0,0,0,70,119126.0,700149.856,404667.0,230323.0,1,2,7,0,534,17,6,2013,3,1
1962,3,1,125150613.0,0,0,83,473.0,63207.0,1390.0,1314.0,0,8,8,0,534,15,6,2013,3,4
1964,2,2,47030000.0,0,0,67,12138.0,97104.0,48552.0,48552.0,0,2,2,0,475,19,4,2013,4,0
1961,2,1,38960000.0,0,1,65,22253.0,0.0,28322.0,6069.0,3,3,3,0,451,26,3,2013,1,0
1948,2,1,128882000.0,0,1,33,38437.0,157794.0,82943.0,40460.0,4,5,6,0,706,6,12,2013,4,0
1986,2,2,156653378.0,0,0,34,6207.0,602337.0,8182.0,60930.0,0,0,9,0,535,16,6,2013,3,3
1978,2,2,156793000.0,0,1,54,157794.0,180047.0,345933.0,173978.0,4,4,9,0,866,15,5,2014,3,0
1985,2,0,37698435.0,0,0,0,8470.0,5117.0,10934.0,441.0,0,0,2,0,536,19,6,2013,4,3
1963,2,1,118232063.0,0,1,48,29763.0,182318.0,90324.0,87485.0,0,8,9,0,535,15,6,2013,3,3
1972,2,2,101924709.0,0,0,38,18136.0,98682.0,69690.0,28708.0,0,5,2,0,536,18,6,2013,3,4
1961,4,2,146609387.0,0,0,39,68541.0,377339.0,84026.0,12356.0,0,5,10,0,536,18,6,2013,3,1
1986,2,1,82126000.0,0,0,14,11013.484,68782.0,24276.0,10662.488,0,3,4,0,708,8,12,2013,6,0
1955,4,1,94272560.0,0,1,82,408.0,16227.0,1614.0,0.0,3,0,4,0,533,16,6,2013,3,2
1977,2,2,159533205.0,0,0,12,206544.86,1609344.0,215822.188,136302.0,0,6,4,0,536,17,6,2013,4,6
1958,3,1,162395000.0,0,0,99,54621.0,208369.0,252875.0,147679.0,2,6,3,0,282,8,10,2012,0,1
1966,2,1,74301000.0,1,1,46,6069.0,16184.0,0.0,0.0,4,1,4,0,280,6,10,2012,5,1
1958,2,0,152330178.0,0,0,8,150306.0,359831.0,93435.0,78117.0,2,9,3,0,536,18,6,2013,4,4
1968,2,1,146810000.0,0,0,0,206346.0,242760.0,160026.98,89012.0,0,6,9,0,272,28,9,2012,4,0
1978,2,0,74914000.0,1,0,17,0.0,60690.0,8092.0,16184.0,1,0,4,0,356,21,12,2012,4,0
1967,3,1,125386864.0,0,1,30,88536.0,593211.0,111861.0,100556.0,8,7,5,0,536,17,6,2013,4,6
1963,2,1,158043290.0,0,0,52,85563.0,1363598.0,255540.0,239930.0,1,4,4,0,534,16,6,2013,3,5
1940,4,2,99300000.0,0,0,58,16184.0,420784.0,317611.0,95081.0,0,4,7,0,397,31,1,2013,3,4
1959,2,0,93629613.0,0,0,41,21096.0,270603.0,81953.0,94085.0,2,8,7,0,534,15,6,2013,3,1
1957,3,0,109290350.216,1,1,24,4643.0,113324.0,5571.0,2321.0,9,7,7,0,536,17,6,2013,3,4
1968,2,1,60814795.0,1,0,52,8324.0,23450.0,8092.0,6766.0,1,0,1,0,533,17,6,2013,4,3
1956,4,2,152227865.664,0,0,53,148143.0,594907.0,143372.984,123996.0,0,7,4,0,535,17,6,2013,4,0
1969,2,2,138352644.0,0,1,96,32823.0,111453.0,46194.0,27271.0,4,6,7,0,533,15,6,2013,3,4
1945,1,2,170400000.0,0,0,5,48552.0,1084328.0,145656.0,192185.0,2,4,10,0,724,24,12,2013,1,0
1968,2,2,86324000.0,0,1,77,12138.0,48552.0,16184.0,24276.0,2,2,7,0,816,26,3,2014,2,1
1959,2,0,152353419.0,0,0,12,135429.0,361994.0,102664.0,74200.0,2,9,3,0,536,18,6,2013,4,4
1965,2,3,170303019.0,0,0,69,136984.0,1795056.0,133091.0,193463.0,1,3,4,0,534,16,6,2013,3,3
1971,2,1,147881825.0,0,0,47,61355.0,284660.0,6651.0,23083.0,1,3,5,0,536,17,6,2013,3,4
1977,2,1,43901000.0,1,0,76,0.0,56644.0,18207.0,15428.732,2,6,5,0,244,31,8,2012,4,5
1968,2,0,150508134.0,0,0,19,218787.0,1389074.0,250568.0,201688.0,2,8,5,0,537,19,6,2013,3,6
1953,3,1,124064138.0,0,1,10,7547.0,113214.0,12052.62,1015.0,9,4,9,0,534,17,6,2013,3,5
1962,3,0,101761444.0,1,1,68,2232.0,50931.0,7022.0,4465.0,4,0,4,0,534,18,6,2013,3,1
1954,2,1,110397495.0,0,0,59,43834.0,252533.0,35408.0,3035.0,4,9,8,0,533,15,6,2013,4,4
1959,2,0,73016641.0,0,0,39,15114.0,98989.0,25949.0,2674.0,4,2,4,0,534,16,6,2013,4,6
1964,2,3,138231358.0,0,1,63,10538.0,425180.0,102617.0,82712.0,5,6,10,0,535,17,6,2013,3,5
1977,1,1,48732464.0,1,0,56,6873.0,29199.0,42823.0,28912.0,1,1,3,0,534,15,6,2013,3,6
1969,4,2,143338000.0,0,0,10,133518.0,1584009.0,159817.0,265013.0,1,3,10,0,345,10,12,2012,0,2
1974,2,2,86037340.0,1,0,67,15717.0,187347.0,12501.0,22265.0,6,7,4,0,534,18,6,2013,3,6
1974,2,2,160786147.0,0,0,26,210002.0,1182438.372,360110.0,69466.0,0,5,6,0,536,18,6,2013,4,6
1958,1,1,170375081.06,0,0,59,109225.0,1411050.032,261363.0,224697.0,0,6,12,0,534,15,6,2013,3,4
1965,2,1,149815804.476,0,1,37,97104.0,475405.0,222530.0,212415.0,0,5,10,0,737,6,1,2014,0,5
1967,1,0,110516543.0,0,1,56,435.0,188243.0,64892.0,70246.0,1,9,10,0,535,18,6,2013,2,0
1975,2,0,85075918.0,1,0,33,22149.0,88125.0,15943.0,22562.0,3,4,5,0,534,15,6,2013,3,5
1967,2,0,129530046.0,0,0,50,29308.0,526514.0,25541.0,29614.0,5,1,9,0,534,15,6,2013,3,5
1983,2,1,88176371.996,1,0,60,17151.0,143104.0,4280.0,21536.096,3,5,6,0,534,16,6,2013,3,5
1977,1,1,81880102.0,1,1,35,3450.0,14334.0,7951.0,2196.0,2,2,1,0,536,17,6,2013,3,2
1983,2,0,161900000.0,0,0,74,305473.0,1907689.0,119357.0,281197.0,0,4,6,0,533,16,6,2013,6,0
1969,2,1,77901904.0,0,0,27,14295.0,60471.0,36615.0,42172.0,2,1,2,0,535,15,6,2013,3,5
1965,2,1,35105745.0,0,0,63,10214.304,15103.0,30621.0,14575.0,3,2,2,0,535,19,6,2013,3,2
1953,2,3,102906000.0,0,1,71,20230.0,0.0,10115.0,20230.0,2,0,1,0,840,19,4,2014,5,0
1972,4,0,88169000.0,2,0,53,12138.0,80920.0,36414.0,0.0,1,2,4,0,499,13,5,2013,0,1
1976,1,2,72746000.0,1,1,49,0.0,0.0,8092.0,6069.0,0,2,3,0,456,31,3,2013,6,0
1974,3,2,153121000.0,0,1,45,6069.0,311542.0,238714.0,103173.0,4,8,12,0,873,22,5,2014,3,0
1953,2,1,176973341.0,0,0,32,85444.0,873204.0,147417.0,63615.0,3,3,10,0,534,16,6,2013,3,6
1972,0,1,27998775.0,0,0,35,12138.0,27510.0,40210.0,25974.0,0,0,2,0,534,17,6,2013,3,2
1978,2,1,66867013.0,0,0,64,15337.0,106595.0,22676.0,11926.0,5,5,2,0,533,17,6,2013,2,1
1979,2,2,78035473.0,0,0,14,222.0,26224.0,888.0,1333.0,1,3,2,0,534,13,6,2013,3,5
1956,4,1,126553504.0,0,1,40,180819.0,214223.0,28050.0,28914.0,6,6,4,0,534,15,6,2013,2,0
1968,2,1,160997861.0,0,0,32,40525.0,604756.0,205432.0,15598.0,2,3,6,0,535,16,6,2013,3,2
1955,4,0,105885000.0,0,1,9,40460.0,408646.0,80920.0,54621.0,3,5,8,0,435,10,3,2013,6,6
1972,2,1,147863293.0,0,0,58,61020.0,288007.0,3304.0,28773.0,1,3,4,0,534,17,6,2013,3,4
1951,2,2,144412688.0,0,1,3,131007.0,601846.0,303167.0,273176.0,2,2,7,0,536,17,6,2013,3,1
1971,2,0,97368806.108,0,1,25,8955.0,43629.0,7512.0,0.0,0,4,2,0,535,17,6,2013,3,3
1980,2,0,164970988.0,0,0,22,363879.0,1412859.0,282757.0,115979.0,0,2,8,0,535,16,6,2013,4,4
1953,4,2,116931000.0,0,1,96,4528.552,84966.0,0.0,0.0,3,8,2,0,681,11,11,2013,0,1
1954,2,1,151825885.0,0,0,61,168565.0,334697.0,130785.0,75971.0,3,10,5,0,535,17,6,2013,4,4
1990,1,1,59617295.424,1,0,48,10115.0,20230.0,30345.0,10115.0,3,4,3,0,856,5,5,2014,0,0
1978,2,1,105906266.0,0,1,3,12130.0,106566.0,28714.0,24483.0,4,5,6,0,535,15,6,2013,3,1
1961,2,2,159190969.0,0,0,13,87498.0,1216564.0,116937.0,168793.0,0,7,3,0,536,17,6,2013,4,6
1970,3,3,105326000.0,1,1,69,0.0,180047.0,12138.0,32368.0,7,6,6,0,503,17,5,2013,4,0
1978,2,0,79869407.0,1,0,32,17878.0,181555.0,15855.0,6656.0,2,8,2,0,536,16,6,2013,3,3
1967,1,1,29563163.0,1,0,77,5241.0,14620.0,10160.0,8597.0,0,3,3,0,533,18,6,2013,3,2
1963,2,2,87014849.0,1,1,54,1632.0,11501.0,3655.0,390.0,0,3,3,0,536,20,6,2013,3,0
1972,2,2,156637243.0,0,0,30,137595.0,1103682.0,428350.0,163873.088,0,6,3,0,536,18,6,2013,4,5
1970,1,2,99091392.0,1,0,76,9752.0,38277.0,15351.0,10632.0,0,3,1,0,535,19,6,2013,3,0
1951,3,1,142649000.0,0,1,27,72828.0,474506.356,119357.0,34391.0,0,1,8,0,885,3,6,2014,1,0
1969,1,1,66174898.0,0,0,23,209797.0,193510.0,220323.0,28733.0,3,2,4,0,536,17,6,2013,3,2
1984,3,2,52841000.0,1,0,41,4046.0,38437.0,8092.0,0.0,2,0,4,0,666,27,10,2013,6,0
1961,2,0,171983000.0,0,0,55,80920.0,530026.0,66759.0,325703.0,3,6,11,0,232,19,8,2012,6,6
1956,2,2,124101000.0,0,1,54,378301.0,748510.0,30345.0,198254.0,1,7,7,0,249,5,9,2012,2,0
1962,2,2,147406062.468,0,0,25,161840.0,983178.0,248829.0,24276.0,0,4,4,0,883,1,6,2014,6,0
1970,1,0,102537900.0,0,1,67,30149.0,265341.0,64410.0,10049.0,0,5,5,0,534,16,6,2013,3,0
1970,2,0,37017000.0,0,0,89,10115.0,46649.04,36414.0,22253.0,4,0,5,0,365,30,12,2012,6,0
1958,2,1,90741493.32,1,1,1,0.0,107219.0,2023.0,8092.0,3,2,4,0,303,29,10,2012,0,6
1968,3,0,83078223.0,1,0,16,8537.0,27169.0,14476.0,24090.0,2,2,1,0,536,17,6,2013,3,6
1985,2,0,63152648.0,1,0,87,8092.0,171309.0,2706.0,14816.0,6,3,6,0,533,13,6,2013,3,0
1978,2,1,33558000.0,1,0,36,30345.0,12138.0,10115.0,18207.0,4,4,2,0,903,21,6,2014,5,0
1973,3,2,140639596.0,0,0,70,63932.0,431270.0,92314.0,67006.284,0,2,9,0,533,15,6,2013,4,3
1977,1,1,191463342.0,0,0,9,47889.0,316022.0,119328.0,211165.0,0,7,8,0,535,17,6,2013,3,2
1962,3,1,78380926.424,1,0,23,6492.0,36054.924,8872.0,5758.0,3,1,2,0,536,17,6,2013,3,2
1957,2,0,151508452.712,0,0,6,149976.0,347818.0,93229.0,75228.0,2,9,2,0,537,19,6,2013,3,4
1976,2,2,123416716.0,0,0,8,298000.0,725196.0,319846.0,39733.0,2,4,5,0,535,15,6,2013,3,5
1972,2,2,114659254.0,0,1,39,30461.0,101906.0,79316.788,129020.0,4,2,5,0,536,17,6,2013,3,6
1982,2,3,59497000.0,1,1,69,16184.0,28322.0,0.0,8092.0,4,4,5,0,467,11,4,2013,3,0
1965,1,2,139002791.0,0,0,25,143743.0,335984.0,165942.0,187047.0,2,7,6,0,537,19,6,2013,3,4
1957,2,1,97026000.0,0,1,6,44506.0,137564.0,135541.0,16184.0,4,5,8,0,453,28,3,2013,3,1
1988,2,1,60904000.0,1,0,42,0.0,34391.0,22253.0,6069.0,0,4,2,0,239,26,8,2012,6,0
1968,2,0,20505000.0,1,0,33,16184.0,20230.0,22253.0,10115.0,2,0,3,0,503,17,5,2013,4,0
1980,1,1,100652625.0,0,0,51,10024.0,3220807.0,16047.0,14002.0,0,0,3,0,534,13,6,2013,3,3
1963,2,0,186176989.0,0,0,76,76732.0,1018104.0,194096.0,171196.0,0,3,6,0,533,15,6,2013,4,5
1985,2,2,90701000.0,1,0,29,4046.0,70805.0,0.0,0.0,1,5,2,0,901,19,6,2014,3,0
1968,2,0,143622000.0,0,0,68,107219.0,530026.0,254898.0,119357.0,1,5,6,0,533,16,6,2013,3,0
1973,2,1,55404502.024,1,0,32,4282.0,32761.0,10217.0,9721.0,2,4,3,0,536,17,6,2013,3,2
1978,1,3,23188000.0,0,0,19,0.0,6069.0,16184.0,0.0,2,1,1,0,534,14,6,2013,4,0
1964,1,1,134308000.0,1,1,70,101150.0,364140.0,293335.0,200277.0,13,9,7,0,392,26,1,2013,5,0
1975,3,3,148703000.0,0,0,34,289289.0,449106.0,188780.088,117334.0,0,4,11,0,755,24,1,2014,4,1
1973,2,1,79235247.0,0,0,77,40883.0,130743.0,45800.0,6939.0,0,4,2,0,533,16,6,2013,4,3
1970,1,3,103265636.0,0,0,95,124037.824,434698.0,184699.0,175687.132,4,5,7,0,533,15,6,2013,3,2
1976,2,2,50614000.0,1,0,7,0.0,36414.0,0.0,14161.0,3,4,4,0,536,17,6,2013,3,1
1968,2,0,176630000.0,1,1,104,176001.0,1323042.0,36414.0,214438.0,8,2,8,0,269,25,9,2012,1,1
1976,2,0,85085445.0,1,0,39,21079.0,99902.0,13444.0,25774.0,3,4,5,0,534,15,6,2013,3,5
1966,2,2,148199275.0,0,0,8,70000.0,275189.0,28180.0,5035.0,1,5,11,0,537,21,6,2013,3,4
1989,2,1,152730000.0,0,0,44,24276.0,1064098.0,117334.0,127449.0,1,6,3,0,675,5,11,2013,1,0
1979,3,1,59168000.0,1,0,8,2023.0,4046.0,14161.0,10115.0,0,1,1,0,543,26,6,2013,2,0
1977,4,2,143476100.0,0,1,24,162606.0,320395.0,93808.0,76708.0,2,4,12,0,536,18,6,2013,3,1
1972,3,1,165961260.0,0,0,86,56671.0,508775.0,48089.0,45588.0,2,10,4,0,533,14,6,2013,4,5
1964,4,0,79092739.0,1,1,9,9053.0,36744.0,1492.0,0.0,3,3,1,0,536,18,6,2013,3,5
1985,1,1,141176000.0,0,0,75,192185.0,906304.0,443037.0,200277.0,1,5,6,0,266,22,9,2012,5,1
1971,3,1,182372061.0,0,0,79,219626.0,1689307.0,84365.0,176191.0,0,6,8,0,533,15,6,2013,4,5
1993,1,0,104784000.0,1,0,32,70805.0,459221.0,64736.0,72828.0,7,7,3,0,534,15,6,2013,3,4
1986,1,2,63983000.0,0,0,9,20230.0,20230.0,42483.0,6069.0,0,0,4,0,610,1,9,2013,6,0
1966,2,1,110929293.0,0,1,96,2543.0,29884.0,4132.0,3872.0,4,5,3,0,533,15,6,2013,3,5
1946,0,0,31501041.0,1,1,74,33323.0,11514.0,42527.0,14360.0,6,0,1,0,533,15,6,2013,3,0
1975,2,1,7513914.0,0,0,48,3016.0,2639667.0,12102.0,2519.0,10,7,0,0,534,12,6,2013,3,1
1957,2,1,136854357.0,0,1,88,193709.476,403311.0,143524.0,182841.0,4,10,6,0,535,18,6,2013,3,3
1961,2,1,102108553.0,0,1,80,4866.0,39344.0,7328.0,16770.0,2,7,6,0,535,17,6,2013,3,4
1956,3,1,80196274.0,0,1,22,2023.0,3449.0,0.0,3999.0,1,1,3,0,536,16,6,2013,3,2
1989,2,0,40027146.0,1,0,69,23359.0,13227.0,3816.0,4174.0,1,1,0,0,533,18,6,2013,3,0
1969,2,1,138512902.0,0,1,91,30873.0,102614.0,45577.0,25347.0,4,7,6,0,533,15,6,2013,3,4
1967,1,1,66194010.0,0,0,25,241452.0,224487.0,254692.0,31446.0,3,3,5,0,536,16,6,2013,3,2
1950,2,1,173462126.0,0,0,2,54449.0,1094253.0,200262.0,255883.0,1,1,11,0,534,11,6,2013,4,6
1989,2,1,184189799.0,0,0,84,275041.0,1103881.0,196472.0,187360.0,1,4,6,0,533,14,6,2013,3,3
1946,4,3,170797745.0,0,0,29,120339.0,1137427.416,151859.0,178365.0,2,4,9,0,535,16,6,2013,3,3
1981,4,0,83951000.0,1,0,39,0.0,64736.0,16184.0,12138.0,2,4,1,1,283,9,10,2012,1,6
1961,3,0,175315371.0,0,0,74,141004.0,1265232.0,220837.0,151678.0,2,5,10,0,533,16,6,2013,3,6
1969,2,1,147909626.0,0,0,31,61857.0,279638.0,11673.0,14546.0,1,4,8,0,536,19,6,2013,3,4
1960,1,1,110930648.0,0,1,67,14270.0,54566.0,2296.0,546.0,4,5,6,0,535,18,6,2013,3,5
1980,2,0,179697084.0,0,0,36,113565.0,1340883.0,254746.0,187454.0,1,9,9,0,534,13,6,2013,3,6
1968,2,1,139070048.0,0,1,69,25355.0,93084.0,42066.0,21836.0,3,7,6,0,534,16,6,2013,3,4
1963,2,0,96862945.0,1,1,38,5023.0,38944.0,0.0,3135.0,3,0,0,0,535,17,6,2013,3,6
1962,2,2,100924207.0,0,0,60,7335.0,58174.0,10686.0,0.0,1,2,5,0,535,19,6,2013,2,3
1976,3,0,84668790.0,0,0,23,111279.0,391644.0,122709.0,93269.0,1,2,9,0,535,17,6,2013,3,6
1968,2,1,110748000.0,0,0,77,8092.0,145656.0,18347.344,16184.0,0,3,7,0,511,25,5,2013,5,0
1970,0,2,28133144.0,0,0,38,12027.0,28087.992,42020.0,26012.0,0,0,3,0,536,18,6,2013,3,2
1962,2,1,143703000.0,0,1,96,34391.0,341887.0,58667.0,50575.0,3,12,11,0,698,28,11,2013,3,0
1956,3,2,165980958.0,0,0,87,99313.0,1163926.0,58825.0,106678.0,0,10,6,0,535,17,6,2013,4,4
1955,3,2,100945620.0,0,0,62,100932.0,402945.0,134606.0,98909.0,1,4,7,0,534,15,6,2013,3,3
1983,2,0,42528875.0,1,0,19,19175.0,56053.0,22568.0,8155.0,3,2,0,0,534,18,6,2013,4,3
1984,1,2,42642000.0,1,0,83,0.0,8092.0,28322.0,22253.0,2,0,4,0,617,8,9,2013,6,1
1970,2,1,150173566.0,0,0,31,218995.0,1734215.0,206450.0,98839.0,1,7,5,0,536,19,6,2013,4,6
1975,3,2,73114001.0,1,0,32,8399.0,56400.0,4353.0,3884.0,1,1,3,0,534,16,6,2013,4,6
1970,1,2,55870061.0,0,0,69,9055.0,33234.0,4816.0,44745.0,3,0,2,0,533,16,6,2013,3,1
1975,4,2,32617000.0,1,1,54,8092.0,42483.0,0.0,10115.0,6,1,6,0,408,11,2,2013,0,0
1969,3,1,141945000.0,0,1,12,50575.0,275128.0,285243.0,2023.0,3,5,14,0,536,19,6,2013,3,0
1942,3,3,101852361.0,0,0,77,252781.0,981187.0,335047.0,250758.0,0,4,11,0,540,23,6,2013,3,3
1978,2,1,165150818.0,0,0,37,334541.0,1445875.0,227713.0,122822.296,0,3,8,0,536,17,6,2013,4,4
1969,2,2,44576000.0,1,0,28,28322.0,46529.0,50575.0,32368.0,3,2,0,0,253,9,9,2012,6,6
1988,2,0,189042034.0,0,0,50,119912.0,1453576.0,94803.0,48555.0,3,6,10,0,534,12,6,2013,3,5
1983,3,1,87938000.0,1,0,31,8092.0,281197.0,16184.0,16184.0,7,13,8,0,243,30,8,2012,3,2
1990,2,1,185220396.0,0,0,12,50960.0,270820.0,129228.0,58099.0,2,13,9,0,534,15,6,2013,5,5
1989,2,0,40011200.0,1,0,64,1336.0,22787.0,953.0,6797.656,1,0,0,0,533,18,6,2013,3,0
1954,4,0,93293176.0,0,0,27,30866.0,46057.0,6510.728,19113.0,2,4,3,0,534,17,6,2013,3,5
1951,2,1,110017625.0,0,0,51,49412.0,243817.0,49006.0,6173.0,3,9,7,0,534,15,6,2013,4,4
1965,2,1,100828313.0,0,0,50,10115.0,65222.0,12097.0,0.0,0,2,3,0,534,17,6,2013,3,3
1955,2,2,124153441.0,0,0,59,7284.0,146854.052,36812.0,14150.0,1,7,7,0,535,17,6,2013,3,0
1986,2,1,184519000.0,0,0,63,343910.0,1658860.0,190162.0,297381.0,1,5,10,0,571,24,7,2013,2,2
1968,2,0,178021946.576,0,0,60,338319.0,1946760.0,203154.404,228669.0,0,5,7,0,533,17,6,2013,4,6
1980,2,1,119145023.0,0,1,43,45380.0,192714.0,138899.0,110415.0,1,10,7,0,535,15,6,2013,3,3
1980,2,2,114997747.0,0,0,45,97110.0,288253.0,41683.0,92533.0,3,4,7,0,535,16,6,2013,3,2
1965,2,1,156989412.0,0,0,76,62551.0,878816.0,160138.0,90197.0,2,3,6,0,534,17,6,2013,3,3
1976,2,2,48635244.0,1,0,54,318.0,28966.0,46325.0,29496.0,1,2,3,0,536,20,6,2013,2,6
1983,2,2,166136490.0,0,0,16,64995.008,924320.0,68965.0,110242.0,2,3,9,0,535,14,6,2013,3,6
1979,2,1,119037935.0,0,1,49,40519.0,186395.0,121723.0,98263.0,1,9,7,0,534,13,6,2013,3,3
1957,3,1,93702693.0,0,1,65,1868.0,15252.0,1400.0,622.0,2,0,4,0,533,17,6,2013,3,2
1975,2,0,113424000.0,0,1,36,10115.0,165886.0,24276.0,44506.0,4,7,6,0,814,24,3,2014,0,3
1978,4,2,158917000.0,0,0,33,192185.0,1327088.0,109242.0,109242.0,0,2,6,0,692,22,11,2013,4,0
1955,3,2,138704883.0,0,1,64,13062.0,83463.0,784.0,0.0,3,8,3,0,533,15,6,2013,3,3
1953,3,2,112760691.0,0,0,53,18592.0,255176.0,13758.0,21137.0,3,10,6,0,533,16,6,2013,4,6
1985,3,0,194239041.0,0,0,28,212390.0,1775523.0,205962.0,286869.0,0,5,11,0,534,17,6,2013,4,5
1958,2,1,132414720.0,0,0,0,221873.608,1440761.0,76868.108,13181.0,2,2,6,0,536,18,6,2013,3,6
1951,2,1,175901000.0,0,0,51,62713.0,691866.0,159817.0,68782.0,3,2,12,0,501,15,5,2013,2,6
1971,4,1,163534476.0,0,1,80,10119.0,581409.0,89007.0,66754.0,2,5,6,0,533,14,6,2013,3,0
1986,3,0,84892000.0,0,0,64,8092.0,109242.0,12369.844,14161.0,0,2,5,0,667,28,10,2013,0,1
1961,3,3,158023179.0,0,0,37,72166.0,478331.0,56361.0,49559.0,0,4,9,0,534,17,6,2013,3,3
1975,1,2,108893598.608,1,1,16,0.0,289006.0,152955.0,17648.0,5,2,3,0,535,18,6,2013,3,0
1987,2,0,53981865.032,1,0,12,10115.0,34391.0,8092.0,12138.0,2,1,3,0,365,30,12,2012,6,0
