tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,day,month,year,dow,jumlah_promosi
1980,2,2,122870834.0,0,1,56,84750.0,684115.0,82465.0,171261.0,2,7,9,0,534,13,6,2013,3,2
1979,2,2,125498000.0,0,2,34,30345.0,477698.352,62713.0,89012.0,1,2,6,0,293,19,10,2012,4,0
1954,3,1,59654000.0,1,1,83,2023.0,8092.0,10115.0,4046.0,3,1,5,0,799,9,3,2014,6,0
1971,2,4,88757000.0,0,1,96,0.0,6069.0,12138.0,2023.0,2,1,3,0,775,13,2,2014,3,2
1979,2,0,78670000.0,1,0,86,8092.0,48552.0,28322.0,14223.744,0,5,2,0,770,8,2,2014,5,1
1954,3,1,107136206.0,0,1,60,15044.0,190790.0,18124.0,0.0,6,9,5,0,533,17,6,2013,4,4
1960,3,1,99250103.0,0,1,74,736.0,71311.0,4046.0,2572.0,4,4,3,0,534,18,6,2013,3,3
1968,4,2,59192000.0,1,0,49,2023.0,12138.0,2023.0,0.0,1,0,3,0,496,10,5,2013,4,2
1963,4,0,165099000.0,0,0,0,28322.0,708050.0,76874.0,42483.0,1,4,9,0,496,10,5,2013,4,0
1951,1,2,134341710.0,0,0,27,100313.0,352545.0,28200.0,50102.0,1,7,7,0,536,17,6,2013,3,4
1974,3,0,199726749.0,0,0,24,132819.0,1619442.0,222794.0,263916.0,0,5,11,0,535,16,6,2013,4,5
1965,2,3,137859000.0,0,1,9,74851.0,554302.0,56644.0,46529.0,2,6,12,0,723,23,12,2013,0,0
1979,2,2,43879000.0,1,0,89,0.0,20230.0,44506.0,10115.0,5,3,1,0,787,25,2,2014,1,0
1967,2,2,154993471.0,0,0,61,55149.0,804421.0,101930.0,67127.0,1,5,12,0,534,15,6,2013,3,4
1962,2,2,125182958.0,0,1,90,1151.0,56923.0,0.0,0.0,0,7,7,0,535,17,6,2013,3,4
1984,3,0,84702739.0,0,0,23,143038.0,448814.828,153674.0,113913.0,1,2,11,0,535,16,6,2013,3,6
1955,2,0,97896096.0,0,0,31,24843.0,75418.0,24599.2,26866.0,2,7,8,0,535,16,6,2013,3,0
1977,2,1,169900000.0,0,1,90,82943.0,1745849.0,434945.0,54621.0,3,7,10,0,315,10,11,2012,5,2
1977,2,0,172770000.0,0,1,49,125426.0,1017569.0,465290.0,72828.0,2,5,7,0,518,1,6,2013,5,0
1957,4,0,94686489.0,0,0,6,28319.0,71819.0,7966.0,15424.0,2,5,3,0,536,17,6,2013,3,5
1989,1,2,165062775.0,0,0,14,36437.0,702697.0,59701.068,54549.0,1,3,8,0,535,16,6,2013,2,5
1969,2,0,118868000.0,0,1,55,0.0,246806.0,0.0,4046.0,9,4,8,0,238,25,8,2012,5,0
1962,2,1,184413000.0,0,1,62,108661.06,570486.0,103173.0,109242.0,3,4,4,0,509,23,5,2013,3,1
1953,4,0,105766594.0,1,1,53,3638.0,148220.0,14554.0,0.0,8,9,4,0,533,17,6,2013,4,4
1945,2,1,151740610.0,0,0,30,190185.4,946605.0,356218.0,255840.0,0,5,7,0,537,18,6,2013,3,6
1976,2,0,37519151.0,0,0,22,4571.0,18648.772,6594.0,1760.0,1,1,2,0,536,18,6,2013,3,3
1975,2,0,84215213.0,1,0,43,27182.0,132057.0,14775.0,25069.0,5,5,4,0,534,15,6,2013,3,5
1973,1,2,141882659.0,0,0,46,52908.0,1035943.0,141320.0,859.0,0,7,6,0,535,15,6,2013,3,0
1980,2,0,37484722.0,0,0,13,5978.0,16200.0,8001.0,1056.0,1,0,2,0,536,18,6,2013,4,3
1965,2,2,77038715.0,1,1,55,1888.408,10900.0,3711.0,0.0,0,1,1,0,536,18,6,2013,4,1
1972,2,2,152029187.0,0,1,53,49670.0,496782.88,174588.0,74799.0,1,7,10,0,534,13,6,2013,3,4
1956,2,1,160595000.0,0,0,99,46529.0,1011500.0,338169.968,299404.0,1,4,7,0,533,16,6,2013,3,2
1899,4,1,169720000.0,0,0,41,291312.0,1145018.0,200277.0,119357.0,3,4,4,0,637,28,9,2013,5,3
1959,1,1,115621394.0,0,1,91,0.0,187107.0,10795.0,16320.0,3,11,10,0,535,18,6,2013,3,0
1974,1,2,42877000.0,1,0,44,14161.0,42483.0,16184.0,14161.0,1,3,6,0,534,18,6,2013,2,0
1956,4,2,112124542.0,1,1,57,0.0,198982.0,4477.0,21357.0,4,9,4,0,534,16,6,2013,3,6
1977,2,1,136316000.0,1,1,25,42483.0,208369.0,26299.0,32368.0,3,2,10,0,250,6,9,2012,3,1
1952,3,1,105871743.0,0,0,52,13464.0,165214.0,28171.0,2568.0,6,9,4,0,534,16,6,2013,4,4
1955,2,2,104973140.0,0,1,59,4643.0,115459.0,43093.0,21071.0,3,6,8,0,535,18,6,2013,2,0
1980,1,1,29441936.0,1,0,47,13162.0,25574.0,5494.0,6519.0,3,2,2,0,534,17,6,2013,3,6
1974,2,3,81087000.0,0,1,27,50575.0,133518.0,30345.0,4046.0,5,4,4,0,255,11,9,2012,1,0
1974,2,1,153460676.024,0,0,39,86820.0,594701.588,77098.0,54030.0,0,8,7,0,534,16,6,2013,4,6
1950,3,2,135795590.0,0,1,63,64389.0,407268.0,19828.016,18650.0,2,10,5,0,533,16,6,2013,4,3
1984,2,2,166838346.0,0,0,28,236318.0,1459529.0,57046.0,356279.0,1,3,7,0,535,14,6,2013,3,5
1974,4,1,115185000.0,0,1,9,121380.0,362117.0,12138.0,105196.0,2,6,7,0,328,23,11,2012,4,2
1951,3,1,163747608.0,0,0,75,182826.0,1217447.02,71007.0,92021.0,1,3,8,0,533,18,6,2013,3,4
1958,4,1,94151515.0,0,0,69,8545.0,273645.0,155654.0,48808.0,4,6,5,0,535,18,6,2013,3,3
1982,2,2,79409393.0,1,0,86,58356.0,183045.0,66390.0,10115.0,2,3,2,0,536,20,6,2013,2,3
1960,3,0,63480000.0,2,1,2,0.0,2023.0,6069.0,4046.0,3,4,3,0,550,3,7,2013,2,0
1981,2,1,155723000.0,0,1,43,230622.0,586670.0,40460.0,78897.0,3,3,10,0,675,5,11,2013,1,0
1948,3,2,136138639.0,0,1,52,6433.0,62204.0,7505.0,4875.0,3,5,5,0,534,18,6,2013,3,4
1986,4,2,89437000.0,0,0,29,20230.0,99127.0,52598.0,2023.0,1,5,7,0,803,13,3,2014,3,0
1974,1,0,51383499.0,1,0,14,13651.0,24530.0,18766.0,27795.0,1,3,4,0,534,16,6,2013,3,3
1991,2,2,70661000.0,0,0,50,12138.0,125426.0,16184.0,14161.0,0,0,5,0,536,19,6,2013,2,0
1966,4,2,123939000.0,2,1,70,0.0,20230.0,8092.0,10115.0,4,1,3,0,639,30,9,2013,0,0
1963,2,3,142788000.0,0,1,52,44506.0,258944.0,28322.0,46529.0,1,8,2,0,660,21,10,2013,0,1
1969,2,2,110800466.0,0,1,20,24984.0,277409.0,23747.0,7473.0,8,6,7,0,535,17,6,2013,3,4
1981,2,1,81849698.0,1,0,38,2134.0,17118.0,3934.0,0.0,2,1,1,0,536,18,6,2013,3,2
1961,2,2,101101846.0,0,0,66,8993.0,68122.0,12759.0,0.0,0,2,5,0,535,19,6,2013,3,3
1954,3,2,165993926.0,0,0,78,79184.0,1076172.0,63801.0,101250.0,0,10,5,0,533,16,6,2013,4,4
1981,1,1,126698000.0,0,0,25,68782.0,631176.0,198254.0,238714.0,2,4,11,0,405,8,2,2013,4,1
1965,2,0,97973000.0,0,2,23,20230.0,176001.0,16184.0,22253.0,4,4,8,0,536,17,6,2013,3,1
1962,2,0,85173339.568,1,0,21,15867.0,167492.0,12046.0,5752.0,3,6,5,0,535,17,6,2013,3,2
1970,3,2,109801000.0,1,1,0,0.0,149702.0,26299.0,6069.0,7,5,3,0,650,11,10,2013,4,0
1960,2,0,84866390.0,1,1,4,1425.0,137863.0,18414.0,26621.0,5,4,4,0,534,17,6,2013,3,6
1979,1,2,119953006.0,0,1,78,264796.0,696701.0,2286.0,96623.0,3,7,12,0,534,18,6,2013,3,0
1966,2,2,152798397.0,0,0,16,237188.0,659188.0,110662.0,99689.0,0,10,4,0,535,18,6,2013,4,5
1979,3,2,67268000.0,1,0,43,4643.828,44506.0,10115.0,0.0,1,2,6,0,785,23,2,2014,6,1
1990,4,1,133887000.0,0,0,52,0.0,1017569.0,190162.0,70805.0,3,5,10,0,646,7,10,2013,0,0
1948,3,2,135913320.0,0,1,39,7973.0,55788.0,9302.0,4105.0,3,5,5,0,535,18,6,2013,3,4
1991,0,0,31590543.0,1,0,103,21382.0,32908.0,31144.0,23311.0,0,3,3,0,533,15,6,2013,4,0
1974,2,1,157822568.0,0,0,42,243376.0,976270.0,445607.0,386512.0,0,3,8,0,534,17,6,2013,4,0
1968,2,1,90325000.0,2,1,81,4046.0,62713.0,12138.0,4046.0,3,4,6,0,682,12,11,2013,1,0
1956,4,1,152290000.0,0,0,24,76874.0,635222.0,42483.0,56644.0,0,4,11,0,694,24,11,2013,6,1
1976,2,3,143327000.0,1,1,82,54621.0,105196.0,44506.0,40460.0,4,7,7,0,641,2,10,2013,2,1
1956,1,2,168458000.0,0,0,36,113288.0,1713481.0,408646.0,260967.0,2,7,10,0,311,6,11,2012,1,1
1962,3,1,77286496.0,0,0,48,43054.0,110607.0,76068.0,52585.0,4,0,4,0,534,14,6,2013,3,5
1954,2,0,96967716.0,0,1,24,14888.0,66095.0,7744.0,9941.0,3,2,2,0,534,17,6,2013,3,6
1979,1,2,61751113.0,1,0,84,3281.0,30398.0,33132.0,24598.0,0,0,5,0,533,15,6,2013,3,2
1982,2,0,37465669.0,0,0,8,6756.0,11723.0,8779.0,667.0,0,0,2,0,536,18,6,2013,4,3
1964,1,3,84142000.0,1,1,54,20230.0,78897.0,12138.0,10115.0,4,1,2,0,853,2,5,2014,4,0
1956,2,2,126839000.0,0,0,47,123403.0,536095.0,279174.0,131495.0,1,6,6,0,500,14,5,2013,1,0
1961,2,2,101032563.0,0,0,45,74982.64,358055.708,153959.0,51268.0,0,5,3,0,534,16,6,2013,4,4
1968,4,3,170582981.0,0,0,60,195125.0,1650549.0,141135.0,170279.0,2,2,4,0,534,15,6,2013,3,3
1990,2,2,36616000.0,0,0,77,14161.0,28322.0,34391.0,4046.0,1,5,3,0,366,31,12,2012,0,0
1969,2,1,90251082.616,1,1,43,17648.0,162962.0,10044.0,30694.0,5,5,5,0,536,16,6,2013,3,5
1959,2,0,84720023.0,1,1,3,836.0,125206.0,11644.0,18968.0,4,3,4,0,536,17,6,2013,3,6
1971,2,1,77913693.0,0,0,24,12849.0,54112.0,34447.0,41160.0,2,1,1,0,536,17,6,2013,3,5
1962,3,0,67636519.0,0,1,5,0.0,89919.0,6350.0,12419.0,2,2,1,0,534,14,6,2013,4,0
1970,2,2,151905199.0,0,0,59,61165.0,492437.0,160999.0,82162.0,2,7,9,0,534,14,6,2013,3,4
1969,2,1,78326866.0,0,0,66,20933.0,37123.0,0.0,29716.0,0,2,1,0,533,16,6,2013,3,3
1968,2,2,154455485.0,0,0,64,65582.0,690913.0,144495.0,50434.0,1,6,12,0,533,15,6,2013,3,4
1957,2,1,98098707.0,0,1,60,7377.0,18400.0,6541.0,2834.0,1,0,3,0,534,17,6,2013,3,4
1982,2,0,69743000.0,1,0,55,2023.0,14161.0,14161.0,0.0,0,0,5,0,862,11,5,2014,6,1
1989,0,0,39471000.0,1,0,35,26299.0,18207.0,32368.0,20230.0,0,4,4,0,879,28,5,2014,2,0
1965,2,1,122073000.0,1,1,48,52598.0,292086.356,70805.0,10115.0,4,10,5,0,267,23,9,2012,6,0
1960,2,0,139616254.0,0,1,23,28308.0,224205.0,29568.0,39428.0,1,7,7,0,535,16,6,2013,3,4
1951,2,2,142654000.0,0,0,49,0.0,1256283.0,89012.0,99127.0,3,1,13,0,850,29,4,2014,1,2
1902,4,1,169758432.0,0,0,42,287300.0,1170861.264,197507.0,121649.0,3,4,4,0,540,23,6,2013,4,3
1948,3,2,118033410.0,0,0,66,23536.0,252793.0,8461.0,16224.0,1,8,4,0,533,16,6,2013,3,3
1951,3,1,99530000.0,0,1,70,30345.0,248373.24,14161.0,4046.0,3,3,4,0,466,10,4,2013,2,2
1980,2,2,167102006.0,0,0,41,203387.0,1383062.0,124217.0,329999.0,2,4,7,0,536,18,6,2013,2,5
1964,4,3,74972976.0,1,1,78,6753.0,13416.0,1338.0,426.0,3,1,2,0,535,18,6,2013,3,0
1967,3,3,112011870.0,0,1,26,13618.0,127392.748,13887.0,10115.0,6,7,5,0,536,17,6,2013,3,4
1973,3,2,110570064.0,1,1,6,19499.0,277559.0,23910.0,9658.0,8,5,6,0,535,15,6,2013,3,4
1974,4,2,169408867.0,0,0,25,80289.0,761212.0,169301.0,88386.0,1,2,8,0,535,15,6,2013,3,5
1958,3,1,117221809.0,0,1,69,3134.0,125704.0,2223.0,20724.0,1,4,11,0,533,17,6,2013,3,3
1959,2,1,126380000.0,0,1,100,228599.0,554302.0,151725.0,246806.0,1,6,6,0,355,20,12,2012,3,0
1956,3,0,124360624.0,0,0,86,22791.0,148320.0,27856.0,6331.0,1,10,8,0,533,14,6,2013,4,4
1991,2,1,185139000.0,0,0,12,50575.0,258944.0,129472.0,58667.0,3,14,10,0,470,14,4,2013,6,5
1978,2,2,122730798.0,0,1,56,81787.0,633086.0,75880.0,161714.0,2,7,9,0,534,13,6,2013,3,2
1949,2,2,151270236.0,0,0,20,170693.0,1333262.0,395048.0,317166.0,0,3,5,0,538,20,6,2013,4,6
1957,3,3,90656000.0,0,1,55,26299.0,135541.0,39885.48,26299.0,3,7,6,0,854,3,5,2014,5,0
1984,4,2,169909000.0,0,0,53,4046.0,730303.0,93058.0,178024.0,0,4,8,0,457,1,4,2013,0,5
1991,2,1,170617663.0,0,0,58,107860.0,1242971.0,66305.0,135610.2,0,4,10,0,534,11,6,2013,3,0
1975,2,1,117251666.572,0,1,81,60473.0,179159.0,31935.0,95914.0,5,5,10,0,534,16,6,2013,3,1
1972,4,2,69424000.0,2,0,37,0.0,16184.0,6624.22,2023.0,1,1,1,0,373,7,1,2013,0,1
1951,3,2,135020423.0,0,1,54,10624.0,96170.92,12647.0,6563.0,4,4,7,0,534,17,6,2013,3,4
1972,2,2,53180269.0,1,0,3,7228.0,23200.0,25548.0,0.0,0,0,2,0,536,17,6,2013,4,6
1982,2,2,136130420.0,0,0,43,12713.0,821696.0,63520.0,156403.0,1,9,11,0,534,14,6,2013,3,2
1974,1,0,92924219.0,0,1,84,141899.0,319636.0,276547.0,185509.908,7,7,4,0,533,16,6,2013,3,3
1969,3,1,124260000.0,0,1,76,105196.0,321657.0,86989.0,14161.0,0,6,9,0,503,17,5,2013,4,5
1974,2,1,119699000.0,0,1,15,20230.0,180047.0,10115.0,52598.0,1,7,8,0,612,3,9,2013,1,3
1972,1,1,126779878.0,0,0,47,63582.0,499703.0,135117.0,165921.0,1,5,10,0,534,15,6,2013,3,1
1971,2,1,152807347.0,0,0,22,99995.0,347399.0,263205.0,4004.0,0,9,10,0,535,16,6,2013,4,4
1948,3,3,135167134.0,0,1,85,93287.0,454801.0,8034.0,36023.732,2,11,4,0,533,16,6,2013,4,3
1985,3,1,76251095.0,0,0,29,60314.0,134635.0,100037.0,43764.0,2,1,4,0,534,15,6,2013,3,5
1954,2,2,151679193.0,0,1,76,172459.0,334074.0,144207.0,75355.0,3,9,6,0,535,18,6,2013,4,4
1972,2,1,66966103.156,1,0,23,14233.372,66657.0,6724.0,9425.0,7,1,4,0,534,15,6,2013,3,1
1962,4,1,137227000.0,0,1,16,46529.0,202300.0,58667.0,42483.0,2,1,10,0,640,1,10,2013,1,0
1962,3,2,95415000.0,0,1,55,6069.0,44506.0,20336.276,24276.0,2,0,4,0,684,14,11,2013,3,0
1975,2,2,88431019.0,0,0,70,3220.0,115576.0,13748.0,7659.0,3,5,4,0,535,19,6,2013,2,2
1963,2,0,95608000.0,0,1,7,24276.0,76874.0,0.0,32368.0,6,6,4,0,340,5,12,2012,2,0
1988,2,2,141678000.0,0,0,45,22253.0,774809.0,60690.0,190162.0,0,6,14,0,376,10,1,2013,3,0
1993,2,0,173615000.0,0,0,93,84966.0,246806.0,58667.0,38437.0,0,4,13,0,369,3,1,2013,3,5
1964,4,1,93304000.0,1,1,37,2542.868,32368.0,0.0,0.0,3,1,4,0,623,14,9,2013,5,2
1968,1,3,103195308.0,0,0,90,94811.0,436637.0,184526.0,186575.0,4,6,7,0,534,16,6,2013,3,2
1970,4,1,166242193.0,0,0,77,25166.0,499133.0,67746.0,61051.0,2,7,5,0,534,13,6,2013,3,6
1953,3,2,139113298.0,0,0,66,15528.0,158020.0,7749.0,6838.0,3,8,5,0,533,16,6,2013,3,3
1955,2,1,106892058.52,1,1,0,4046.0,349979.0,22253.0,28322.0,13,7,6,0,257,13,9,2012,3,0
1971,2,1,146619000.0,0,1,93,6069.0,1272467.0,297381.0,64736.0,0,13,11,0,285,11,10,2012,3,4
1944,3,2,99836690.0,0,0,62,13869.0,384586.808,257807.0,80033.0,2,4,7,0,534,17,6,2013,3,4
1958,2,0,152378263.0,0,0,9,140920.0,352702.0,98968.0,73672.0,2,9,2,0,536,18,6,2013,4,4
1968,4,1,128460000.0,0,1,83,32368.0,222530.0,16184.0,22253.0,3,5,9,0,795,5,3,2014,2,0
1922,4,2,170266173.0,0,0,34,204667.0,1136583.0,175740.0,149260.0,2,4,7,0,537,20,6,2013,3,3
1977,2,2,52504841.052,1,0,53,0.0,30345.0,48552.0,19592.96,1,2,4,0,305,31,10,2012,2,6
1964,2,2,37452191.0,0,0,69,0.0,16184.0,37583.0,2023.0,2,2,2,0,535,21,6,2013,4,1
1965,2,1,131321819.0,0,1,86,54993.0,147578.0,17597.0,50725.356,3,5,4,0,534,18,6,2013,3,2
1956,2,0,38894862.0,0,1,64,22937.0,3080.0,32429.0,5384.0,3,3,3,0,535,18,6,2013,3,0
1980,1,2,134710310.0,0,0,14,37536.0,215208.0,227163.0,155914.0,1,4,10,0,537,19,6,2013,3,1
1981,2,1,121772591.0,0,0,26,240582.0,526099.0,307892.0,92015.0,1,5,8,0,535,15,6,2013,3,4
1970,2,1,102604975.0,0,1,41,15777.0,99135.0,53055.0,21787.0,2,6,2,0,536,17,6,2013,3,4
1975,1,1,115515838.0,0,1,29,52885.0,296331.0,80192.0,8434.0,7,9,8,0,535,17,6,2013,4,2
1977,2,1,140594102.0,0,0,21,43826.0,958526.0,170698.0,62066.0,2,2,6,0,534,14,6,2013,3,5
1987,2,0,81552263.0,0,0,10,64342.0,83431.0,153713.0,34602.0,4,5,4,0,534,18,6,2013,4,1
1946,3,1,117458026.0,0,0,73,13774.0,210249.0,5991.0,21744.0,1,7,7,0,533,15,6,2013,3,3
1988,3,2,47107119.576,2,0,56,104.0,17016.0,12346.0,12762.0,2,4,4,0,533,12,6,2013,3,0
1955,2,0,111263382.0,0,0,7,32642.0,184515.0,46541.0,20587.0,3,5,8,0,536,18,6,2013,3,5
1982,4,1,37936000.0,1,0,48,0.0,18221.736,5947.552,2023.0,2,2,1,0,873,22,5,2014,3,1
1960,2,1,82802000.0,1,1,60,10115.0,287266.0,0.0,24300.232,9,7,5,0,350,15,12,2012,5,5
1973,2,0,59436000.0,1,0,33,0.0,34391.0,2023.0,0.0,1,0,3,0,761,30,1,2014,3,1
1959,2,1,111045120.0,0,1,28,10813.0,59606.016,5511.0,1115.0,4,5,7,0,536,18,6,2013,3,5
1956,3,2,139153447.0,0,1,63,11237.0,94415.0,2088.0,0.0,3,7,4,0,533,16,6,2013,3,3
1953,3,1,94406071.0,0,1,90,256.0,12565.0,1937.0,85.0,2,0,4,0,533,14,6,2013,3,2
1967,4,2,169991310.0,0,0,55,160031.0,1308446.0,121387.0,129421.0,2,2,7,0,534,15,6,2013,2,3
1960,2,3,123346000.0,0,2,44,86989.0,493612.0,303450.0,103173.0,3,1,13,0,534,14,6,2013,3,0
1984,1,0,105583838.0,1,0,28,56607.0,379716.0,51755.0,58225.0,7,7,3,0,535,18,6,2013,3,4
1969,2,1,151513348.132,0,0,13,202561.0,1448132.0,180559.0,181668.0,2,9,5,0,537,20,6,2013,4,6
1987,2,2,146673000.0,1,0,92,167909.0,920465.0,115311.0,226576.0,4,11,6,0,376,10,1,2013,3,3
1970,2,0,184348000.0,0,0,19,131495.0,1480836.0,178024.0,220507.0,1,3,11,0,776,14,2,2014,4,0
1974,1,0,51309776.0,1,0,10,14136.0,24288.0,12460.0,30220.0,1,3,4,0,534,16,6,2013,3,3
1953,3,2,80236064.0,1,1,17,1871.0,910.0,455.0,5613.0,1,1,4,0,536,17,6,2013,3,2
1969,4,2,80945021.0,1,1,103,7739.0,32108.564,0.0,2227.0,2,4,5,0,533,14,6,2013,2,0
1968,4,1,109666000.0,0,1,30,16184.0,208369.0,26299.0,30345.0,7,5,9,0,227,14,8,2012,1,3
1967,3,1,74328000.0,1,1,55,1437.488,18207.0,4046.0,0.0,2,0,2,0,811,21,3,2014,4,0
1960,1,1,164880562.0,0,0,79,55461.0,760208.0,311567.0,45270.0,0,2,11,0,533,15,6,2013,4,5
1972,2,1,132365000.0,0,0,4,161840.0,726257.0,208369.0,97104.0,3,2,8,0,906,24,6,2014,1,0
1979,2,1,138303680.0,0,0,4,43653.0,934114.0,263141.0,62054.0,0,7,7,0,535,14,6,2013,3,5
1985,3,1,73759000.0,0,0,15,4046.0,89012.0,8092.0,16184.0,2,2,4,0,842,21,4,2014,0,0
1963,3,2,107076000.0,1,1,34,18207.0,315588.0,18207.0,10115.0,9,7,4,0,269,25,9,2012,1,6
1958,2,1,100437750.0,0,1,75,4801.0,26593.0,2535.0,10140.0,2,5,5,0,535,17,6,2013,3,4
1965,2,0,99155891.0,1,0,33,3262.0,56035.0,9919.0,7765.0,1,3,3,0,536,19,6,2013,3,0
1947,3,2,112232103.0,0,0,45,4697.0,229249.0,1268.0,22253.0,2,12,4,0,534,15,6,2013,4,6
1977,3,0,139634132.0,0,0,26,25286.0,976308.0,180796.0,94123.0,2,2,4,0,534,14,6,2013,3,5
1971,4,1,88623302.0,0,1,0,3494.0,369.0,4327.416,1102.0,0,1,4,0,535,16,6,2013,3,0
1948,3,2,136072953.0,0,1,48,6882.0,60334.0,9015.44,4650.0,3,5,5,0,534,17,6,2013,3,4
1967,2,1,156790913.0,0,0,56,150196.0,581032.0,283463.0,111508.0,2,3,9,0,534,16,6,2013,3,0
1952,4,1,91924437.0,1,1,35,0.0,12138.0,3697.0,8373.0,2,1,4,0,534,17,6,2013,3,2
1970,3,2,141289107.0,0,0,63,31374.0,294060.0,50453.0,63196.0,1,1,10,0,533,14,6,2013,3,3
1965,3,1,150757636.0,0,0,10,195266.0,1305161.0,167168.0,145608.0,0,8,7,0,537,19,6,2013,4,6
1976,2,0,78990770.0,0,0,7,1765.0,91695.0,17103.0,24938.0,1,3,0,0,534,16,6,2013,3,5
1970,1,1,66043434.0,0,0,20,134455.0,125349.0,151525.0,19350.0,2,3,4,0,536,17,6,2013,3,2
1966,2,2,125038065.0,0,0,72,4785.0,84896.0,2218.0,2957.0,0,5,5,0,535,18,6,2013,3,4
1950,2,1,55193317.0,0,1,62,4061.0,20291.0,2038.0,4076.0,0,0,3,0,533,15,6,2013,3,0
1958,3,1,78689505.0,0,1,60,7799.0,21175.0,0.0,9077.0,0,2,0,0,534,16,6,2013,3,3
1956,3,0,125389698.0,0,0,35,11792.0,265604.0,107027.0,84951.356,2,7,7,0,535,17,6,2013,3,0
1979,1,0,78799903.0,1,0,63,17153.596,68311.0,33261.0,26674.0,1,4,3,0,533,15,6,2013,2,1
1963,2,2,120722000.0,0,1,24,26299.0,194208.0,18207.0,0.0,3,0,8,0,627,18,9,2013,2,1
1985,1,2,156863687.104,0,0,21,200091.0,1308891.0,54321.0,286376.0,2,3,7,0,536,17,6,2013,3,5
1971,4,1,167700000.0,0,0,93,89012.0,1492974.0,113288.0,105196.0,2,3,4,0,730,30,12,2013,0,1
1969,2,0,193829494.0,0,0,72,69849.0,1247158.0,74020.0,421113.0,0,5,7,0,533,16,6,2013,4,1
1968,2,0,201306844.0,0,0,18,41272.0,1159692.0,216291.0,195097.0,0,7,10,0,535,15,6,2013,3,5
1965,1,2,65281284.0,1,0,54,6069.0,33588.364,8451.0,13596.0,2,1,2,0,536,17,6,2013,3,2
1953,3,0,115469000.0,0,1,65,16184.0,287266.0,2023.0,10115.0,3,4,8,0,356,21,12,2012,4,0
1953,2,1,127866581.0,0,0,52,218695.0,520091.0,146669.0,131336.0,3,8,9,0,535,18,6,2013,3,6
1979,2,2,78016989.0,0,0,12,1848.0,25682.0,7392.0,11088.0,1,3,2,0,535,15,6,2013,2,5
1964,4,0,162490000.0,0,0,72,62713.0,1357433.0,186116.0,60690.0,0,3,6,0,543,26,6,2013,2,0
1987,3,0,66690363.56,1,0,15,12534.0,38437.0,1586.0,9123.0,4,0,6,1,534,16,6,2013,3,0
1982,0,1,52692736.0,0,0,5,18944.844,7595.0,4372.0,18807.0,0,4,3,1,534,16,6,2013,3,0
1974,4,2,76546000.0,0,0,61,133518.0,246806.0,242760.0,119357.0,0,8,7,0,256,12,9,2012,2,6
1959,3,1,124771116.0,0,0,92,10756.0,127216.36,13146.0,2987.0,0,9,8,0,533,15,6,2013,3,4
1965,2,1,148196573.0,0,1,3,60348.0,407879.0,110592.0,39871.0,0,6,8,0,535,15,6,2013,4,2
1955,2,2,104599068.0,0,1,29,6551.076,53783.0,15039.0,3848.0,4,1,2,0,536,18,6,2013,3,3
1974,2,2,52280000.0,1,0,52,2023.0,18207.0,6441.788,9425.592,1,3,2,0,606,28,8,2013,2,0
1985,2,2,48192000.0,1,0,89,8092.0,97104.0,4046.0,14161.0,4,0,5,0,734,3,1,2014,4,0
1964,1,0,110493475.0,0,1,61,2431.0,167920.0,48638.0,47852.0,0,9,9,0,535,17,6,2013,3,0
1960,0,4,43118000.0,0,0,80,6069.0,44506.0,70805.0,18207.0,3,2,2,0,814,24,3,2014,0,1
1957,2,0,138106759.0,0,0,27,60702.0,1086140.0,196467.316,193389.0,3,8,5,0,536,18,6,2013,3,5
1962,2,1,43067413.0,0,0,74,2237.0,22348.0,11709.0,5208.836,0,1,3,0,533,16,6,2013,4,1
1948,3,3,135238022.0,0,1,17,11785.0,51819.0,13808.0,3079.0,4,5,7,0,536,19,6,2013,3,4
1984,4,1,179937000.0,0,0,72,141610.0,1507135.0,163863.0,327726.0,2,6,14,0,693,23,11,2013,5,1
1981,3,1,47235903.0,0,0,104,48960.888,438421.0,20203.0,38388.0,2,7,4,0,533,13,6,2013,3,1
1959,3,2,61261225.0,0,1,8,16656.0,181050.0,45801.0,26516.0,5,0,9,0,535,16,6,2013,3,0
1970,2,2,138362000.0,0,1,97,32368.0,105196.0,46529.0,26299.0,5,7,7,0,795,5,3,2014,2,4
1961,3,0,153043000.0,0,1,86,147539.092,422807.0,315588.0,285243.0,3,8,4,0,251,7,9,2012,4,5
1980,1,0,155801534.0,0,0,45,213571.0,654095.0,70685.0,78509.0,2,3,10,0,534,14,6,2013,3,0
1964,3,0,140258960.116,0,0,34,50353.0,1027458.0,62725.0,81899.0,3,2,4,0,536,19,6,2013,2,5
1979,2,2,165985636.0,0,0,15,72081.0,969772.0,73510.0,99203.0,1,4,10,0,535,16,6,2013,3,6
1968,2,2,133053693.0,0,1,53,100478.0,328177.0,31965.0,105688.0,5,9,8,0,535,19,6,2013,3,0
1973,2,3,58810571.068,0,0,78,8092.0,0.0,6069.0,0.0,1,2,1,0,769,7,2,2014,4,0
1959,2,0,100229502.0,0,1,5,10937.0,83430.0,22223.156,17821.0,3,2,4,0,536,17,6,2013,3,1
