tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,day,month,year,dow,jumlah_promosi
1966,1,0,80473190.62161776,0,0,69,2696.522230480876,11259.161841626808,436.419805911411,339.4376268199867,1,2,1,0,535,16,6,2013,3,2
1965,2,0,148355417.7704653,0,1,4,52641.03945470266,429223.17211900314,162173.35498898535,54693.47318217628,0,6,8,0,619,5,9,2013,3,2
1974,4,1,135038689.48268002,0,0,44,1492.4257737256812,911947.041266832,70328.56130094735,124765.95623007412,4,5,11,0,535,15,6,2013,2,2
1970,1,1,31275220.935614035,1,0,72,4562.4274717294065,24958.158209922854,6518.744698321239,11134.987079055401,1,2,3,0,533,17,6,2013,3,2
1983,2,1,87854836.78587781,1,0,38,8098.88869811352,314291.96852654975,22851.784691258817,17839.42541907313,6,11,7,0,311,26,7,2012,3,2
1977,2,0,161383562.61543095,0,0,46,92842.00296661732,413061.3244265707,232062.80202576256,87408.55589970424,3,4,7,0,662,19,6,2013,4,2
1985,2,1,136877296.92460653,0,0,44,38942.952718787536,710011.3454066091,80623.09781493733,143469.54068681548,1,7,9,0,557,16,6,2013,3,2
1952,3,0,148579667.28981793,0,0,9,101129.3978587676,1197211.9052243056,170579.8242942836,145363.44926821813,1,5,6,0,535,17,6,2013,3,2
1957,2,2,148926867.2105315,0,0,56,225108.91651924752,908542.595839131,348133.4186423088,304795.0115552653,1,5,9,0,536,20,6,2013,3,2
1953,2,2,121049407.89072372,0,1,77,7370.764454944199,74863.65867016904,14818.947372563955,26205.04810137498,1,3,3,0,533,15,6,2013,3,2
1970,0,2,28188018.576939084,0,0,36,11484.967808094527,27570.894099740715,39743.42425307017,24518.40982203641,0,0,3,0,536,17,6,2013,3,2
1973,2,0,148495973.04078573,0,0,46,19294.854156302925,1427745.2965067842,104468.16986973582,95749.49047875684,2,4,8,0,534,13,6,2013,3,2
1979,2,0,81881346.46972615,1,0,53,6759.276379722305,24220.673067826094,9977.98115209039,1949.945522956592,2,1,1,0,535,16,6,2013,3,2
1965,1,1,64826752.00988152,1,0,85,8629.35120014513,47174.42620186493,1381.013115231797,22030.660738963306,1,0,2,0,549,12,6,2013,2,2
1979,3,1,141071797.2274405,0,0,31,47019.81638834008,801483.8675701985,54724.35721317321,22757.715778216363,1,7,5,0,591,7,8,2013,2,2
1973,1,1,46926409.04144636,1,0,26,12519.223775185126,37538.890439310715,25154.825076326808,3283.30065057084,3,1,2,0,526,8,6,2013,3,2
1970,2,1,69512244.22288032,1,0,45,5109.459986727893,44476.34837034616,32326.230133162695,4078.8388435306965,1,3,2,0,534,17,6,2013,3,2
1978,1,2,69877246.53186941,1,0,32,1493.2816921413291,24513.152427829165,7797.239652386221,331.13431965626614,0,0,3,0,534,15,6,2013,3,2
1972,2,2,89218353.9776453,0,0,65,15387.08352071947,104131.28236698575,28281.66061074804,7981.243146255945,3,2,4,0,533,16,6,2013,3,2
1974,2,2,69927162.4179271,1,0,37,1310.2484591347602,13689.07689699101,12974.784273730198,9497.05141221248,2,1,2,0,735,20,6,2013,3,2
1984,2,1,184602661.34003603,0,0,60,337511.25176208216,1641050.1507377953,206585.4538106558,297700.9374118959,0,4,9,0,569,23,6,2013,2,2
1974,3,0,81986857.0461644,1,0,93,18557.292031571844,42835.69084639037,30637.28156081892,6744.930312728726,2,1,4,0,533,14,6,2013,3,2
1961,2,0,150848132.94832566,0,0,68,100534.69163042505,983589.6888251696,126163.76387788773,169691.464034605,0,9,6,0,534,17,6,2013,4,2
1963,1,1,192917986.81750616,0,0,12,45093.614844381635,946982.4089899475,153956.28498050442,162405.31390233018,0,4,7,0,535,15,6,2013,3,2
1963,2,2,64507028.64971105,0,0,64,11308.364768054875,173823.37372987528,72789.52977877058,20339.018866894636,2,3,3,0,542,18,6,2013,2,2
1986,2,2,88008588.28384192,0,0,49,2399.6579821155874,463177.46107958,36506.23283599621,16399.803043406228,3,8,5,0,533,15,6,2013,3,2
1983,0,1,26684720.370332293,1,0,50,11139.021807954503,17378.712996975562,13259.494256376714,19524.381600349694,0,1,2,0,290,4,8,2012,0,2
1977,1,0,81442116.21475516,0,0,50,6538.815545614709,23931.313984575318,1194.9797621005455,929.4287038559814,1,0,1,0,554,15,5,2013,2,2
1965,1,0,80642763.27903505,0,0,39,6371.938483333126,14301.349354518883,3806.8632935855712,3094.904588040643,1,1,1,0,535,15,6,2013,3,2
1966,1,1,66134874.52400136,0,0,23,202200.78390347806,201071.32589505843,233366.64642722992,27758.278069090353,3,3,5,0,536,16,6,2013,3,2
1986,2,2,87988117.83896092,0,0,50,2678.0551253705557,461101.7740701437,36883.234637028356,16728.409642116272,3,8,5,0,533,15,6,2013,3,2
1985,2,1,184424848.68675506,0,0,62,339340.72807961964,1642116.2250434384,187279.37207707547,293517.05193310115,1,4,9,0,566,23,7,2012,2,2
1968,2,0,150746839.6992667,0,0,51,61118.01434495475,968952.1109895558,202760.65954387293,258884.44747270294,0,7,6,0,534,16,6,2013,4,2
1967,2,1,64463674.341020614,0,0,57,16703.6236701273,257987.53617283326,119306.02637956162,26911.44946805092,1,4,5,0,535,15,6,2013,2,2
1985,3,1,136691988.96594208,0,0,26,71565.56430702397,752517.6098437479,129261.96091943956,122362.40553695359,0,5,7,0,535,16,6,2013,3,2
1952,2,0,148624880.96938884,0,0,11,94855.62738309878,1169258.4953890317,164356.7094850705,135876.56523583975,1,5,6,0,535,17,6,2013,3,2
1983,2,1,87938468.87652864,0,0,31,8063.702971464882,282054.32724185294,16275.519510524944,16182.72156165073,6,12,7,0,244,29,7,2012,3,2
1957,2,1,160499858.05666924,0,0,47,43145.72194666787,886812.0717865385,77627.34059887292,52901.090944420954,0,2,7,0,534,15,6,2013,3,2
1980,3,1,141088492.6609844,0,0,29,35837.80542102348,800913.360504258,55181.03451979818,18307.835356001553,1,7,5,0,603,5,8,2013,2,2
1976,3,1,134838762.68846485,0,0,38,76897.39975860725,833305.1094483047,54621.0,118138.06783033766,4,7,11,0,520,19,5,2013,1,2
1980,1,2,69890926.02601846,1,0,34,2914.7390743923083,18796.714034829976,6960.739074392308,4459.9770860023,1,1,3,0,534,14,6,2013,3,2
1971,2,1,150657218.99568668,0,0,41,31389.33426120823,871394.0520018865,147898.03957151255,109595.44434805296,0,8,9,0,535,15,6,2013,3,2
1956,2,1,160572424.9575296,0,0,74,48747.21025512658,937924.7744227474,276379.70143936086,181993.28732887935,0,3,7,0,534,15,6,2013,3,2
1977,2,1,87187825.0796203,1,0,61,13048.360023152787,184279.20391060755,37207.85686997349,23012.113731235513,2,6,4,0,533,15,6,2013,3,2
1973,1,2,46952346.497048914,1,0,88,13887.167518733104,43817.07063653924,20524.67155838356,196.4477055890405,2,2,4,0,532,13,6,2013,2,2
1972,2,0,191514879.56962526,0,0,26,91979.50498077855,803276.819692232,254183.81929526493,174180.8232386901,0,4,7,0,534,15,6,2013,3,2
1974,2,1,161334942.48027638,0,0,48,60066.15798363348,470355.96356278507,213791.6359622334,52640.80345263617,3,2,6,0,534,14,6,2013,3,2
1967,2,2,8651025.20757221,0,0,0,2023.0,14182.213019673101,2012.3803957068615,338827.26429570554,1,26,0,0,640,3,9,2013,3,2
1982,2,2,151833813.046759,0,0,24,298660.0629191511,1272968.4561755618,155633.230438867,81689.35360876597,0,8,11,0,693,20,11,2013,4,2
1957,3,1,160586552.9206824,0,0,51,51058.58417667072,873128.2229678698,99089.16741589383,55777.6505363786,0,2,7,0,534,14,6,2013,3,2
1958,3,1,160672740.4015502,0,0,48,41771.40081399161,844178.6297901165,77334.56627951637,43693.5036974168,0,2,6,0,534,14,6,2013,2,2
1959,2,0,148603062.75593498,0,0,22,59975.64334435308,1231377.0728332,154369.1411399155,131568.78988832762,0,5,6,0,535,15,6,2013,3,2
1974,3,1,115195479.3580624,0,1,9,119098.5948510648,360002.5482032846,13584.705464313603,102580.7552231026,2,6,6,0,341,22,10,2012,3,2
1966,1,0,80688539.55429964,0,0,39,5850.382597085558,15552.615661687803,3084.5874147518184,2849.309716272066,1,1,1,0,535,15,6,2013,3,2
1969,1,1,66054019.53285592,0,0,20,141351.74924640555,134039.85592164833,160999.32461082726,20323.377644420063,2,3,4,0,536,16,6,2013,3,2
1968,3,1,135543425.3783346,0,0,64,41107.14875653056,1013327.4231596325,85783.5796848082,81392.96812842602,1,7,6,0,533,15,6,2013,3,2
1976,1,1,65926691.94460068,0,0,15,8021.9138232719115,4192.783466077949,19841.637403366072,7277.251470416204,1,2,3,0,535,17,6,2013,3,2
1971,1,2,59899373.74908285,1,0,52,8488.802734322044,21659.13548751919,21659.13548751919,2498.07476829638,0,1,3,0,664,13,3,2013,1,2
1965,2,0,148309218.48217246,0,1,4,54882.5743258273,423015.3154913699,147171.14948551744,50382.42340854906,0,6,8,0,594,8,8,2013,3,2
1956,2,0,160590801.61288208,0,0,93,50450.86731372594,977724.0559210607,411269.34040229046,278886.6137865225,0,4,7,0,533,16,6,2013,4,2
1983,2,1,136275128.3521675,0,0,39,42672.4296997767,802375.6598958167,106067.55118899999,130796.52562524156,0,6,8,0,534,14,6,2013,3,2
1977,1,1,81838266.4356779,1,1,31,1451.7127057899365,12394.419161287153,6504.486193050089,1161.2066489593822,2,2,1,0,536,17,6,2013,3,2
1976,3,1,136502528.6406887,0,0,60,89830.23010407618,803008.3224163894,128753.38673810795,98951.97715900664,0,4,6,0,534,14,6,2013,3,2
1974,2,1,140956499.5576188,0,0,51,124243.93481027386,754875.4165555343,51572.81898733576,53490.014873476335,0,6,5,0,590,9,8,2013,4,2
1978,1,1,81862588.70614792,1,1,31,1482.2673214144647,12599.226058001816,6620.060619141815,1115.1660647673202,2,2,1,0,536,17,6,2013,3,2
1954,2,1,186060437.78674078,0,0,20,226014.24377851427,1330717.380374824,492758.99597225065,303275.5441576632,0,3,9,0,536,16,6,2013,3,2
1958,3,2,160626948.59205148,0,0,49,40558.89377820337,886758.0552529839,76955.1833430326,53424.700922347154,0,2,6,0,534,14,6,2013,2,2
1948,3,3,161155368.27496156,0,0,39,38742.491858353904,1179502.165421252,336712.1979878362,48857.491858353904,4,3,10,0,529,17,6,2012,4,2
1976,0,1,30934100.285657573,1,0,53,4043.195968859581,18213.412093421255,13154.788105689113,15184.20019911037,0,3,2,0,533,17,6,2013,2,2
1972,2,1,89599649.6310747,0,0,48,14943.846527231899,163329.0206715959,35990.81800755253,11188.690759720277,4,4,5,0,534,15,6,2013,3,2
1977,2,1,87114191.09725834,1,0,60,12522.028705843946,148974.48029725946,33378.458095364236,22921.33499783951,1,5,3,0,514,16,6,2012,3,2
1961,1,2,64688484.22982398,0,0,65,11113.660932437368,166757.95531404074,65148.79016020506,21785.804846022347,3,3,2,0,535,17,6,2013,3,2
1951,3,3,111677574.64055347,0,0,55,71023.53690591475,325420.7144343463,83522.73275725066,35042.062229961244,2,8,11,0,526,6,6,2013,4,2
1954,2,1,188783351.50869134,0,0,45,94621.44393421776,1534198.0262176965,372273.4986870313,143884.62093333446,0,3,7,0,535,15,6,2013,3,2
1978,3,1,141291601.2341082,0,0,31,44784.04972760546,795720.7127375226,59300.899358860035,20319.569366065465,1,7,5,0,614,5,9,2013,1,2
1961,1,2,65062277.11293019,0,0,69,6999.997757299639,45546.86917805481,2112.266469381584,17002.914936421163,2,0,1,0,535,17,6,2013,3,2
1959,2,0,160904932.54619324,0,0,72,70922.63975155947,939009.699799446,396390.42400260246,184832.0146543116,1,4,7,0,533,16,6,2013,4,2
1971,2,1,34674463.29054577,0,0,79,16369.07390011652,18007.98738455059,25853.29081960868,15416.12661545006,3,2,2,0,535,19,6,2013,3,2
1959,2,1,89721406.72784787,0,1,88,3636.4269601768237,58161.19905298108,2657.1319741334405,1957.5899720867662,2,4,2,0,533,15,6,2013,3,2
1959,1,0,81447679.30585524,1,0,67,21896.501154581838,26954.366722788873,18479.56498610849,13684.728330523645,1,0,1,0,533,14,6,2013,3,2
1973,2,0,148519459.25176844,0,0,46,18370.953999286572,1422936.8248822629,112934.94777557666,104267.98987636733,2,4,8,0,534,13,6,2013,3,2
1975,2,0,69566348.870956,1,0,39,6794.10513646341,36206.7835461699,35050.12127197804,5405.004589788828,0,4,1,0,534,17,6,2013,3,2
1970,0,2,28374800.94424907,0,0,30,9639.99584458017,25810.793606416326,31994.404012894498,19434.519889897838,0,0,3,0,536,17,6,2013,3,2
1975,1,0,81443769.34594505,0,0,52,8478.21582582019,24348.815489560468,3418.0041935711706,2531.145016496517,1,0,1,0,535,16,6,2013,3,2
1967,1,0,80712463.55451915,0,0,39,5577.802465457308,16206.563481477537,2707.105232466636,2720.9547609564524,1,1,1,0,535,15,6,2013,3,2
1961,3,1,107962505.0,0,1,45,9783.0,121506.0,14412.0,21201.0,3,2,5,0,535,16,6,2013,3,3
1973,2,1,119766595.0,0,1,16,20230.0,181594.0,10650.0,51288.0,0,7,8,0,534,12,6,2013,2,3
1980,1,0,100650216.0,0,0,50,10115.0,3225667.0,16104.0,14022.0,0,0,2,0,534,12,6,2013,3,3
1959,2,1,105980937.0,0,1,69,2023.0,18743.0,0.0,6701.0,0,0,1,0,535,18,6,2013,4,3
1975,0,0,51622455.0,1,0,28,12079.0,25316.0,39202.0,19935.0,1,1,4,0,534,15,6,2013,3,3
1975,1,0,92900343.0,0,1,85,191186.0,375332.0,366743.0,290826.0,7,8,4,0,533,16,6,2013,4,3
1958,3,1,78870292.0,0,1,51,2433.0,11289.0,410.0,2051.0,0,2,0,0,534,16,6,2013,4,3
1958,2,3,170112112.0,0,0,69,108681.0,1798060.0,133865.0,202370.0,0,4,4,0,533,16,6,2013,4,3
1954,2,2,136676591.0,0,1,87,196142.0,424669.632,122599.0,159239.0,3,11,5,0,534,18,6,2013,4,3
1945,3,2,95801738.0,0,0,57,35153.0,337812.0,252334.0,73641.0,4,8,4,0,534,15,6,2013,3,3
1948,4,1,169054227.0,0,0,39,116173.0,647501.0,107283.0,65110.0,0,4,11,0,535,17,6,2013,3,3
1947,3,1,96162805.0,0,0,29,16208.0,436266.0,187553.0,95056.0,4,10,6,0,534,16,6,2013,4,3
1943,3,2,117633534.0,0,0,77,22854.0,261101.0,7807.0,9939.0,1,8,4,0,534,17,6,2013,3,3
1973,2,0,92943218.0,0,1,82,102679.0,275319.0,204775.0,158065.0,6,6,4,0,533,16,6,2013,3,3
1951,3,2,118219790.0,0,0,60,23166.0,244653.0,8646.0,20294.0,1,8,5,0,534,15,6,2013,3,3
1943,3,2,117601547.0,0,0,76,21199.0,251833.0,7476.0,12090.0,1,8,5,0,533,16,6,2013,3,3
1946,3,2,96132352.0,0,0,31,16097.0,434881.0,194700.0,99996.984,3,10,5,0,534,16,6,2013,4,3
1968,3,1,117164927.0,0,1,69,2059.0,90214.0,72.0,4592.0,1,2,11,0,534,16,6,2013,3,3
1909,4,1,169967488.0,0,0,38,252050.0,1141196.0,189158.0,132907.0,2,4,5,0,539,21,6,2013,3,3
1960,2,1,136164632.0,0,1,46,81740.0,369961.0,61948.0,46989.0,3,8,9,0,536,18,6,2013,3,3
1977,0,0,51969839.0,1,0,35,10886.316,21715.0,37742.0,11141.0,1,1,1,0,534,16,6,2013,3,3
1971,3,1,117598965.0,0,1,61,13528.0,112382.0,38111.0,32449.0,1,3,10,0,533,14,6,2013,2,3
1957,2,1,136954388.0,0,1,47,27142.0,244458.0,17702.0,0.0,3,8,7,0,536,16,6,2013,4,3
1970,4,2,117543345.0,0,1,27,3401.0,91852.356,0.0,6803.0,2,3,9,0,535,17,6,2013,3,3
1970,3,1,157222222.0,0,0,75,45793.0,789578.0,88534.0,72331.0,2,3,5,0,533,15,6,2013,3,3
1961,2,0,106007387.0,0,1,70,2023.0,19550.0,0.0,5626.0,0,0,1,0,534,18,6,2013,4,3
1947,3,3,136196173.84,0,1,85,116479.0,430463.0,41999.0,68330.0,2,12,3,0,533,16,6,2013,5,3
1952,2,1,96713187.0,0,1,5,17560.0,443691.0,55987.0,90009.0,4,12,6,0,535,16,6,2013,4,3
1971,1,1,93234792.0,0,0,82,182080.0,394760.0,385034.0,286234.0,7,8,4,0,533,17,6,2013,4,3
1969,2,1,37591022.0,0,0,31,1633.0,41180.0,3656.0,3229.0,3,2,1,0,536,19,6,2013,4,3
1970,2,1,103611123.0,0,0,11,46085.0,560576.0,245214.0,86315.0,1,6,3,0,535,15,6,2013,3,3
1962,4,4,171161000.0,0,0,25,62713.0,1122765.0,135541.0,198254.0,2,5,12,0,823,2,4,2014,2,3
1960,2,1,136018730.0,0,1,36,40424.0,379179.0,36515.0,10874.0,2,7,9,0,536,17,6,2013,3,3
1947,3,3,136388456.256,0,1,84,91391.0,451199.0,8508.0,32368.0,2,11,4,0,533,15,6,2013,4,3
1969,2,0,104878529.0,0,0,44,23611.0,286005.0,120143.0,43322.0,0,3,2,0,535,15,6,2013,4,3
1963,2,1,157450780.0,0,0,86,59787.0,834997.0,114063.0,68767.0,2,4,4,0,534,17,6,2013,3,3
1968,1,1,93465979.0,0,0,79,165667.0,396315.0,378641.0,267747.0,6,8,4,0,534,17,6,2013,4,3
1945,2,3,170029980.0,0,0,63,146935.0,1661274.0,147776.0,184982.0,0,4,4,0,533,16,6,2013,4,3
1983,2,2,79412000.0,1,0,87,58667.0,184093.0,66759.0,10115.0,1,3,3,0,639,30,9,2013,0,3
1954,2,2,140558562.0,0,0,75,69643.0,427676.0,94347.58,71734.0,1,6,10,0,534,16,6,2013,3,3
1962,4,2,117279093.0,0,0,71,7210.0,130984.0,1886.0,4989.0,2,3,9,0,534,16,6,2013,3,3
1952,4,3,170943344.0,0,0,27,97241.0,1126126.0,145319.0,186336.0,2,4,10,0,535,14,6,2013,2,3
1962,3,4,170872215.0,0,0,38,81066.216,1333681.0,133229.0,201721.0,1,4,10,0,534,14,6,2013,2,3
1925,3,2,169893138.0,0,0,53,210671.0,1433370.0,240246.724,156011.0,1,4,4,0,536,19,6,2013,3,3
1985,3,1,183830508.0,0,0,80,152181.0,1705453.0,108084.0,96285.0,2,6,9,0,533,14,6,2013,3,3
1954,3,1,117238906.0,0,1,69,3458.0,136371.0,2870.0,25572.0,1,4,11,0,533,16,6,2013,3,3
1977,1,1,100767199.0,0,0,53,32629.0,3048446.0,45768.0,36117.0,0,0,3,0,534,12,6,2013,3,3
1945,3,2,117490417.0,0,0,74,15450.0,219634.0,6326.0,19565.0,1,7,7,0,533,15,6,2013,3,3
1912,4,1,170019169.0,0,0,37,243851.0,1140397.0,186836.0,135737.0,2,4,5,0,539,21,6,2013,4,3
1957,2,1,136893944.0,0,1,88,221429.0,470281.832,148184.0,188097.0,4,10,6,0,534,18,6,2013,3,3
1969,2,0,105217740.0,0,0,53,17596.0,212518.0,86669.0,35572.444,0,2,2,0,535,16,6,2013,3,3
1989,3,1,184281052.0,0,0,90,269540.0,1352279.0,179154.672,177449.0,2,4,6,0,533,15,6,2013,3,3
1953,2,1,96720614.0,0,1,20,13515.0,333898.0,39230.0,70940.0,4,9,6,0,534,16,6,2013,4,3
1963,4,2,117261771.0,0,0,71,6436.0,124721.0,1604.0,4848.0,2,3,9,0,534,17,6,2013,3,3
1963,3,2,169398394.0,0,0,52,74647.0,1071062.0,99356.0,116750.0,0,4,10,0,534,15,6,2013,3,3
1984,3,1,183033272.0,0,0,36,121483.0,396122.0,136445.0,111978.0,0,7,10,0,535,17,6,2013,4,3
1973,2,1,119674666.0,0,1,15,20067.0,179803.0,10054.0,52415.0,1,6,8,0,534,11,6,2013,2,3
1967,2,1,41080339.0,1,0,40,3571.0,43941.0,4574.0,10679.0,3,3,1,0,536,20,6,2013,4,3
1947,3,3,101505007.0,0,0,71,194611.0,759674.0,258262.0,192588.0,0,4,10,0,534,16,6,2013,3,3
1984,3,1,183922137.0,0,0,75,99258.0,1812964.0,72906.0,69402.0,1,7,10,0,522,9,6,2013,4,3
1968,3,1,100428057.0,0,0,51,3987.0,810446.0,6992.0,3437.0,2,3,4,0,534,15,6,2013,3,3
1957,4,2,117386779.0,0,0,73,12022.0,169917.0,3636.0,5864.0,2,5,7,0,533,16,6,2013,3,3
1962,3,4,171143607.0,0,0,25,63200.0,1135467.0,135401.0,198462.0,1,4,11,0,535,13,6,2013,2,3
1960,2,1,137669569.0,0,0,88,230689.0,397394.0,167502.0,206627.0,4,9,7,0,535,19,6,2013,3,3
1968,3,1,100432731.0,0,0,51,4112.0,860619.0,7180.0,3657.0,2,2,4,0,534,15,6,2013,3,3
1949,2,2,101415589.0,0,0,63,193816.0,754006.0,255557.0,189774.0,0,4,9,0,534,15,6,2013,3,3
1964,4,3,170971905.0,0,0,36,106030.0,1295426.0,137371.0,189102.0,2,4,9,0,535,15,6,2013,2,3
1969,4,2,117163418.0,0,1,70,2024.0,89031.0,0.0,4049.0,2,2,10,0,535,17,6,2013,3,3
1916,4,1,169928039.0,0,0,46,269596.0,1285650.0,185283.0,131765.0,3,3,4,0,539,21,6,2013,4,3
1964,4,2,169315104.0,0,0,45,102321.0,826448.0,96190.0,81465.0,0,3,10,0,535,14,6,2013,3,3
1953,2,0,96481250.0,0,1,31,51328.0,313232.0,79367.0,55796.0,6,10,4,0,536,16,6,2013,4,3
1963,3,1,100522712.0,0,0,54,3588.0,35690.0,6002.0,0.0,2,3,5,0,535,17,6,2013,3,3
1984,4,2,183588000.0,0,0,75,89012.0,1895551.0,66759.0,52598.0,2,8,11,0,490,4,5,2013,5,3
1960,3,1,99250103.0,0,1,74,736.0,71311.0,4046.0,2572.0,4,4,3,0,534,18,6,2013,3,3
1976,2,0,37519151.0,0,0,22,4571.0,18648.772,6594.0,1760.0,1,1,2,0,536,18,6,2013,3,3
1980,2,0,37484722.0,0,0,13,5978.0,16200.0,8001.0,1056.0,1,0,2,0,536,18,6,2013,4,3
1899,4,1,169720000.0,0,0,41,291312.0,1145018.0,200277.0,119357.0,3,4,4,0,637,28,9,2013,5,3
1950,3,2,135795590.0,0,1,63,64389.0,407268.0,19828.016,18650.0,2,10,5,0,533,16,6,2013,4,3
1958,4,1,94151515.0,0,0,69,8545.0,273645.0,155654.0,48808.0,4,6,5,0,535,18,6,2013,3,3
1982,2,2,79409393.0,1,0,86,58356.0,183045.0,66390.0,10115.0,2,3,2,0,536,20,6,2013,2,3
1982,2,0,37465669.0,0,0,8,6756.0,11723.0,8779.0,667.0,0,0,2,0,536,18,6,2013,4,3
1968,4,3,170582981.0,0,0,60,195125.0,1650549.0,141135.0,170279.0,2,2,4,0,534,15,6,2013,3,3
1902,4,1,169758432.0,0,0,42,287300.0,1170861.264,197507.0,121649.0,3,4,4,0,540,23,6,2013,4,3
1958,3,1,117221809.0,0,1,69,3134.0,125704.0,2223.0,20724.0,1,4,11,0,533,17,6,2013,3,3
1974,1,0,92924219.0,0,1,84,141899.0,319636.0,276547.0,185509.908,7,7,4,0,533,16,6,2013,3,3
1974,2,1,119699000.0,0,1,15,20230.0,180047.0,10115.0,52598.0,1,7,8,0,612,3,9,2013,1,3
1922,4,2,170266173.0,0,0,34,204667.0,1136583.0,175740.0,149260.0,2,4,7,0,537,20,6,2013,3,3
1967,4,2,169991310.0,0,0,55,160031.0,1308446.0,121387.0,129421.0,2,2,7,0,534,15,6,2013,2,3
1958,3,1,78689505.0,0,1,60,7799.0,21175.0,0.0,9077.0,0,2,0,0,534,16,6,2013,3,3
1965,3,1,100050083.0,0,1,48,2264.0,30411.0,5013.0,0.0,2,4,4,0,535,17,6,2013,3,3
1960,3,1,99222278.0,0,1,74,704.0,72445.0,4046.0,2636.0,4,4,3,0,534,18,6,2013,3,3
1918,4,1,169942178.0,0,0,47,268120.0,1295208.0,184264.0,132609.0,3,3,4,0,539,21,6,2013,4,3
1952,2,2,135819809.0,0,1,56,57708.0,396968.0,21472.0,14196.0,2,10,6,0,534,16,6,2013,4,3
1954,2,2,97045460.0,0,1,33,11231.0,258966.0,29770.0,51207.0,4,10,7,0,535,17,6,2013,4,3
1968,3,2,141856614.0,0,0,57,2926.0,174174.0,13877.0,5895.0,0,0,10,0,535,17,6,2013,3,3
1951,3,1,117378026.0,0,1,71,9316.352,154254.0,3612.0,32008.0,1,6,10,0,533,16,6,2013,3,3
1948,4,3,170849746.0,0,0,28,112090.0,1127571.0,149523.0,181212.0,2,4,10,0,535,15,6,2013,3,3
1920,3,1,169859645.0,0,0,51,226270.0,1377590.0,176625.0,148921.0,2,4,4,0,538,20,6,2013,3,3
1946,3,3,136365720.0,0,1,79,68146.0,352968.0,7712.0,24678.0,2,12,3,0,533,17,6,2013,4,3
1979,1,1,119240709.0,0,1,27,56726.0,210151.0,180781.0,143151.0,0,11,8,0,537,17,6,2013,3,3
1948,3,3,136989655.0,0,1,75,51868.0,269719.0,5386.0,17237.0,2,11,3,0,533,15,6,2013,4,3
1949,3,1,117276832.0,0,1,69,4059.0,155675.0,4018.0,34240.0,1,6,10,0,533,16,6,2013,3,3
1945,3,2,117475080.0,0,0,73,14656.0,215190.0,6168.0,20597.0,1,6,7,0,533,15,6,2013,3,3
1986,3,1,183571274.0,0,0,59,192916.0,725362.0,164369.0,147045.0,0,6,8,0,534,15,6,2013,4,3
1962,3,2,141752587.0,0,0,62,6990.0,256912.0,18503.0,10485.0,1,2,11,0,534,17,6,2013,3,3
1947,3,2,117875673.0,0,0,71,28940.0,263727.0,30750.0,25196.0,1,9,6,0,533,15,6,2013,4,3
1969,2,2,78699039.0,1,1,39,3149.0,4929.0,2919.0,7874.0,1,2,2,0,536,18,6,2013,3,3
1970,2,1,103940349.0,0,0,20,40247.0,489252.0,212725.0,75147.0,1,5,3,0,535,16,6,2013,3,3
1972,3,1,118511501.0,0,1,76,8387.0,147903.0,1656.0,18762.0,3,7,6,0,533,15,6,2013,3,3
1962,2,0,134810362.0,0,1,55,70127.0,421606.0,18851.0,41654.892,3,6,10,0,534,18,6,2013,3,3
1983,4,2,183015495.0,0,0,41,84900.0,759304.0,103765.0,80010.0,0,8,11,0,534,16,6,2013,4,3
1971,2,0,100124761.0,0,1,27,6931.956,42304.0,7247.0,0.0,0,4,2,0,536,17,6,2013,3,3
1959,3,3,157459822.0,0,0,56,49334.0,665140.0,76171.0,21730.0,0,5,8,0,534,14,6,2013,3,3
1975,1,0,92902079.0,0,1,85,187602.0,371282.0,360185.0,285450.0,7,8,4,0,533,16,6,2013,4,3
1969,2,0,105266775.0,0,0,54,16726.0,201896.0,81830.0,30152.0,0,2,1,0,535,16,6,2013,4,3
1967,2,2,140221582.0,0,0,79,83286.0,604068.0,116364.0,162764.0,0,5,9,0,535,18,6,2013,3,3
1984,3,2,185326839.0,0,0,78,142334.0,1465773.0,98752.0,140046.0,1,6,9,0,533,13,6,2013,3,3
1971,1,1,119004018.0,0,0,38,53460.0,235705.0,149844.0,115101.0,0,11,7,0,536,15,6,2013,4,3
1983,1,1,119453672.0,0,1,28,59390.0,210928.0,188402.0,145441.0,1,11,7,0,536,18,6,2013,3,3
1955,3,0,96498001.0,0,1,28,12803.0,347760.0,44856.0,66038.0,5,10,6,0,536,17,6,2013,3,3
1983,4,2,182841275.0,0,0,30,83648.0,413530.0,115027.0,88352.0,0,8,11,0,536,18,6,2013,4,3
1985,2,1,156697513.0,0,0,43,11478.0,651173.0,22191.0,64449.26,1,0,8,0,534,14,6,2013,3,3
1964,2,3,170188431.0,0,0,71,102575.0,1844557.0,128866.0,206140.0,0,3,4,0,533,16,6,2013,4,3
1988,2,0,39955102.0,0,0,1,14957.0,22582.0,17666.0,3432.0,1,0,1,0,535,19,6,2013,4,3
1982,2,0,37466120.0,0,0,8,6738.0,11829.0,10044.328,676.0,0,0,2,0,536,18,6,2013,4,3
