ID,h2o,catboost,xgb,ag,final_prediction
5345,0,0,0,0,0
2143,0,0,0,0,0
2874,0,0,0,0,0
5706,0,0,0,0,0
3357,0,0,0,0,0
6684,0,0,0,0,0
4616,1,1,1,1,1
5749,0,0,0,0,0
3303,0,0,0,0,0
865,0,0,0,0,0
609,0,0,0,0,0
2920,0,0,0,0,0
439,0,0,0,0,0
4279,1,1,1,1,1
5920,0,0,0,0,0
2159,0,1,1,1,1
1681,0,0,0,0,0
5991,0,1,1,1,1
6508,0,0,0,0,0
631,0,0,1,1,0
6214,0,0,0,0,0
1491,0,0,0,0,0
3928,0,0,0,0,0
4317,1,1,1,1,1
1974,0,0,0,0,0
660,0,0,0,0,0
5697,0,0,0,0,0
2464,0,0,0,0,0
3073,0,0,0,0,0
7565,0,0,0,0,0
5462,0,0,0,1,0
4759,1,1,1,1,1
5936,0,0,0,0,0
5251,0,0,0,0,0
764,0,0,0,0,0
1435,0,0,0,0,0
135,0,0,0,1,0
822,0,0,0,0,0
6456,0,0,1,0,0
7416,0,0,0,0,0
4757,1,1,1,1,1
1354,0,0,0,0,0
6762,0,0,0,0,0
6372,0,0,1,0,0
6470,0,0,0,0,0
1732,0,0,0,0,0
5597,0,0,0,0,0
730,1,0,0,0,0
322,0,0,0,0,0
566,0,0,0,0,0
468,0,0,0,0,0
5833,0,0,0,0,0
2499,0,0,0,0,0
7289,0,0,0,0,0
6036,0,0,0,0,0
4709,1,1,1,1,1
5683,0,0,0,0,0
7231,0,0,0,0,0
2074,0,1,1,0,0
1268,0,1,1,1,1
6480,0,0,0,0,0
7359,0,0,0,0,0
3522,0,0,0,0,0
5887,0,0,0,0,0
306,0,0,0,0,0
3523,0,0,0,1,0
3321,0,0,0,0,0
6347,0,0,0,0,0
2321,0,0,0,0,0
1707,1,1,1,1,1
6674,0,0,0,0,0
2013,0,1,0,0,0
7056,0,0,0,0,0
262,0,0,0,0,0
1958,0,0,0,0,0
2623,0,0,0,0,0
5353,0,0,0,0,0
4204,1,1,1,0,1
1183,0,0,0,0,0
1225,0,1,0,1,0
3191,0,0,0,0,0
7337,0,0,0,0,0
3935,0,0,0,0,0
4846,1,1,1,1,1
396,0,0,0,0,0
2817,0,0,0,1,0
905,0,0,0,0,0
2390,0,0,0,0,0
1351,0,0,0,0,0
7317,0,0,0,0,0
437,0,0,0,0,0
3936,0,0,0,0,0
2260,1,1,1,1,1
4018,0,0,0,0,0
803,0,0,0,0,0
830,0,0,0,0,0
6776,0,0,0,0,0
2215,0,0,0,0,0
3211,0,0,0,0,0
126,0,0,0,0,0
7134,0,0,0,0,0
3311,0,0,0,0,0
1579,0,0,0,1,0
386,0,0,0,0,0
5787,0,0,0,0,0
785,0,0,0,0,0
176,1,0,0,1,1
292,0,0,0,0,0
1280,0,0,0,0,0
4927,1,1,1,0,1
293,0,0,0,0,0
2265,0,0,0,0,0
828,0,0,0,0,0
5289,0,0,0,0,0
1031,0,0,0,0,0
946,0,0,0,1,0
3270,0,0,0,0,0
4331,1,1,1,1,1
2565,0,0,0,0,0
3406,0,0,0,0,0
6205,0,0,0,0,0
5085,0,0,0,0,0
4352,1,1,1,1,1
605,0,0,1,0,0
4570,1,1,1,1,1
1557,0,0,0,0,0
2476,0,0,0,0,0
7110,0,0,0,0,0
2596,0,0,0,0,0
6451,0,0,1,0,0
489,0,0,0,0,0
5537,0,0,1,0,0
6796,0,0,0,0,0
7314,0,0,1,0,0
1399,0,0,0,0,0
3859,0,0,0,0,0
1784,0,0,0,0,0
1950,0,0,0,0,0
5949,0,0,0,0,0
4766,1,1,1,1,1
2429,0,0,0,0,0
7187,0,0,0,0,0
2721,0,0,0,0,0
7324,0,0,0,0,0
3857,0,0,1,1,0
7139,0,0,0,0,0
1231,0,0,0,0,0
3345,0,0,0,1,0
3448,0,0,0,0,0
1663,0,0,0,0,0
3089,0,0,0,0,0
6201,0,0,0,0,0
2719,0,0,0,0,0
2605,0,1,1,1,1
99,0,0,1,0,0
6627,0,0,0,0,0
4809,1,1,1,1,1
4016,0,0,1,0,0
345,0,1,0,0,0
4253,1,1,1,1,1
498,0,1,1,1,1
281,0,1,1,1,1
5076,0,0,0,0,0
3041,0,0,0,0,0
2187,0,1,0,0,0
4451,1,1,1,1,1
6235,0,0,0,1,0
4084,0,0,0,1,0
2720,0,0,0,0,0
3190,0,0,0,0,0
5335,0,0,0,0,0
7102,0,0,0,0,0
2,0,0,0,0,0
6175,0,0,0,0,0
4424,1,1,1,1,1
2972,0,0,0,0,0
567,0,0,0,0,0
7087,1,0,1,1,1
7268,0,0,0,0,0
3977,0,0,0,0,0
1799,0,0,0,0,0
1145,0,0,0,0,0
1489,0,0,0,0,0
3206,0,0,0,0,0
5934,0,0,0,0,0
5853,0,1,0,1,0
4466,1,1,1,1,1
3549,0,0,0,0,0
1294,0,0,0,0,0
5145,0,0,0,0,0
1716,0,0,0,0,0
307,0,0,0,0,0
721,0,0,0,0,0
3277,0,0,0,0,0
6238,0,0,0,0,0
3924,0,0,0,0,0
3704,0,0,0,0,0
5132,0,0,0,0,0
5546,0,0,0,0,0
6395,0,0,0,0,0
3987,0,0,0,0,0
3118,0,0,0,0,0
7340,0,0,1,0,0
6704,0,0,0,0,0
3622,0,0,0,0,0
765,0,0,0,0,0
3940,0,0,0,0,0
2292,0,0,0,0,0
7228,0,0,0,0,0
3525,0,0,0,0,0
5834,0,0,0,0,0
6550,0,0,0,0,0
4960,1,1,1,1,1
4950,1,1,1,1,1
130,0,0,0,0,0
7403,0,0,0,0,0
2163,0,0,0,0,0
2438,0,0,0,0,0
340,0,0,0,1,0
2805,0,0,0,1,0
3309,0,0,0,0,0
3529,0,0,0,0,0
4724,1,1,1,0,1
2908,1,1,1,1,1
1338,0,0,0,0,0
6514,0,0,0,0,0
5496,0,0,0,0,0
819,0,0,0,0,0
5478,0,0,0,0,0
4100,0,0,0,0,0
1449,0,0,0,0,0
5473,0,0,0,0,0
276,0,0,0,0,0
4342,1,1,1,1,1
2548,0,0,0,0,0
6543,0,0,0,0,0
7350,0,0,0,0,0
2171,0,0,0,0,0
4080,0,0,0,0,0
1051,1,0,1,0,1
2249,0,0,0,0,0
4259,1,1,1,1,1
4386,1,1,1,1,1
1515,0,0,0,0,0
6865,0,0,0,0,0
7327,0,0,0,0,0
7617,0,0,0,0,0
6966,0,0,0,0,0
7237,0,0,0,0,0
6363,0,0,0,0,0
4401,1,1,1,1,1
5731,1,1,1,1,1
3626,0,0,0,0,0
3911,0,0,0,0,0
2832,0,0,0,0,0
4662,1,1,1,1,1
1909,0,0,0,0,0
4771,1,1,1,1,1
5243,0,0,1,1,0
7538,0,0,0,0,0
4838,1,1,1,1,1
3860,0,0,0,0,0
2311,0,0,0,0,0
5488,0,0,0,0,0
1733,0,0,0,0,0
6169,0,0,0,1,0
4518,1,1,1,1,1
7198,0,0,0,0,0
2919,0,0,0,0,0
2554,0,0,0,0,0
1684,0,0,0,0,0
4476,1,1,1,1,1
6602,0,0,1,0,0
555,0,0,0,0,0
5899,0,0,0,0,0
7346,0,0,0,0,0
7276,0,0,0,0,0
3375,0,0,1,1,0
6584,0,0,0,0,0
2490,0,0,0,0,0
3047,0,0,0,0,0
6824,0,0,0,0,0
3851,0,1,1,1,1
2606,0,0,0,0,0
7043,0,0,0,0,0
6900,0,0,0,0,0
2262,0,0,0,0,0
4644,1,1,1,1,1
6637,0,0,0,0,0
2839,0,0,0,0,0
7341,0,0,0,0,0
1343,0,0,0,0,0
2796,0,0,0,0,0
3925,0,0,0,0,0
2813,0,0,0,0,0
1217,0,0,0,0,0
2918,0,0,0,0,0
3986,0,0,0,0,0
1917,0,0,0,0,0
128,0,0,0,0,0
6682,0,0,0,0,0
6588,0,0,0,0,0
2518,0,0,0,0,0
1108,0,0,0,0,0
358,0,1,1,1,1
2784,0,0,0,0,0
7045,0,0,0,0,0
5039,0,0,0,0,0
5410,0,0,1,1,0
7624,0,0,1,0,0
3832,0,0,0,0,0
2701,0,0,0,0,0
6159,0,0,0,0,0
594,0,0,0,0,0
3025,0,0,1,0,0
2088,0,0,0,0,0
5661,0,0,0,0,0
6679,0,0,1,0,0
4479,1,1,1,1,1
202,0,0,0,0,0
4979,1,1,1,1,1
367,0,0,0,0,0
5454,0,0,0,0,0
3215,0,0,0,1,0
4096,0,0,0,0,0
2400,1,0,1,1,1
2844,0,1,1,0,0
2799,0,0,0,0,0
5217,0,0,0,0,0
3332,0,0,0,0,0
3516,1,0,0,0,0
3881,0,0,0,0,0
2181,0,0,0,0,0
4215,1,1,1,1,1
5057,0,0,0,0,0
4698,1,1,1,1,1
252,0,0,0,0,0
2759,0,0,0,0,0
5231,0,0,0,0,0
3238,0,0,0,0,0
4545,1,0,0,0,0
1450,0,0,0,0,0
2819,0,0,0,0,0
1011,0,1,1,1,1
2556,0,0,0,0,0
6168,0,0,0,1,0
5313,0,0,0,0,0
4824,1,0,1,1,1
5716,0,0,0,0,0
3809,0,0,1,0,0
4457,1,0,0,0,0
2693,0,0,0,0,0
3397,0,0,0,0,0
5323,0,0,1,0,0
1429,0,0,0,0,0
2408,0,0,0,0,0
903,0,0,0,0,0
7011,1,0,1,1,1
6918,0,0,0,0,0
7064,0,1,1,1,1
1236,1,1,1,1,1
4606,1,1,1,1,1
4517,1,1,1,1,1
1001,0,0,0,0,0
6500,0,0,0,0,0
5617,0,0,0,0,0
1796,0,0,0,0,0
942,0,1,0,1,0
49,1,0,0,0,0
893,0,0,0,0,0
7201,0,0,0,0,0
740,0,0,0,0,0
5441,0,0,0,0,0
2906,0,0,0,0,0
6862,0,0,0,0,0
3693,0,0,0,0,0
4248,1,1,1,1,1
239,0,0,0,0,0
1610,0,0,0,0,0
496,0,0,0,0,0
2161,0,0,0,0,0
5814,0,0,0,0,0
7062,1,0,1,0,1
7514,0,0,0,0,0
3198,0,0,0,0,0
1053,0,0,0,0,0
6531,0,0,0,0,0
2958,1,0,0,0,0
4881,0,1,1,1,1
1153,0,0,0,0,0
4952,1,1,1,1,1
3910,0,0,0,0,0
3961,1,1,1,1,1
725,0,0,0,0,0
6924,0,0,0,0,0
5870,0,0,0,0,0
104,0,0,0,0,0
7398,0,0,0,0,0
5043,0,0,0,0,0
5807,0,1,1,1,1
6096,0,0,0,0,0
474,0,0,0,0,0
7167,0,0,0,0,0
1689,0,0,0,0,0
7046,0,0,0,0,0
4078,0,0,0,0,0
1199,0,0,0,0,0
223,0,0,0,0,0
1645,0,0,0,0,0
874,0,0,0,1,0
5652,0,0,0,0,0
6323,0,0,0,0,0
6386,0,0,0,0,0
3496,0,0,0,0,0
265,0,0,0,0,0
4301,1,1,1,1,1
5616,0,0,0,1,0
1740,0,0,0,0,0
7362,0,0,0,0,0
2011,0,0,0,0,0
179,0,0,0,0,0
6416,0,0,0,0,0
1980,0,0,0,0,0
2048,0,0,0,0,0
3700,0,0,0,0,0
2939,0,0,0,0,0
1033,0,0,0,0,0
4332,1,1,1,1,1
2513,0,0,0,0,0
7405,0,0,0,0,0
1308,0,0,0,0,0
2046,0,0,0,0,0
809,0,0,0,0,0
5391,0,0,0,0,0
5904,0,0,0,0,0
858,0,0,0,0,0
5078,0,0,0,0,0
2206,0,0,0,0,0
7494,0,0,0,0,0
2096,0,0,0,0,0
6004,0,0,0,0,0
7431,0,0,0,1,0
2984,0,0,0,0,0
3302,1,0,0,1,1
687,0,0,0,0,0
3245,0,0,0,0,0
6690,0,0,0,0,0
3223,0,0,0,1,0
1283,0,0,0,0,0
1493,0,0,0,0,0
221,0,0,0,0,0
4131,0,0,0,0,0
1203,1,0,1,0,1
6080,0,0,1,0,0
4237,1,1,1,1,1
5244,0,0,0,0,0
4723,1,1,1,1,1
3620,0,0,0,0,0
374,0,0,1,0,0
87,0,0,0,0,0
3728,0,0,0,0,0
5187,0,0,0,0,0
6729,0,0,0,0,0
5286,1,1,1,1,1
5312,0,0,0,0,0
5691,0,0,0,0,0
6284,0,0,1,0,0
4074,0,0,0,1,0
4146,0,1,0,1,0
4211,1,1,1,1,1
4611,1,1,1,1,1
2954,1,0,1,1,1
3558,0,0,0,0,0
5308,0,0,0,0,0
6454,0,0,0,0,0
7573,0,0,0,1,0
2375,0,0,0,0,0
1954,0,1,0,0,0
2381,0,0,1,0,0
6959,0,0,0,0,0
4932,1,1,1,1,1
4150,0,0,0,0,0
4179,1,1,1,1,1
5905,0,0,0,0,0
4617,1,1,1,1,1
5771,0,0,0,0,0
5625,0,0,0,0,0
1154,0,0,1,0,0
3735,0,0,0,0,0
3456,0,0,0,0,0
1994,0,0,0,0,0
558,0,0,0,0,0
6681,0,0,0,0,0
5577,0,0,1,0,0
7627,0,0,0,0,0
5225,0,0,0,0,0
6174,0,0,0,0,0
6063,0,0,0,0,0
2022,0,0,0,0,0
5311,0,0,0,0,0
4003,0,0,1,0,0
4435,1,1,1,1,1
6609,0,0,0,1,0
3537,0,0,1,1,0
495,0,0,0,0,0
6189,0,0,0,0,0
6192,0,0,0,0,0
2887,0,1,1,0,0
5077,0,0,0,0,0
5066,0,0,0,0,0
3882,0,1,1,1,1
6337,0,0,0,0,0
6212,0,0,0,0,0
7572,0,0,0,0,0
4529,1,1,1,1,1
4329,1,1,1,1,1
3066,0,0,0,1,0
4935,1,1,1,1,1
2563,0,0,0,0,0
3858,0,0,1,1,0
2969,0,0,0,1,0
4256,1,1,1,1,1
3472,0,0,0,0,0
3325,0,0,0,1,0
1226,0,0,0,1,0
518,0,0,0,0,0
1839,0,0,0,0,0
3133,0,0,0,0,0
1677,0,0,0,0,0
156,0,0,0,1,0
286,0,0,0,0,0
4622,1,1,1,1,1
4864,1,1,1,1,1
6583,0,0,0,0,0
15,0,1,1,1,1
6562,0,0,0,0,0
3598,0,0,1,0,0
3810,0,0,0,0,0
2524,0,0,0,0,0
4268,1,1,0,1,1
2997,0,0,1,0,0
6833,0,0,0,0,0
6977,0,0,0,0,0
3131,0,0,0,0,0
6780,0,1,1,1,1
6207,0,0,1,0,0
6196,0,0,1,0,0
1782,0,0,0,0,0
4258,1,1,1,1,1
2982,0,0,0,0,0
4428,1,1,1,1,1
4552,1,1,1,1,1
5614,0,0,0,0,0
3063,0,0,0,0,0
2573,0,0,0,0,0
5067,0,0,0,0,0
1016,0,0,0,0,0
4511,1,1,1,1,1
659,0,0,0,0,0
7183,0,0,0,0,0
5813,0,0,0,0,0
925,0,0,0,0,0
6938,0,0,0,0,0
5477,0,0,0,0,0
5468,0,0,0,0,0
5877,0,0,0,0,0
2125,0,0,0,0,0
1151,1,1,1,1,1
1328,0,1,1,0,0
7109,0,0,0,0,0
2357,0,0,0,0,0
1087,0,0,0,0,0
4030,0,0,0,0,0
1172,0,0,0,0,0
2300,0,0,1,1,0
3979,0,0,0,0,0
1766,0,0,1,0,0
5852,0,0,0,0,0
6030,0,0,0,0,0
3130,0,0,0,0,0
2297,0,0,0,0,0
1717,0,0,0,0,0
4307,1,1,1,1,1
317,0,0,0,0,0
6558,0,0,1,0,0
7509,0,0,0,0,0
1131,0,0,0,0,0
42,0,0,0,0,0
7609,0,0,0,0,0
4994,0,1,1,1,1
6434,0,0,0,0,0
592,1,0,0,0,0
2256,0,0,0,0,0
4210,1,1,1,1,1
6216,0,0,0,0,0
2331,0,0,0,0,0
5958,0,0,0,0,0
2054,0,0,0,0,0
584,0,0,0,0,0
1545,0,0,0,0,0
5854,0,0,0,0,0
5973,0,0,0,0,0
3243,0,0,0,1,0
6753,0,0,0,0,0
3507,0,0,0,1,0
73,0,0,0,1,0
5985,0,0,0,0,0
3690,0,0,0,0,0
2626,0,0,0,0,0
5429,0,0,0,0,0
1932,0,0,0,0,0
4046,0,0,0,0,0
748,0,0,0,0,0
5112,0,0,0,1,0
5021,0,0,0,0,0
2581,0,0,0,0,0
5758,0,0,0,0,0
6517,0,0,0,0,0
5990,0,0,0,0,0
5107,0,0,0,0,0
3662,0,0,1,0,0
1010,0,0,0,0,0
1931,0,1,1,1,1
7202,0,0,0,0,0
2772,0,0,0,0,0
975,0,0,0,0,0
525,0,0,0,0,0
603,1,1,1,1,1
667,0,0,1,0,0
6689,0,0,0,0,0
7479,0,0,0,0,0
4955,1,1,1,1,1
1868,0,0,0,0,0
44,0,0,0,0,0
7429,0,0,0,0,0
3289,0,0,0,0,0
257,0,0,1,0,0
6099,0,0,0,0,0
7272,0,0,0,0,0
2620,0,0,0,0,0
2094,0,0,0,1,0
5792,0,0,0,0,0
4032,0,0,0,0,0
3751,0,1,1,1,1
3429,0,0,0,0,0
5902,1,1,1,1,1
4679,1,1,1,1,1
6136,0,0,0,0,0
5730,0,0,0,0,0
6852,0,0,0,0,0
3889,0,0,0,0,0
3060,0,0,0,0,0
6808,0,0,0,0,0
7082,0,0,0,0,0
5199,0,0,1,0,0
6481,0,0,0,0,0
1319,0,0,0,0,0
1035,0,0,0,0,0
6974,0,0,0,0,0
744,0,0,0,0,0
4551,1,1,1,1,1
481,0,0,1,1,0
3085,1,1,1,1,1
5848,0,0,0,0,0
418,0,0,0,0,0
5144,0,0,0,0,0
4164,1,1,1,1,1
4038,0,0,0,0,0
6150,0,1,1,1,1
4612,1,0,0,1,1
7339,0,0,0,0,0
5442,0,0,0,0,0
5935,0,0,0,0,0
4398,1,1,1,1,1
2154,0,0,0,0,0
965,0,0,0,1,0
5001,1,1,1,1,1
6665,0,0,1,1,0
3152,0,0,0,0,0
882,0,0,0,0,0
5378,0,0,0,0,0
5594,0,0,0,1,0
7381,0,0,0,0,0
1594,0,0,1,0,0
7072,0,0,0,0,0
7036,0,0,0,0,0
7135,0,0,0,0,0
3418,0,0,0,0,0
5017,0,0,0,0,0
4097,1,0,0,0,0
1907,0,0,0,0,0
6955,0,0,0,0,0
4978,1,1,1,1,1
7063,0,0,0,0,0
3777,0,0,0,0,0
690,0,0,0,0,0
4280,1,1,0,1,1
4153,0,0,0,0,0
4686,1,1,1,1,1
4519,0,0,1,0,0
5200,0,0,0,0,0
7001,0,0,0,0,0
1559,0,0,0,0,0
3688,0,0,0,0,0
4088,1,1,1,1,1
7101,0,0,0,0,0
1176,0,0,0,0,0
3008,0,0,0,0,0
4464,1,1,1,0,1
3656,0,0,1,0,0
6468,0,0,0,0,0
490,0,0,0,0,0
3752,0,0,0,0,0
4135,0,0,0,0,0
1345,1,1,1,0,1
6717,0,0,0,0,0
6478,0,0,0,0,0
7071,0,0,0,0,0
251,0,0,0,0,0
5013,0,0,0,0,0
4797,1,1,1,1,1
7399,0,0,0,0,0
3509,0,0,0,0,0
1215,0,0,0,0,0
6368,0,0,0,0,0
4802,1,1,1,1,1
2448,0,0,0,0,0
368,0,0,0,0,0
4884,1,1,1,1,1
6082,0,0,0,0,0
3719,0,0,0,0,0
6389,0,0,1,1,0
676,1,0,0,0,0
4810,1,0,1,1,1
207,0,0,0,0,0
6203,0,0,0,0,0
6979,0,0,0,0,0
3005,0,0,0,0,0
3241,0,0,0,0,0
6146,0,0,0,0,0
1658,0,0,0,1,0
4214,0,1,1,1,1
1004,0,0,0,0,0
7090,0,0,0,0,0
2550,0,0,0,0,0
1739,0,0,0,0,0
4966,1,1,1,1,1
6736,0,0,1,0,0
1165,0,0,0,0,0
1060,0,0,0,0,0
3527,0,0,0,0,0
643,0,0,0,0,0
3244,0,0,0,0,0
5128,0,0,0,0,0
5385,0,0,0,0,0
5211,0,0,0,0,0
2065,0,1,0,1,0
5562,0,0,0,0,0
2924,0,0,0,0,0
2547,0,0,0,0,0
3976,0,0,0,0,0
234,0,0,0,0,0
3042,1,1,0,0,1
5976,0,0,0,0,0
2726,0,0,0,0,0
6545,0,0,0,0,0
2257,1,0,0,0,0
5424,0,0,0,0,0
6077,0,0,0,0,0
6288,0,0,0,0,0
3269,0,0,0,0,0
2795,0,0,0,0,0
6375,0,0,0,0,0
4834,1,1,1,1,1
7361,0,0,0,0,0
7230,0,0,0,0,0
6580,0,0,0,0,0
4170,0,0,1,1,0
4695,1,1,1,1,1
1326,0,0,0,0,0
2210,0,0,0,0,0
699,0,0,0,0,0
391,0,0,0,0,0
2849,0,0,0,1,0
7529,0,0,0,1,0
232,0,0,1,0,0
218,0,0,0,0,0
1315,0,0,0,0,0
6635,0,0,0,0,0
888,0,0,0,0,0
4060,0,0,0,0,0
4295,0,1,1,1,1
6423,0,0,0,0,0
6256,0,0,0,0,0
4092,0,0,0,0,0
13,1,0,0,0,0
6772,0,0,0,0,0
6942,0,0,1,0,0
891,0,0,0,0,0
3149,0,0,0,0,0
3340,0,0,0,0,0
6532,0,0,0,1,0
5316,1,0,0,0,0
7616,0,0,0,0,0
1473,0,0,0,0,0
3455,0,1,0,1,0
2350,0,0,0,0,0
6222,0,0,0,0,0
5175,0,0,0,0,0
3196,0,0,1,0,0
6784,0,0,0,0,0
155,0,0,0,0,0
5246,0,0,0,0,0
3107,1,1,0,1,1
1633,0,0,0,0,0
4936,1,1,1,1,1
7179,0,0,0,0,0
7164,0,0,0,0,0
625,0,0,0,0,0
288,0,0,0,0,0
6280,0,0,0,0,0
2123,0,0,0,0,0
1865,0,0,0,0,0
3160,0,0,0,0,0
4423,1,1,1,1,1
3046,0,0,0,0,0
6632,0,0,0,0,0
6371,0,0,0,0,0
4537,1,1,1,1,1
805,0,0,0,0,0
3210,0,0,0,0,0
692,0,0,0,0,0
1789,0,0,0,0,0
3038,0,0,0,0,0
5329,0,0,0,0,0
543,0,0,0,0,0
742,0,0,0,0,0
5443,0,0,0,0,0
4173,1,1,1,1,1
7275,0,0,0,0,0
7540,0,0,0,0,0
7240,0,0,0,0,0
6336,0,0,0,0,0
829,0,0,0,0,0
3666,0,0,0,0,0
381,0,0,0,0,0
4014,0,0,0,0,0
4469,1,1,1,1,1
1674,0,0,1,0,0
2204,0,0,0,0,0
3606,0,0,0,0,0
494,1,1,1,1,1
7608,0,1,1,1,1
3602,0,0,0,0,0
477,0,0,0,0,0
646,0,0,0,0,0
6387,0,0,0,0,0
6727,0,0,0,0,0
6850,0,0,0,0,0
2253,0,0,0,0,0
5425,0,1,0,1,0
4783,1,1,1,1,1
5708,0,0,0,0,0
1309,0,0,0,0,0
4807,0,1,0,0,0
4961,1,1,1,1,1
1620,1,1,1,0,1
2144,0,0,0,0,0
5389,0,0,0,0,0
2915,0,0,0,0,0
473,0,0,0,0,0
1823,0,0,0,0,0
3684,0,0,0,0,0
3101,1,1,1,1,1
4407,1,1,1,1,1
6879,0,0,0,0,0
2378,0,0,0,0,0
1630,0,0,0,0,0
1940,0,0,1,1,0
1464,0,0,0,0,0
2387,0,0,0,0,0
6995,0,0,0,0,0
4649,1,1,1,1,1
2899,0,0,0,0,0
3938,0,0,1,1,0
926,0,0,0,0,0
2852,0,0,0,1,0
2176,0,0,0,0,0
4041,0,0,0,0,0
5823,0,0,0,0,0
1421,0,0,0,0,0
5981,0,0,0,0,0
6215,0,0,0,0,0
4427,1,1,1,1,1
6989,0,0,0,0,0
1356,1,0,1,1,1
1837,0,0,1,1,0
3284,0,0,0,0,0
2045,0,0,0,0,0
7033,0,0,0,0,0
5331,0,0,0,0,0
4340,0,1,1,1,1
1788,0,0,0,0,0
6334,0,0,0,0,0
106,0,0,0,0,0
2901,0,0,0,0,0
6749,0,0,0,0,0
5309,0,0,0,0,0
5632,0,0,0,0,0
2196,0,0,1,0,0
2820,0,0,0,0,0
3779,0,1,1,1,1
2952,0,0,0,0,0
5459,0,0,0,0,0
4977,1,1,1,1,1
2923,0,0,0,0,0
2027,0,0,0,0,0
7583,0,0,0,0,0
5829,0,0,0,0,0
5612,0,0,0,0,0
3934,0,0,0,0,0
977,0,0,0,0,0
1763,0,0,0,0,0
981,0,0,1,0,0
1119,0,0,0,0,0
6155,0,0,0,0,0
2837,0,0,0,0,0
5777,1,1,1,1,1
6513,0,0,0,0,0
1327,0,0,0,0,0
4628,1,1,1,1,1
2549,0,0,0,0,0
4790,1,1,1,0,1
6107,0,0,0,0,0
6024,0,0,0,0,0
1760,0,0,0,0,0
3484,0,0,0,0,0
4719,1,1,1,1,1
5230,0,0,0,0,0
6821,0,0,0,0,0
7159,0,0,0,0,0
2964,0,0,0,0,0
5656,0,0,0,0,0
6224,0,0,0,0,0
7438,0,0,0,0,0
1687,0,0,0,0,0
4857,1,1,1,0,1
4794,1,1,1,1,1
2965,0,0,0,0,0
2621,0,0,0,0,0
1988,0,0,0,0,0
447,0,0,0,0,0
4022,0,0,0,0,0
4272,0,1,1,0,0
6325,0,0,0,0,0
4805,1,1,1,1,1
4065,0,0,0,0,0
5239,0,0,0,0,0
6654,0,0,0,0,0
6444,0,0,0,0,0
389,0,0,0,0,0
6945,0,0,0,0,0
6021,0,0,0,0,0
1127,0,0,0,0,0
2333,1,0,0,0,0
808,0,0,0,0,0
6494,0,0,1,0,0
2439,1,1,1,1,1
6787,0,0,0,0,0
7331,0,0,0,0,0
1568,0,0,1,1,0
2670,0,0,0,0,0
4613,1,1,1,0,1
7413,0,0,0,0,0
3878,0,0,0,0,0
6195,0,0,1,0,0
424,0,0,0,0,0
7010,0,0,0,0,0
7242,0,0,0,0,0
1413,0,0,0,0,0
423,0,0,0,0,0
6098,0,0,0,0,0
2616,0,0,0,0,0
5809,0,0,0,0,0
6217,0,0,0,0,0
2869,0,0,0,0,0
3307,0,0,0,0,0
1040,0,0,0,0,0
4870,1,0,1,1,1
2000,0,0,0,0,0
6446,0,0,0,0,0
2637,0,0,0,0,0
5559,0,0,0,0,0
6234,0,0,0,0,0
3838,0,0,0,0,0
4360,1,0,1,1,1
997,0,0,0,0,0
3677,0,0,0,0,0
7599,0,1,1,1,1
7131,0,0,0,0,0
1947,0,0,0,0,0
3674,0,0,0,0,0
4197,1,1,1,1,1
2833,0,0,0,0,0
7075,0,0,0,0,0
3721,0,0,0,0,0
6032,0,0,0,0,0
3950,0,0,0,0,0
486,0,0,0,0,0
4335,1,1,1,1,1
6307,0,0,0,0,0
1638,0,0,0,0,0
5040,0,0,0,0,0
733,0,0,0,0,0
5471,0,0,0,1,0
6711,0,0,0,0,0
3382,0,0,0,0,0
287,1,0,0,0,0
4281,0,1,1,1,1
7199,0,0,0,0,0
715,1,1,1,0,1
3855,0,0,0,0,0
3460,0,0,0,0,0
7338,0,0,0,0,0
6269,0,0,1,1,0
854,0,0,0,0,0
2615,0,0,0,0,0
4879,1,1,1,1,1
4183,1,1,1,1,1
246,0,0,0,0,0
1029,0,0,0,0,0
1553,0,1,1,0,0
5943,0,0,0,0,0
5538,0,0,0,0,0
3435,0,0,0,1,0
6554,0,0,0,0,0
7447,0,0,0,0,0
5647,0,0,0,0,0
4660,1,1,1,1,1
7307,0,0,0,0,0
7629,0,0,0,0,0
7592,0,0,0,0,0
5662,0,0,0,0,0
7066,0,0,1,1,0
3837,0,0,0,0,0
2205,0,0,0,0,0
2607,0,0,0,0,0
2746,0,0,0,0,0
6400,0,0,1,0,0
2807,0,0,0,0,0
6260,0,0,0,0,0
3272,0,0,0,0,0
2654,0,0,0,0,0
6043,0,0,0,0,0
600,0,0,0,0,0
4312,1,1,1,0,1
6891,0,0,0,0,0
5490,0,0,0,0,0
323,0,0,0,0,0
2627,0,0,0,0,0
4132,0,0,0,0,0
6074,0,0,0,0,0
2080,0,0,0,0,0
37,0,0,0,0,0
652,0,0,0,0,0
1265,1,1,1,0,1
5553,0,0,0,0,0
7140,0,0,0,0,0
2202,0,0,0,0,0
4024,0,0,0,0,0
390,0,0,0,0,0
6037,0,0,0,0,0
5055,0,0,0,0,0
732,0,0,0,0,0
5765,0,0,0,0,0
4349,1,1,1,1,1
4835,1,0,1,1,1
3233,0,0,0,0,0
5885,0,0,0,0,0
5007,1,1,1,1,1
3635,0,0,0,0,0
1320,0,0,0,0,0
5184,0,1,1,1,1
3169,0,0,0,0,0
6624,0,0,0,0,0
2334,0,0,0,0,0
